loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.1986525,0.4079209,0.286667,-1.518265,-2.108284,3.047187,0.6970251,1.230657,-0.007886261,-1.299658,-0.007164811,0,0,0.2192507,-0.1777903,-0.2231615,-1.012927,-1.852998,-0.06506848,0.7212789,1.407966,0.006095588,0.06816261,-0.176234,-0.05274679,-0.8091711,-0.3303252,0.1246956,0.8111231,1.511223,0.1833296,0.4600238,1.018732,0.1502012,62.87015,119.6688,184.2948,True
1,0.01111111,0.1974898,0.3940353,0.2728569,-1.5204,-2.112466,3.0452,0.6963565,1.230407,-0.007121176,-1.299872,-0.02148358,0,0,0.2154423,-0.1362751,-0.1772726,-1.013277,-1.85319,-0.06726719,0.720541,1.407631,0.006328315,0.06607573,-0.1623247,-0.05688426,-0.8102545,-0.3318107,0.1250879,0.811156,1.511277,0.1832864,0.4599227,1.01932,0.1546793,63.71188,114.0209,177.4298,True
1,0.02222222,0.1899194,0.3673451,0.2548795,-1.522312,-2.115842,3.043488,0.6957543,1.230246,-0.006461024,-1.300087,-0.02123435,0,0,0.2093271,-0.1053817,-0.1537621,-1.01418,-1.853418,-0.06928559,0.7202067,1.407554,0.006516904,0.06180575,-0.1430262,-0.06839541,-0.8115387,-0.3328669,0.125281,0.8110967,1.511252,0.1833104,0.4606583,1.020173,0.1600189,64.12677,113.9004,175.8067,True
1,0.03333334,0.1834847,0.3374789,0.2432829,-1.524333,-2.118901,3.041764,0.6952658,1.230022,-0.0057607,-1.300226,-0.01436924,0,0,0.1893631,-0.07442144,-0.1301566,-1.014744,-1.853212,-0.07082491,0.7197602,1.407459,0.006776452,0.0543797,-0.1290588,-0.07351928,-0.8126689,-0.3336356,0.1254927,0.8109097,1.511023,0.1833454,0.4618261,1.021252,0.1655508,64.49969,115.051,175.3352,True
1,0.04444445,0.1813452,0.3204117,0.2380149,-1.526483,-2.122053,3.039907,0.694663,1.229908,-0.005223006,-1.300525,-0.02928774,0,0,0.1672177,-0.0573063,-0.1044404,-1.014988,-1.853266,-0.07186674,0.7195935,1.407431,0.006917894,0.04484126,-0.12046,-0.07439511,-0.8136564,-0.3348908,0.1262096,0.8108459,1.510967,0.1834153,0.4630936,1.022442,0.1707034,64.88062,116.0127,174.7787,True
1,0.05555556,0.1845569,0.2905735,0.2327291,-1.528656,-2.124473,3.037835,0.6942289,1.229732,-0.004759133,-1.30073,-0.01960323,0,0,0.1588645,-0.0370336,-0.09051716,-1.015632,-1.852984,-0.07346702,0.7192695,1.407263,0.00704509,0.03009938,-0.0872727,-0.07929704,-0.8150157,-0.3341027,0.1258131,0.8111489,1.51095,0.1834374,0.4641812,1.023601,0.1750264,65.24744,116.6921,174.2183,True
1,0.06666667,0.1930749,0.2682007,0.2263031,-1.530639,-2.126864,3.035419,0.6937408,1.229574,-0.004189759,-1.300733,-0.001625537,0,0,0.1623112,-0.01577556,-0.06387774,-1.015453,-1.852317,-0.07573152,0.7191374,1.407179,0.007184356,0.02700858,-0.06483958,-0.08334669,-0.8161433,-0.3337283,0.1253846,0.8111632,1.510899,0.1834909,0.4648659,1.024601,0.1782984,65.5582,117.0426,173.7459,True
1,0.07777778,0.2004803,0.2362287,0.2135173,-1.532336,-2.128515,3.032996,0.6933694,1.229404,-0.003766716,-1.30056,0.0137342,0,0,0.1690656,0.04062956,-0.04573688,-1.01549,-1.849563,-0.07935555,0.7186117,1.406947,0.007202893,0.01420821,-0.04547899,-0.09475807,-0.8176671,-0.3331995,0.1254029,0.8112166,1.510821,0.1834229,0.4650406,1.025381,0.1804914,65.76729,117.0671,173.3689,True
1,0.08888889,0.1959974,0.2073878,0.1837998,-1.533223,-2.129999,3.031075,0.6929507,1.229281,-0.003396094,-1.300174,0.03257862,0,0,0.1487659,0.08018824,-0.08711769,-1.018116,-1.847216,-0.08151057,0.7183077,1.406767,0.007315159,0.02137032,-0.04853631,-0.1162001,-0.8199372,-0.3334246,0.1250186,0.8111889,1.510783,0.1833923,0.4647331,1.02593,0.1817135,65.88688,116.7904,173.0934,True
1,0.1,0.1691839,0.1806373,0.1585434,-1.533967,-2.13117,3.030132,0.6926656,1.229205,-0.002995461,-1.299905,0.02115021,0,0,0.1250196,0.07289697,-0.134929,-1.021278,-1.846788,-0.08229647,0.71824,1.406722,0.007335246,0.02024119,-0.04420786,-0.1236089,-0.8216187,-0.3336347,0.124975,0.8111851,1.510767,0.1834304,0.4639986,1.026281,0.1822313,65.92487,116.3321,172.9378,True
