loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,-0.03462321,0.8859126,0.3415095,-1.509358,-2.010811,3.089254,0.7429748,1.229343,-0.01188025,-1.397862,-0.06814457,0,0,0.2065244,-0.6433499,-0.2243805,-1.010362,-1.701284,-0.02374901,0.7641315,1.402654,-4.762411E-05,0.2069753,-0.4248779,0.2155628,-0.7878035,-0.1954482,0.1377749,0.8217165,1.512423,0.1973564,0.4956829,1.038607,0.1274862,68.93909,110.19,177.1673,True
0,0.01111111,-0.02821141,0.8667424,0.3393531,-1.512615,-2.019974,3.089894,0.7415175,1.228898,-0.0114072,-1.398084,-0.01728635,0,0,0.2076265,-0.6454937,-0.2158659,-1.012308,-1.709905,-0.02151541,0.7626703,1.402287,3.260374E-05,0.2078903,-0.4333341,0.2090608,-0.7864203,-0.2030197,0.1407616,0.8211839,1.512428,0.1968966,0.4959938,1.038258,0.1304732,68.94503,110.5443,176.831,True
0,0.02222222,-0.0195215,0.827351,0.3478733,-1.516383,-2.028108,3.090255,0.7402718,1.228409,-0.01079127,-1.397853,0.02190638,0,0,0.2108542,-0.6412583,-0.2158804,-1.014667,-1.718458,-0.01952763,0.7613757,1.402125,6.631017E-05,0.2270154,-0.4270201,0.2025065,-0.7847185,-0.2100347,0.1425912,0.8206146,1.51238,0.1965388,0.4964682,1.037478,0.1336812,68.86333,110.8254,176.4654,True
0,0.03333334,-0.004529059,0.7964864,0.3488435,-1.519869,-2.036139,3.090199,0.7388611,1.228027,-0.01028875,-1.39729,0.05120145,0,0,0.2215486,-0.6370477,-0.2116729,-1.01672,-1.726693,-0.01801442,0.7601571,1.401872,0.0001265705,0.2258805,-0.4248086,0.1961544,-0.7834349,-0.2169392,0.1450086,0.8201857,1.512356,0.1961263,0.4969113,1.036357,0.137059,68.63097,111.0641,176.0061,True
0,0.04444445,0.01352489,0.7592143,0.336998,-1.522738,-2.043411,3.089854,0.7376909,1.227756,-0.009859264,-1.39667,0.05531446,0,0,0.2408585,-0.6051665,-0.2149654,-1.01931,-1.733393,-0.01795983,0.7590759,1.401634,0.0001185536,0.2105034,-0.4017822,0.1486924,-0.7837347,-0.222126,0.1468374,0.8200316,1.512243,0.1957776,0.4973443,1.03505,0.1405116,68.29648,111.0947,175.3645,True
0,0.05555556,0.02825782,0.738959,0.3155699,-1.524985,-2.051089,3.089487,0.7362616,1.227476,-0.009263515,-1.395952,0.06432588,0,0,0.2569612,-0.5754065,-0.2160876,-1.021631,-1.73968,-0.01807115,0.7579958,1.401446,0.0001526773,0.2049216,-0.3833074,0.1202279,-0.7836916,-0.2274202,0.1485567,0.819824,1.512133,0.1954434,0.4977845,1.033722,0.1439638,67.92581,111.0244,174.6702,True
0,0.06666667,0.05778396,0.7005954,0.2791152,-1.526472,-2.057786,3.088175,0.7351618,1.227427,-0.008735269,-1.395314,0.05633102,0,0,0.2764669,-0.5105177,-0.2076002,-1.023607,-1.744032,-0.01956598,0.7570689,1.401462,0.0001342297,0.1961205,-0.3422673,0.07713136,-0.784612,-0.2308508,0.1490273,0.8197513,1.512101,0.1951743,0.4981717,1.032538,0.1473418,67.55559,111.083,174.0766,True
0,0.07777778,0.08323786,0.6825062,0.2650291,-1.52863,-2.065041,3.086778,0.7339532,1.227146,-0.008263379,-1.394929,0.03321706,0,0,0.2755182,-0.4902783,-0.2022478,-1.025597,-1.749704,-0.01969061,0.7560735,1.401339,0.000156492,0.1854154,-0.3196415,0.06158143,-0.7844426,-0.2352447,0.1504611,0.8194671,1.512089,0.1948613,0.4984927,1.03165,0.1505224,67.25632,111.2806,173.6238,True
0,0.08888889,0.1225355,0.6633783,0.2497423,-1.530442,-2.071824,3.084339,0.7328787,1.227083,-0.007745326,-1.394192,0.0659745,0,0,0.2770433,-0.4157354,-0.1808719,-1.02678,-1.752159,-0.02170956,0.7558975,1.401441,0.0002688766,0.175813,-0.2948996,0.04707521,-0.7847478,-0.238713,0.1512859,0.8193767,1.512042,0.1946628,0.4986118,1.031139,0.1534852,67.06246,111.5533,173.31,True
0,0.1,0.1639508,0.6495794,0.2344195,-1.532166,-2.078815,3.081471,0.731746,1.226847,-0.007160038,-1.393732,0.03821622,0,0,0.2669121,-0.3528925,-0.1349374,-1.026714,-1.75472,-0.02304966,0.7554147,1.40155,0.0004096925,0.1694157,-0.2648433,0.03045738,-0.785233,-0.241667,0.1516697,0.8193295,1.512096,0.1944498,0.4985718,1.03108,0.1561545,66.99668,111.8007,173.0614,True
0,0.1111111,0.1945263,0.6378563,0.2010944,-1.532871,-2.08572,3.07854,0.7306809,1.226765,-0.006620556,-1.392964,0.06745985,0,0,0.2451797,-0.2516314,-0.09743191,-1.026589,-1.754166,-0.02538791,0.7550943,1.401599,0.000544101,0.1576742,-0.2357882,0.01283204,-0.7859553,-0.2438894,0.1518553,0.8192985,1.512076,0.1942908,0.4983665,1.031443,0.1585825,67.08375,111.8491,172.7534,True
0,0.1222222,0.2049194,0.6303629,0.1743663,-1.533489,-2.092622,3.07615,0.7296112,1.226613,-0.006272644,-1.392361,0.04987327,0,0,0.2317069,-0.1972666,-0.07067222,-1.02658,-1.754767,-0.0272183,0.7544336,1.401414,0.0006626844,0.1523933,-0.2111077,0.001479423,-0.7863446,-0.2459826,0.1516249,0.8193629,1.512179,0.1942814,0.4979902,1.03219,0.1608808,67.26707,111.8236,172.4863,True
0,0.1333333,0.2204557,0.6196508,0.1294806,-1.532917,-2.099182,3.073421,0.7285211,1.226545,-0.005832762,-1.392217,0.008377231,0,0,0.223561,-0.1407945,-0.04606887,-1.026189,-1.754239,-0.02970224,0.7542653,1.401422,0.0007888675,0.1482856,-0.1865556,-0.0002970621,-0.786359,-0.2479748,0.1515389,0.8193772,1.512375,0.1941927,0.497464,1.033235,0.1631734,67.55439,111.8548,172.3063,True
0,0.1444445,0.2415148,0.5930198,0.1026861,-1.532901,-2.105107,3.07041,0.7273507,1.22628,-0.005534321,-1.392814,-0.05807673,0,0,0.240798,-0.0918714,-0.05037981,-1.027114,-1.754076,-0.03320509,0.7540746,1.401372,0.0008307993,0.1333107,-0.1681666,-0.01480352,-0.7871953,-0.2496397,0.1516835,0.8194487,1.512417,0.1941313,0.4969391,1.034497,0.1654664,67.90619,112.0905,172.2441,True
0,0.1555556,0.2712936,0.546181,0.08968638,-1.533226,-2.109667,3.066674,0.726362,1.226272,-0.005118817,-1.393327,-0.04795276,0,0,0.2653624,-0.06533518,-0.06007351,-1.028122,-1.753851,-0.0371519,0.7538521,1.401335,0.0009438694,0.124885,-0.1488654,-0.01872611,-0.7875676,-0.2507719,0.1513126,0.8195469,1.512262,0.1940643,0.4965116,1.035868,0.1677106,68.30592,112.4515,172.2085,True
0,0.1666667,0.3041852,0.4950667,0.06707295,-1.532911,-2.113422,3.062382,0.7253087,1.226238,-0.004699618,-1.393714,-0.03802033,0,0,0.3048448,-0.02714035,-0.0794234,-1.029762,-1.752901,-0.04257436,0.7537079,1.40129,0.0009204745,0.1184634,-0.1262792,-0.03329955,-0.7885199,-0.2513933,0.1506928,0.8197026,1.512241,0.1940008,0.4960625,1.037233,0.1699008,68.71581,112.9477,172.2497,True
0,0.1777778,0.3264663,0.4588575,0.05091457,-1.532427,-2.117306,3.058229,0.7245069,1.226342,-0.004301906,-1.393725,-0.004051429,0,0,0.3323806,-0.01444528,-0.1189802,-1.032469,-1.752972,-0.04701997,0.7533965,1.401273,0.0009965301,0.1247006,-0.1079417,-0.05554098,-0.789794,-0.2515515,0.1491221,0.8199878,1.512177,0.1940215,0.4954916,1.038504,0.1719977,69.07941,113.2861,172.1519,True
0,0.1888889,0.3689312,0.3971037,0.02502871,-1.531582,-2.119416,3.052757,0.7234862,1.226526,-0.003861189,-1.393544,0.01166573,0,0,0.3512665,-0.02940047,-0.1606445,-1.035664,-1.754115,-0.05095506,0.7533622,1.401365,0.001021028,0.1339685,-0.1098854,-0.07806442,-0.7916023,-0.2529007,0.1483479,0.820231,1.512169,0.1939728,0.4947324,1.039684,0.1739731,69.32288,113.4665,171.9867,True
0,0.2,0.3985806,0.3576836,-0.0007805526,-1.530318,-2.121863,3.047423,0.7227085,1.226806,-0.003398627,-1.393696,-0.01929927,0,0,0.3660305,-0.04009649,-0.180971,-1.03816,-1.755303,-0.05487417,0.7530925,1.401414,0.00115487,0.126373,-0.1096994,-0.08860701,-0.7929205,-0.2541448,0.1481082,0.8204138,1.51227,0.1940932,0.4937655,1.040814,0.1757846,69.50086,113.6879,171.9333,True
0,0.2111111,0.4564535,0.2990327,-0.08223906,-1.526376,-2.122697,3.040333,0.7215722,1.227266,-0.002942353,-1.393192,0.04217074,0,0,0.3821083,-0.02525762,-0.1746512,-1.03987,-1.755162,-0.05976027,0.7532198,1.401625,0.00124228,0.1102228,-0.08478154,-0.1147383,-0.7949679,-0.2538253,0.1472888,0.8207114,1.512246,0.1941279,0.4927001,1.041977,0.1773855,69.63357,113.9253,171.9511,True
0,0.2222222,0.4891184,0.2777122,-0.1208932,-1.523511,-2.124806,3.03406,0.7205684,1.227585,-0.002546072,-1.393077,0.002491075,0,0,0.392027,0.0151521,-0.1458998,-1.040476,-1.753323,-0.06531376,0.753248,1.401806,0.001416653,0.09832963,-0.05128238,-0.1472167,-0.7973536,-0.2521791,0.1453042,0.8209672,1.512105,0.1944405,0.4913345,1.043268,0.1788122,69.75357,114.1497,171.9973,True
0,0.2333333,0.525121,0.2574934,-0.1457303,-1.520729,-2.126601,3.027004,0.7193933,1.227867,-0.002064824,-1.392158,0.07864139,0,0,0.3935255,0.05558044,-0.09792833,-1.040017,-1.750938,-0.07096019,0.7535851,1.402106,0.001494437,0.09502424,-0.03508475,-0.1640389,-0.7997116,-0.2514341,0.1438629,0.8213413,1.512078,0.1945063,0.4897242,1.044784,0.1800395,69.90365,114.5435,172.2475,True
0,0.2444444,0.5911371,0.2416306,-0.1517154,-1.518702,-2.128458,3.018279,0.7181149,1.228129,-0.001549631,-1.392227,-0.01705085,0,0,0.3885157,0.09285834,-0.06909674,-1.039914,-1.748335,-0.0763499,0.7536607,1.402258,0.001595408,0.08959268,-0.01136893,-0.1849938,-0.8021612,-0.2499164,0.1420008,0.8216953,1.51201,0.1947187,0.487611,1.046615,0.1810789,70.13393,115.264,172.8064,True
0,0.2555556,0.6573577,0.2524428,-0.1343237,-1.517423,-2.131515,3.00888,0.7167523,1.228362,-0.000928998,-1.392157,0.00122344,0,0,0.3910354,0.1524808,-0.04454874,-1.039771,-1.743823,-0.08297478,0.7540994,1.402537,0.001664579,0.08535668,0.01116018,-0.1953236,-0.8042341,-0.2480755,0.1399861,0.8221765,1.511936,0.1948597,0.4852781,1.048794,0.1818608,70.51205,115.6814,173.2185,True
0,0.2666667,0.7235574,0.2920333,-0.1127208,-1.516351,-2.136028,2.998741,0.7152591,1.228664,-0.0002479553,-1.391259,0.0739352,0,0,0.4009494,0.2270067,-0.04346015,-1.040698,-1.738091,-0.09061965,0.7543001,1.402702,0.001676023,0.08108598,0.03264019,-0.2078093,-0.8067695,-0.2460351,0.1378359,0.8226194,1.511884,0.1949625,0.4827154,1.051291,0.1825601,70.99065,115.809,173.498,True
0,0.2777778,0.7759081,0.350776,-0.08782038,-1.515379,-2.141904,2.988698,0.7136919,1.229029,0.0005415678,-1.390436,0.06272004,0,0,0.4256247,0.2759111,-0.04993686,-1.04194,-1.732831,-0.0987596,0.7546065,1.402923,0.001696557,0.07349785,0.04675471,-0.2256607,-0.8096105,-0.2440535,0.1358415,0.8231752,1.511829,0.1950681,0.4799169,1.05409,0.1834194,71.51703,115.6617,173.6129,True
0,0.2888889,0.8206893,0.4190645,-0.07244006,-1.51406,-2.148712,2.978475,0.712074,1.229393,0.001325071,-1.389762,0.0498357,0,0,0.4469036,0.2950158,-0.07027294,-1.043822,-1.728529,-0.1066236,0.7549784,1.403159,0.001719564,0.06907246,0.05335791,-0.2415091,-0.8126807,-0.2423369,0.1340462,0.8236556,1.511761,0.1951298,0.4770577,1.05718,0.1846818,72.07521,115.3483,173.5901,True
0,0.3,0.860038,0.4873156,-0.06767353,-1.512044,-2.155866,2.968067,0.7105842,1.229875,0.002241075,-1.389776,-0.01363781,0,0,0.4755867,0.3162234,-0.1023624,-1.046525,-1.724119,-0.1150696,0.7552881,1.403372,0.001740783,0.06996617,0.06315544,-0.2605706,-0.8158019,-0.2403585,0.1318265,0.8241272,1.511708,0.1954055,0.4743504,1.060564,0.1865673,72.66003,115.0926,173.5162,True
0,0.3111111,0.8844334,0.5214549,-0.07119054,-1.509904,-2.16265,2.957697,0.7089701,1.230326,0.003141522,-1.390149,-0.0442099,0,0,0.5042087,0.3075962,-0.1217011,-1.048975,-1.720829,-0.1233925,0.7556157,1.403621,0.001709402,0.06647572,0.06557433,-0.2839375,-0.8196283,-0.2385072,0.1299282,0.8247459,1.511604,0.1954189,0.472028,1.064223,0.1891895,73.29836,115.0771,173.4497,True
