loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.005246893,-0.6701919,-0.1657843,-1.482909,-4.316928,2.997486,0.7603421,1.174585,0.4522316,-0.02785239,0.2459326,-0.6295167,-1.562326,-4.217745,1.310574,0.6542122,1.030195,0.4095173,-0.1694508,0.02199234,-0.04835003,-0.7869268,1.437796,0.3392718,0.7642987,1.384797,0.3808651,-0.04001545,0.08445176,-0.03077083,-0.9472837,-0.003203117,0.1231406,0.8321214,1.451407,0.1873653,0.5076203,0.9801826,0.298564,310.2867,218.8594,29.0075
2,0.01111111,-0.004216205,-0.6582513,-0.1623538,-1.481975,-4.309655,2.997634,0.7594718,1.174669,0.4522741,-0.02466202,0.2466387,-0.6248357,-1.561678,-4.210716,1.309907,0.6535891,1.030124,0.408926,-0.1705189,0.03164583,-0.0546436,-0.7874568,1.439111,0.3402236,0.7641809,1.384753,0.3809323,-0.03675653,0.09402726,-0.02973206,-0.9474356,-0.00142306,0.1223669,0.8322096,1.451364,0.1876125,0.5078406,0.9797446,0.2966139,310.4275,218.3352,28.85069
2,0.02222222,-0.01428221,-0.6440641,-0.1562572,-1.481455,-4.303018,2.997488,0.7585917,1.174614,0.4522831,-0.01392871,0.2343785,-0.6125267,-1.561016,-4.203864,1.309734,0.653003,1.029893,0.4080527,-0.1661921,0.05619597,-0.06190878,-0.7878248,1.441563,0.3401704,0.7639821,1.384671,0.3809936,-0.04953599,0.09516466,-0.02963165,-0.9477088,1.944107E-05,0.1225459,0.8324397,1.451295,0.1877825,0.5081116,0.9795013,0.2951851,310.4762,217.9948,28.60831
2,0.03333334,-0.02232344,-0.6278223,-0.1397365,-1.481037,-4.296163,2.997518,0.7577199,1.174452,0.4522672,-0.01111604,0.2226515,-0.60606,-1.560948,-4.197316,1.309644,0.6524131,1.02986,0.4074614,-0.1597335,0.07859476,-0.06814753,-0.7881892,1.444191,0.3397933,0.7637696,1.384602,0.3809927,-0.04950627,0.09516343,-0.02644251,-0.9478531,0.001329317,0.122287,0.8326279,1.451265,0.1878686,0.5083907,0.9795045,0.2943429,310.5633,217.5718,28.50734
2,0.04444445,-0.04141667,-0.6025313,-0.1362747,-1.480723,-4.290041,2.997383,0.7569211,1.174332,0.4523435,-0.002462747,0.2061234,-0.5858293,-1.560322,-4.191287,1.31011,0.6519053,1.029784,0.4068618,-0.1586808,0.08930996,-0.0755145,-0.7887574,1.446422,0.3400111,0.7635709,1.384516,0.3810611,-0.04841422,0.09835459,-0.02539455,-0.9480827,0.002895122,0.1218439,0.8328714,1.451188,0.1880379,0.50856,0.9795014,0.2930939,310.7357,217.0612,28.53041
2,0.05555556,-0.05159708,-0.5649334,-0.1135268,-1.480505,-4.284751,2.997202,0.756256,1.174284,0.4523852,0.001530666,0.1886588,-0.5520675,-1.560523,-4.186111,1.310564,0.6514183,1.029788,0.4063952,-0.1587328,0.1139995,-0.09552449,-0.7896369,1.449988,0.3393741,0.7633417,1.384482,0.3810933,-0.04721426,0.1047396,-0.01474557,-0.9476997,0.00461113,0.1211821,0.832931,1.451157,0.1881752,0.5087768,0.9794596,0.2919556,310.9085,216.5967,28.55062
2,0.06666667,-0.05326056,-0.5362908,-0.1075767,-1.480217,-4.279773,2.997493,0.7555301,1.174297,0.4524071,-0.004689897,0.1763559,-0.5215297,-1.560294,-4.180919,1.310649,0.6508909,1.029702,0.4058697,-0.1619643,0.1247642,-0.1060515,-0.7905173,1.452838,0.3392929,0.7630996,1.384454,0.3811886,-0.05149134,0.1037024,-0.01578078,-0.9478595,0.006097174,0.121058,0.8330464,1.451211,0.1883121,0.5089159,0.9794408,0.2907971,311.0577,216.1376,28.51414
2,0.07777778,-0.05577318,-0.4863492,-0.09410571,-1.480181,-4.276767,2.997925,0.7550215,1.17419,0.4524329,-0.01087628,0.1526378,-0.4567693,-1.560188,-4.177104,1.31102,0.6504734,1.029746,0.4055095,-0.1640623,0.1397381,-0.1112205,-0.7911783,1.456277,0.3387871,0.7628392,1.38445,0.3812666,-0.05790738,0.1058688,-0.01998711,-0.9480624,0.00768322,0.1210063,0.8331525,1.451164,0.1884892,0.5090535,0.9794676,0.2898992,311.1363,215.7816,28.42282
2,0.08888889,-0.05518144,-0.440749,-0.08921187,-1.479855,-4.27264,2.998196,0.754287,1.174281,0.4525025,-0.01448218,0.144415,-0.4278049,-1.559793,-4.173456,1.311285,0.6500272,1.029915,0.4052908,-0.1650559,0.1460946,-0.1068897,-0.7915293,1.459092,0.3386404,0.7625739,1.384391,0.3813438,-0.06540307,0.1069939,-0.0252421,-0.9482659,0.009520268,0.1208963,0.8331729,1.451088,0.1886165,0.5090866,0.9797415,0.2895352,311.204,215.4755,28.25903
2,0.1,-0.05608957,-0.3994136,-0.08469369,-1.479413,-4.269803,2.998631,0.7538238,1.174329,0.4525485,-0.02003567,0.1356955,-0.3818384,-1.559429,-4.170164,1.311518,0.6496276,1.029829,0.4047801,-0.1520572,0.1511469,-0.08458024,-0.7911506,1.461613,0.338185,0.7624137,1.384366,0.3813856,-0.06225839,0.1112474,-0.03270984,-0.9484891,0.01141231,0.1205088,0.8333405,1.450982,0.1887672,0.5091785,0.9798242,0.2888826,311.2824,215.1771,28.12557
