loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,-0.4864416,-1.183524,-0.4291437,-1.464455,-4.011609,2.815445,0.5606279,1.273762,0.5177362,-1.702096,-0.0001265935,-0.2301678,0.09867659,0.04086828,-0.8266069,-3.822702,-0.3218691,0.5557498,1.504829,0.425704,-0.2025464,0.0152196,0.06967071,-0.8147861,0.5661117,-0.1861376,0.6902497,1.624625,0.2865403,0.4138116,1.108405,0.3029818,307.1317,232.4549,347.6042,False
0,0.01111111,-0.5323101,-1.16673,-0.4388242,-1.463516,-3.997761,2.821294,0.5589242,1.274138,0.5169117,-1.702389,-0.02653405,-0.1846134,0.01978695,0.03437716,-0.8257408,-3.825515,-0.3192491,0.5562734,1.505517,0.4258296,-0.169551,-0.03699113,0.0673834,-0.8136884,0.5633278,-0.183406,0.6905753,1.62474,0.2863407,0.413585,1.109536,0.3002922,306.9784,231.4004,348.1311,False
0,0.02222222,-0.5772032,-1.125374,-0.4433624,-1.462091,-3.985374,2.827861,0.5575143,1.274564,0.5162363,-1.702059,0.03069914,-0.1485988,-0.03350072,0.02715376,-0.8249733,-3.827858,-0.3169756,0.5566992,1.505986,0.4259198,-0.1473315,-0.07326806,0.05342836,-0.8132559,0.5604926,-0.1805431,0.6909234,1.624856,0.2861116,0.4138686,1.111002,0.2970279,306.6803,230.4714,348.3121,False
0,0.03333334,-0.6211482,-1.044472,-0.4290166,-1.460825,-3.975083,2.835102,0.5562766,1.275019,0.5157127,-1.701975,0.007777823,-0.1030656,-0.1059598,0.01646436,-0.82399,-3.832761,-0.314106,0.5574788,1.506658,0.4261494,-0.1166955,-0.1149109,0.02982051,-0.8132719,0.5564316,-0.1774869,0.6912858,1.624974,0.2858136,0.4146579,1.112811,0.2932957,306.3249,229.5265,348.3006,False
0,0.04444445,-0.6617208,-0.9513687,-0.411834,-1.459315,-3.965267,2.84204,0.5550213,1.275507,0.5152178,-1.701856,0.01113261,-0.07540637,-0.1657831,0.02737885,-0.8221897,-3.837198,-0.3108822,0.5583833,1.507347,0.4263716,-0.07630882,-0.1341176,0.02200501,-0.8128378,0.5537379,-0.1758658,0.6918766,1.625031,0.2855704,0.4158863,1.114938,0.2892822,305.8939,228.4745,348.2166,False
0,0.05555556,-0.6834581,-0.8825414,-0.3982302,-1.457748,-3.957853,2.8498,0.5540047,1.276173,0.5149305,-1.701855,0.0004208517,-0.06831096,-0.1952325,0.1037497,-0.8179169,-3.839588,-0.3087144,0.5594471,1.508113,0.4267092,-0.04551209,-0.1661081,0.01327357,-0.81245,0.5499613,-0.1735952,0.6923118,1.625172,0.2853205,0.4173744,1.117345,0.2852571,305.4015,227.3747,348.0386,False
0,0.06666667,-0.7189393,-0.7812028,-0.3648831,-1.456355,-3.95177,2.858348,0.5532532,1.2769,0.5147583,-1.702647,-0.07214538,-0.06680964,-0.209498,0.1504868,-0.8139664,-3.841831,-0.3063959,0.5604395,1.508945,0.4270239,-0.02969299,-0.1874714,-0.001733266,-0.8125091,0.5460247,-0.1710756,0.6927543,1.625222,0.2850075,0.4188007,1.119964,0.281445,304.8771,226.3535,347.7868,False
0,0.07777778,-0.7457981,-0.7108644,-0.3462107,-1.454913,-3.945154,2.866776,0.5524189,1.277493,0.5146446,-1.702576,0.007421161,-0.0299945,-0.2592108,0.2210541,-0.808068,-3.845797,-0.3045572,0.561698,1.5099,0.4275777,3.576279E-06,-0.2279991,-0.01362029,-0.8124554,0.5406535,-0.168217,0.6932995,1.625307,0.2846866,0.4199283,1.122719,0.2780423,304.3286,225.3981,347.5986,False
0,0.08888889,-0.8017027,-0.5584719,-0.3143043,-1.452778,-3.943503,2.877348,0.5522821,1.278377,0.5148363,-1.702305,0.02494854,0.02365994,-0.3183976,0.2743209,-0.8020344,-3.850968,-0.302811,0.5631818,1.510976,0.4282124,0.03403956,-0.2684965,-0.01810053,-0.8121741,0.5348385,-0.1655658,0.6938637,1.625338,0.2843478,0.4206012,1.125597,0.275267,303.8025,224.602,347.4852,False
0,0.1,-0.8360114,-0.4902599,-0.2934904,-1.451107,-3.93944,2.887228,0.5519732,1.279142,0.5150061,-1.702725,-0.0382795,0.08876488,-0.3645618,0.2966963,-0.7964758,-3.856714,-0.3019721,0.5647923,1.512043,0.4288752,0.04896414,-0.2812766,-0.01714663,-0.8117496,0.5299477,-0.163255,0.6943771,1.625368,0.2840357,0.4207309,1.128588,0.2731704,303.2719,223.9934,347.5396,False
0,0.1111111,-0.8693944,-0.3792959,-0.2570261,-1.44965,-3.939103,2.89797,0.5518533,1.280137,0.5152516,-1.701617,0.1019733,0.1611014,-0.4148193,0.2987207,-0.7914973,-3.863253,-0.3012288,0.566645,1.513007,0.4296405,0.07236651,-0.2908773,-0.02055916,-0.8115248,0.5250661,-0.1615085,0.695032,1.625398,0.2837138,0.4203736,1.131665,0.2717195,302.7137,223.4848,347.7674,False
0,0.1222222,-0.9134532,-0.2772452,-0.2651972,-1.446602,-3.938236,2.9096,0.5520333,1.281145,0.5157764,-1.702339,-0.06660436,0.2172671,-0.4766113,0.283759,-0.7867537,-3.871835,-0.2993164,0.568482,1.514153,0.4303656,0.09678966,-0.3239267,-0.02815459,-0.8113672,0.5186149,-0.159015,0.6957842,1.625418,0.2833228,0.4195515,1.134903,0.2709242,302.1996,223.1561,348.0783,False
0,0.1333333,-0.9756052,-0.1751982,-0.2659164,-1.4435,-3.938622,2.922639,0.5523715,1.282231,0.5163939,-1.702446,-0.008844441,0.2393045,-0.5180042,0.260801,-0.7825906,-3.880375,-0.2965092,0.5703263,1.515287,0.4310145,0.1233834,-0.3782687,-0.03143054,-0.8108675,0.5103801,-0.1554796,0.6965329,1.625412,0.2828555,0.4183767,1.138314,0.2705597,301.6741,222.9315,348.5034,False
0,0.1444445,-1.01302,-0.1454467,-0.2639147,-1.44113,-3.937757,2.935469,0.552718,1.283342,0.5171065,-1.701923,0.04820927,0.2740046,-0.5699979,0.2269528,-0.7788787,-3.890857,-0.2934058,0.5723294,1.516407,0.4319551,0.1542054,-0.451798,-0.03787464,-0.8103632,0.5000083,-0.151115,0.6972717,1.625483,0.2824042,0.4169318,1.141943,0.2704908,301.1293,222.7972,348.9446,False
0,0.1555556,-1.063129,-0.1274116,-0.2469665,-1.439366,-3.936047,2.948758,0.5535237,1.284705,0.5178077,-1.701084,0.07649423,0.3131306,-0.630684,0.2121697,-0.7744946,-3.902294,-0.2900188,0.574265,1.51752,0.4327366,0.1615363,-0.4859338,-0.0495456,-0.8103967,0.4909649,-0.1468861,0.6979937,1.625522,0.2819965,0.415449,1.145831,0.2706747,300.5071,222.5206,349.5673,False
0,0.1666667,-1.09331,-0.3374002,-0.2516631,-1.438461,-3.926009,2.960898,0.5542687,1.286101,0.5186734,-1.701576,-0.04511728,0.3224116,-0.6709963,0.1893608,-0.7702906,-3.913787,-0.2859119,0.5761269,1.518706,0.4334154,0.1857845,-0.5020046,-0.07318403,-0.8111227,0.4824211,-0.1438466,0.6988189,1.625487,0.2816017,0.4139993,1.15002,0.2709545,299.856,222.2397,350.1897,False
0,0.1777778,-1.081562,-0.3336008,-0.1823952,-1.439766,-3.922839,2.972458,0.5553873,1.287616,0.5192366,-1.701597,-0.001102217,0.315201,-0.7033551,0.1156387,-0.7687939,-3.926526,-0.280066,0.5781902,1.519853,0.4340796,0.2024363,-0.5234483,-0.1095046,-0.812564,0.4730952,-0.1401776,0.6996746,1.625478,0.2812362,0.4128283,1.154563,0.2712128,299.157,222.0739,350.7451,False
0,0.1888889,-1.094477,-0.299675,-0.1975667,-1.437502,-3.920171,2.984881,0.5566546,1.289186,0.5199397,-1.702135,-0.04895201,0.3289608,-0.687305,0.1039256,-0.7659826,-3.936074,-0.2772798,0.5802504,1.521042,0.4346952,0.202174,-0.5267369,-0.1339928,-0.8140953,0.4644281,-0.1364985,0.7004826,1.625508,0.2808504,0.4123884,1.159508,0.2713352,298.3982,221.9902,351.3254,False
0,0.2,-1.097716,-0.2967241,-0.2263317,-1.434489,-3.916273,2.996897,0.5580673,1.290661,0.520431,-1.704081,-0.1772322,0.3495376,-0.6534896,0.1295851,-0.7620891,-3.943772,-0.2762561,0.582212,1.522347,0.435358,0.2083624,-0.5385268,-0.1531893,-0.8155137,0.4553511,-0.132855,0.7013917,1.625572,0.2803824,0.4131653,1.164781,0.270985,297.5984,221.7685,351.8249,False
0,0.2111111,-1.081228,-0.1511934,-0.286103,-1.428914,-3.918448,3.008649,0.5592989,1.29195,0.5213666,-1.703766,0.03033647,0.3801361,-0.6211432,0.1977467,-0.7562179,-3.950226,-0.2768351,0.584341,1.523685,0.4358838,0.2316714,-0.5747921,-0.1650207,-0.8167531,0.4444089,-0.1287961,0.7021995,1.625627,0.2799158,0.4148626,1.170241,0.2699064,296.7483,221.5007,351.8685,False
0,0.2222222,-0.9942254,-0.04184474,-0.2390659,-1.427456,-3.921803,3.01754,0.5608338,1.293257,0.5218608,-1.704165,-0.03665704,0.4127296,-0.6036369,0.2572274,-0.7500995,-3.957029,-0.2773757,0.5865225,1.524989,0.4365234,0.2411567,-0.5918759,-0.1746513,-0.8181268,0.4343548,-0.1249262,0.7031305,1.625656,0.2793009,0.417174,1.175705,0.268246,295.813,220.6094,352.1163,False
