loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-1.052122,-1.26641,-0.005644269,-1.442324,-4.343665,-2.97832,0.6622757,1.368397,0.4971461,-0.4244962,0.9339677,-1.258761,-1.535952,-4.245318,1.111708,0.5335479,1.209012,0.44965,-0.2804668,0.4263679,-0.1014335,-0.6071805,-4.467149,0.05692933,0.7308348,1.63622,0.3827474,-0.03770676,0.1961806,0.08885089,-1.018852,0.1408162,-0.0566228,0.8719945,1.697605,0.1960025,0.4063796,1.08085,0.2777164,295.6882,224.5216,12.41605
2,0.01111111,-1.059906,-1.221788,0.04430811,-1.442754,-4.340288,-2.964008,0.658246,1.368324,0.4962659,-0.6476247,0.7684492,-1.022226,-1.534482,-4.232203,1.121928,0.5285791,1.210292,0.4466612,-0.3517744,0.4501404,-0.06877802,-0.6063107,-4.457328,0.05521798,0.7300966,1.636119,0.3824933,-0.02074847,0.1663586,0.07912965,-1.018347,0.1416815,-0.05716129,0.8718719,1.697595,0.1962399,0.4043172,1.083746,0.2663889,294.8022,226.0707,3.899949
2,0.02222222,-0.9653943,-1.26473,0.177414,-1.443906,-4.340181,-2.945022,0.6536281,1.368361,0.494925,-0.9004951,0.6261733,-0.7896866,-1.536572,-4.215049,1.12632,0.5225595,1.211037,0.4421489,-0.4129205,0.4191107,0.01115952,-0.603059,-4.451528,0.05693625,0.7293723,1.636077,0.3821657,-0.003775761,0.1493286,0.06939324,-1.017981,0.1431449,-0.05856371,0.8718139,1.697671,0.1964152,0.4008734,1.086933,0.2548292,292.3239,223.4557,1.513935
2,0.03333334,-0.7545139,-1.377157,0.3921509,-1.446674,-4.332236,-2.926921,0.6477229,1.368419,0.4935861,-1.097709,0.5786208,-0.7857211,-1.542721,-4.194036,1.125352,0.5169682,1.211243,0.4371309,-0.4139741,0.3147789,0.09951299,-0.5989119,-4.452587,0.06229693,0.7286904,1.635975,0.3818247,0.004661933,0.1663774,0.06290191,-1.01768,0.1459668,-0.06028225,0.871644,1.697789,0.1966159,0.3972039,1.09054,0.2444301,289.3505,217.4391,4.891397
2,0.04444445,-0.5629173,-1.495785,0.7623656,-1.45111,-4.306638,-2.912781,0.6408081,1.36825,0.4916275,-1.152876,0.6662652,-1.173588,-1.558747,-4.169261,1.123216,0.5106331,1.211766,0.4300601,-0.3986262,0.2718761,0.1330374,-0.596351,-4.450025,0.06386713,0.7276926,1.635775,0.3815753,-0.02092661,0.2271004,0.06628732,-1.017142,0.1517063,-0.06203674,0.871436,1.697927,0.1970568,0.3927898,1.096524,0.2350937,286.9093,204.1037,18.96931
2,0.05555556,-0.7327396,-1.574948,0.8683064,-1.456083,-4.276772,-2.906255,0.6337419,1.368143,0.4894452,-1.030213,0.7090657,-1.546865,-1.565325,-4.145611,1.135798,0.5041071,1.213779,0.4231596,-0.3873167,0.3117108,0.1003816,-0.5961635,-4.441321,0.06052886,0.7259706,1.635414,0.3813396,-0.04000419,0.2686411,0.08026575,-1.016305,0.1568162,-0.06355261,0.8713791,1.698152,0.1974726,0.3883445,1.102402,0.225608,285.6989,196.5118,26.22358
2,0.06666667,-1.400552,-1.88386,0.6241533,-1.456718,-4.238295,-2.900669,0.6264774,1.368355,0.4863882,-0.9420425,0.8457062,-1.960443,-1.55395,-4.11118,1.170238,0.495566,1.218381,0.4146616,-0.4226189,0.4445792,0.01469395,-0.5985519,-4.423969,0.05216121,0.723692,1.635071,0.3810852,-0.06948423,0.3389664,0.1220339,-1.013876,0.1642742,-0.0656834,0.8708895,1.698459,0.1981485,0.3825808,1.109765,0.2166707,285.4561,197.1548,26.34896
2,0.07777778,-1.807427,-1.987593,0.2913568,-1.447491,-4.201231,-2.894602,0.6195229,1.369313,0.4820294,-0.8456594,1.097211,-2.18136,-1.537414,-4.085225,1.199448,0.4879581,1.222713,0.4076235,-0.5253109,0.6493407,-0.05274587,-0.6009369,-4.398032,0.04025741,0.7209877,1.634845,0.3805797,-0.1033184,0.423135,0.1553048,-1.011572,0.1735406,-0.06824084,0.8702333,1.698713,0.1990793,0.3763431,1.117198,0.2091394,285.0122,203.2054,20.7326
2,0.08888889,-2.259537,-2.037871,-0.1613918,-1.437885,-4.173476,-2.890476,0.6130576,1.370178,0.4783061,-0.7750125,1.185996,-2.193607,-1.512153,-4.06221,1.235929,0.4801309,1.227739,0.4009027,-0.619729,0.7745911,-0.05505671,-0.6010233,-4.375188,0.0316016,0.7186859,1.634668,0.3800309,-0.1256263,0.5136905,0.1682187,-1.010012,0.1840668,-0.07181427,0.8695519,1.699116,0.2000065,0.3695791,1.123923,0.2016086,283.9568,205.4705,19.67152
2,0.1,-2.279854,-1.864445,-0.329193,-1.423709,-4.159654,-2.879076,0.6075771,1.371818,0.4735363,-0.8260835,1.306609,-1.880385,-1.498178,-4.048531,1.256766,0.4729799,1.231426,0.3948853,-0.7319802,0.8844599,-0.02438515,-0.59955,-4.351199,0.02389228,0.7166647,1.634862,0.37918,-0.1117644,0.574537,0.1754447,-1.009136,0.1955467,-0.07704631,0.8695046,1.699727,0.2006209,0.3609431,1.131008,0.1950015,282.468,204.997,21.80147
2,0.1111111,-2.156367,-1.628652,-0.2994974,-1.41735,-4.146775,-2.865237,0.6016202,1.372601,0.4697471,-0.9345621,1.227976,-1.656621,-1.491731,-4.037995,1.274276,0.4655745,1.234908,0.3890698,-0.8214511,0.8165898,0.09685761,-0.5941933,-4.33997,0.0264593,0.714905,1.634895,0.3783138,-0.09475294,0.5628277,0.1710285,-1.007859,0.2026137,-0.08034491,0.8689559,1.700129,0.2012253,0.3523787,1.137337,0.1861288,280.8896,202.5243,25.83473
