loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.02084754,-0.8961131,0.1273549,-1.44902,-4.328407,3.033696,0.6671253,1.275751,0.483829,-0.1996353,0.1779512,-0.8377377,-1.532396,-4.21237,1.142613,0.5664486,1.117675,0.4402661,-0.2554342,0.09603594,0.04793062,-0.5326141,-4.503115,0.138862,0.6666592,1.492572,0.3995581,-0.1842249,0.2451761,0.04756404,-0.7602888,0.2042084,-0.03209163,0.7494988,1.534333,0.2395353,0.421923,1.034759,0.2965554,287.6503,233.5847,355.7889
1,0.01111111,-0.06240026,-0.9292783,0.09297277,-1.449506,-4.315264,3.030993,0.6651726,1.275365,0.483489,-0.1011956,0.2380817,-0.9035034,-1.533501,-4.200896,1.143401,0.5651875,1.11745,0.4385026,-0.2799623,0.09389693,0.04384316,-0.5321512,-4.500991,0.1409939,0.6655566,1.492355,0.3991628,-0.1933381,0.2780832,0.1009789,-0.7576555,0.210408,-0.03394705,0.7492994,1.534304,0.2394712,0.4222998,1.034438,0.293253,287.525,236.289,352.6455
1,0.02222222,-0.1254982,-0.9604342,0.01836962,-1.449991,-4.302887,3.030103,0.6635831,1.275226,0.4832163,-0.0664753,0.2816904,-0.9342607,-1.532331,-4.188754,1.145581,0.5636222,1.11745,0.437326,-0.3585014,0.21123,-0.04584234,-0.534922,-4.487542,0.1361112,0.6644068,1.491998,0.3988543,-0.1961833,0.2854351,0.1468401,-0.754433,0.2157962,-0.03539368,0.7488659,1.534112,0.2394502,0.4224124,1.034283,0.2897301,287.4496,239.2258,349.0215
1,0.03333334,-0.1359311,-0.9683092,-0.0158778,-1.448467,-4.291328,3.030702,0.6618079,1.275181,0.4830151,-0.06896228,0.3488737,-0.9243941,-1.532325,-4.177724,1.145937,0.5621037,1.117545,0.4361074,-0.3889439,0.3253606,-0.1145804,-0.5375931,-4.471932,0.1279953,0.6633394,1.491867,0.3984578,-0.2055168,0.2704384,0.188406,-0.7512309,0.2196914,-0.03536065,0.7487417,1.534194,0.2394133,0.4226112,1.03402,0.2865289,287.4631,244.3403,343.2259
1,0.04444445,-0.1565402,-0.9279273,-0.0611656,-1.44703,-4.280928,3.03211,0.6600658,1.275119,0.482636,-0.08506046,0.3928949,-0.900022,-1.530953,-4.16842,1.147018,0.5604253,1.117827,0.4350233,-0.4067797,0.4906864,-0.2003203,-0.5413642,-4.448838,0.1132307,0.66229,1.491858,0.3979726,-0.2035776,0.2406464,0.1733935,-0.749813,0.2221432,-0.03495985,0.7487366,1.53422,0.2391591,0.422478,1.033915,0.283998,287.7105,247.8528,338.8931
1,0.05555556,-0.1780541,-0.8901998,-0.1046266,-1.445363,-4.271679,3.033662,0.6583798,1.275199,0.4823394,-0.1026358,0.4169708,-0.8516835,-1.529279,-4.159487,1.148472,0.5587026,1.118111,0.4340162,-0.3854441,0.5727001,-0.1853553,-0.541868,-4.431043,0.1014379,0.6614118,1.492029,0.3974864,-0.2028503,0.219445,0.1381755,-0.7496127,0.2249127,-0.03458141,0.7487423,1.534143,0.2389848,0.4219941,1.03401,0.2820721,288.1327,249.2737,336.5408
1,0.06666667,-0.2092559,-0.8429319,-0.1686332,-1.442386,-4.263775,3.036035,0.6565865,1.275572,0.4818935,-0.129723,0.4528651,-0.7758119,-1.525676,-4.151157,1.150443,0.5566929,1.118786,0.4330299,-0.3401708,0.5619113,-0.1143316,-0.5399964,-4.420316,0.09439708,0.6607676,1.492414,0.3968647,-0.2096266,0.2025418,0.09343591,-0.7502881,0.2272423,-0.03371748,0.7488059,1.534194,0.2387228,0.4211804,1.034358,0.2801087,288.5942,247.9988,337.0357
1,0.07777778,-0.2338984,-0.8308019,-0.2406444,-1.438413,-4.255274,3.038431,0.6545426,1.276142,0.481468,-0.1501146,0.5049428,-0.7213893,-1.52156,-4.141572,1.152263,0.5544485,1.119807,0.4328113,-0.3158669,0.4764333,-0.007124364,-0.5363836,-4.41652,0.09390386,0.6601394,1.492696,0.3962369,-0.2162452,0.191999,0.06683144,-0.7502993,0.2303416,-0.03335369,0.7488283,1.534003,0.2386529,0.4203647,1.034874,0.2782608,288.9293,245.8116,338.5664
1,0.08888889,-0.2502974,-0.8516129,-0.3308127,-1.433895,-4.245255,3.040249,0.6523505,1.276544,0.4810541,-0.1542605,0.5640137,-0.7035373,-1.515689,-4.130441,1.153458,0.5519055,1.120649,0.4317997,-0.3063383,0.3557589,0.1139503,-0.5309347,-4.417771,0.09802696,0.6595318,1.492886,0.3956034,-0.2185345,0.1995268,0.04343253,-0.7506791,0.2339459,-0.03346608,0.7487985,1.53388,0.2384222,0.4187992,1.0361,0.2769331,289.1538,241.6245,342.224
1,0.1,-0.2590832,-0.8765072,-0.3884199,-1.426971,-4.232501,3.041935,0.649776,1.276988,0.4805214,-0.1527712,0.6794451,-0.7213959,-1.510556,-4.118966,1.154486,0.5493165,1.12138,0.4308472,-0.2634718,0.2020018,0.2730485,-0.5227413,-4.425392,0.1060364,0.6586012,1.4929,0.3949664,-0.2346708,0.2188255,0.01697502,-0.751437,0.2386722,-0.03372334,0.7484721,1.53394,0.2384109,0.4167583,1.037673,0.2757859,288.9975,238.5643,344.8101
1,0.1111111,-0.3097009,-0.9003422,-0.5098355,-1.419183,-4.218856,3.044474,0.6470094,1.277563,0.4800351,-0.1726416,0.790044,-0.7508965,-1.501679,-4.106691,1.156835,0.5457213,1.12255,0.4300394,-0.2811664,0.1241066,0.3187915,-0.5179779,-4.428527,0.1123955,0.6576067,1.493001,0.3941734,-0.2462367,0.2273308,0.03413194,-0.7505523,0.2428907,-0.03365304,0.7483286,1.533919,0.2382262,0.4143068,1.039443,0.2739716,288.4798,237.6179,345.2261
1,0.1222222,-0.3474056,-0.891909,-0.5466597,-1.411319,-4.207229,3.048289,0.6441848,1.278079,0.4796503,-0.2111817,0.8691441,-0.7336025,-1.495047,-4.096064,1.159705,0.5425839,1.123412,0.429086,-0.3461204,0.133619,0.323554,-0.5141579,-4.425391,0.1158547,0.6566148,1.493016,0.3934491,-0.2480285,0.2442693,0.07361272,-0.7482455,0.2478447,-0.03443574,0.7480303,1.533933,0.2380996,0.4115108,1.041592,0.2721908,287.8888,238.8033,343.5692
1,0.1333333,-0.4199103,-0.8457502,-0.5936491,-1.402765,-4.198568,3.053804,0.6412358,1.278582,0.4792607,-0.2765828,0.9220634,-0.6618166,-1.487135,-4.086943,1.164421,0.5387316,1.124624,0.4283378,-0.451237,0.2381198,0.240426,-0.5135922,-4.412708,0.1137127,0.6553395,1.492904,0.3926976,-0.2618395,0.2624344,0.07057817,-0.7477347,0.2532758,-0.03518862,0.7478733,1.533899,0.2379482,0.4086317,1.043758,0.2701653,287.5,239.9935,341.963
1,0.1444445,-0.5172632,-0.7666675,-0.6250631,-1.394124,-4.190835,3.061549,0.6380764,1.279135,0.4788461,-0.3723171,0.9577609,-0.5853423,-1.478671,-4.079524,1.171285,0.5340812,1.126214,0.427444,-0.4603452,0.3128623,0.1703714,-0.5134,-4.400361,0.1082812,0.6541191,1.492881,0.3918848,-0.2767892,0.285945,0.05797325,-0.747658,0.2591879,-0.03589249,0.7477357,1.533902,0.2377367,0.4047366,1.046561,0.2680451,287.1553,242.441,339.1703
1,0.1555556,-0.6007003,-0.7158496,-0.6487411,-1.386269,-4.183463,3.069414,0.6348847,1.279644,0.4782915,-0.453445,0.9694585,-0.5317894,-1.47033,-4.071804,1.178585,0.5297621,1.127852,0.4264777,-0.4772062,0.42283,0.06530459,-0.5154474,-4.38279,0.09876812,0.6529342,1.492954,0.3910844,-0.2789639,0.2881,0.05054139,-0.7474492,0.2639315,-0.03631566,0.7476326,1.533872,0.2375164,0.4002572,1.04956,0.2662023,286.8082,244.6884,336.4866
1,0.1666667,-0.7634356,-0.6545995,-0.6873321,-1.377202,-4.177622,3.08208,0.6309142,1.280218,0.477339,-0.610204,1.000649,-0.4572847,-1.460178,-4.064933,1.190517,0.5242529,1.13015,0.4250104,-0.5448323,0.4506313,-0.000178732,-0.5170026,-4.370481,0.09645064,0.6519483,1.49324,0.3902788,-0.2793164,0.2583637,0.01636983,-0.7484846,0.266465,-0.03488022,0.747649,1.533917,0.2370028,0.3955291,1.052659,0.2642647,286.4207,246.0677,334.7628
1,0.1777778,-0.9714509,-0.575079,-0.7493235,-1.369251,-4.169815,3.090094,0.6274182,1.280802,0.4765053,-0.6540205,1.002197,-0.4442036,-1.448494,-4.058939,1.206096,0.5186536,1.132617,0.4237156,-0.5820192,0.4143578,0.008525454,-0.5160999,-4.36419,0.09874628,0.6509359,1.49346,0.3894336,-0.2837923,0.2424515,-0.004934021,-0.7491131,0.2695465,-0.0337308,0.7476404,1.533714,0.2365577,0.3897259,1.056148,0.2616436,285.8237,246.3376,334.4155
1,0.1888889,-1.083526,-0.4955036,-0.7723993,-1.359911,-4.166317,3.103033,0.6233871,1.281419,0.4753616,-0.7652287,1.010534,-0.3519408,-1.437536,-4.054273,1.220017,0.512482,1.134984,0.4220004,-0.5722191,0.256097,0.09950498,-0.513041,-4.36657,0.1073177,0.6500863,1.493804,0.3886044,-0.2860284,0.2392969,-0.01770981,-0.7498652,0.2732282,-0.03315422,0.7474996,1.533695,0.2360861,0.3831426,1.060546,0.2597332,285.2124,245.912,334.9555
1,0.2,-1.114734,-0.4202772,-0.7573002,-1.351354,-4.165052,3.118399,0.6193173,1.28222,0.4740682,-0.9043047,0.9922608,-0.2362711,-1.428363,-4.050986,1.231355,0.5068717,1.137036,0.4202137,-0.5487599,0.175399,0.1536203,-0.5086946,-4.37248,0.1171325,0.6491929,1.493961,0.3876038,-0.2901933,0.2477965,-0.009125999,-0.749642,0.2775927,-0.03313984,0.7473925,1.533707,0.2356272,0.3763897,1.064582,0.2571269,284.6529,245.4925,335.4674
1,0.2111111,-1.156833,-0.3137245,-0.7468599,-1.342956,-4.165562,3.135736,0.6150755,1.282767,0.4726315,-1.049595,0.9677083,-0.1169241,-1.418763,-4.050174,1.244481,0.5000463,1.139612,0.4181564,-0.5416847,0.1304469,0.2408123,-0.5031388,-4.373538,0.1238136,0.6481029,1.494296,0.3865657,-0.2995925,0.2573507,0.0112072,-0.7490231,0.2821997,-0.03300482,0.7470883,1.533737,0.2351241,0.3686956,1.06942,0.2549634,283.9976,245.3979,335.7151
1,0.2222222,-1.246154,-0.2032231,-0.7455025,-1.335057,-4.165061,-3.131416,0.6108302,1.283384,0.4712417,-1.131109,0.9411813,-0.05455351,-1.408704,-4.050035,1.26044,0.4931385,1.142255,0.4159162,-0.5756644,0.160192,0.2603161,-0.4992431,-4.368523,0.1270085,0.6469687,1.494475,0.3854053,-0.3016205,0.2637148,0.0229633,-0.7484516,0.2867873,-0.03290975,0.7467748,1.533697,0.2346275,0.3609066,1.074215,0.2525247,283.2136,245.3221,336.1125
1,0.2333333,-1.353088,-0.09549108,-0.7427176,-1.327476,-4.167654,-3.112358,0.6060544,1.283902,0.4695086,-1.248127,0.906742,0.04399274,-1.398455,-4.051159,1.278143,0.4858124,1.145051,0.4132485,-0.6183844,0.198523,0.2511379,-0.4964974,-4.361767,0.1293756,0.6457283,1.494731,0.3842769,-0.2919011,0.2636424,0.03993547,-0.7475317,0.2911453,-0.03325463,0.7464218,1.533782,0.2340899,0.353094,1.079319,0.2502611,282.4918,245.3279,336.4841
