loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,1.071956,-1.497403,-0.32381,-1.446522,-4.357588,3.07358,0.7519329,1.219585,0.4566779,0.566975,0.436933,-1.334995,-1.515241,-4.223496,1.388851,0.6342407,1.085066,0.4221678,-0.3058054,-0.05177422,0.3253783,-0.5554299,-4.379527,0.02371119,0.7434063,1.438487,0.3692458,-0.2343851,-0.1103569,-0.3473275,-0.9849222,0.104818,0.00895914,0.8581821,1.501423,0.1627147,0.4675667,1.029114,0.280272,276.2107,246.8592,354.1585
3,0.01111111,1.173882,-1.479714,-0.2705584,-1.444908,-4.343626,3.075663,0.7496743,1.22023,0.4566042,0.3873031,0.4482266,-1.302316,-1.516624,-4.209052,1.370499,0.6330922,1.084078,0.4210386,-0.3775554,0.1962236,0.3469039,-0.5506325,-4.358782,0.01285694,0.7426701,1.438902,0.3683324,-0.2223453,-0.1444554,-0.3165677,-0.9873947,0.1015205,0.01282898,0.8584048,1.501145,0.1620886,0.4689343,1.024343,0.2766545,277.432,238.5261,1.112683
3,0.02222222,1.205496,-1.487849,-0.2676794,-1.444477,-4.328565,3.075665,0.7470239,1.220724,0.456356,0.2712164,0.4352487,-1.298469,-1.515895,-4.193523,1.354651,0.6314068,1.082908,0.4195156,-0.4534473,0.3537037,0.3575111,-0.546486,-4.342025,0.005954828,0.7422591,1.439327,0.3673742,-0.215195,-0.174244,-0.2495294,-0.9878581,0.09854162,0.01653051,0.8586628,1.500815,0.1613634,0.4699241,1.019665,0.2731048,278.392,232.0896,6.494606
3,0.03333334,1.211231,-1.527297,-0.2639844,-1.441361,-4.31137,3.076662,0.7438941,1.221148,0.4558434,0.1684468,0.4973624,-1.328091,-1.515452,-4.176144,1.338412,0.6290548,1.081612,0.417871,-0.4925146,0.4066637,0.4261244,-0.5394739,-4.330344,0.002663694,0.7420877,1.439565,0.3663352,-0.204988,-0.1592898,-0.1985319,-0.9886953,0.0977689,0.01891697,0.8591878,1.500548,0.1605802,0.4709029,1.015659,0.2699206,279.4684,228.2703,9.396071
3,0.04444445,1.14496,-1.544224,-0.2591619,-1.436928,-4.292254,3.079306,0.7406788,1.221475,0.4553702,0.06011358,0.5934842,-1.383536,-1.514374,-4.159328,1.325499,0.6265707,1.081021,0.4158301,-0.4695944,0.3734568,0.4961913,-0.5313731,-4.324774,0.002021073,0.7421,1.439843,0.3652668,-0.2026736,-0.1422459,-0.1847114,-0.9902746,0.09663094,0.02171275,0.859592,1.500252,0.1598737,0.471586,1.013143,0.2668086,280.5703,228.3574,8.833211
3,0.05555556,0.9951209,-1.547706,-0.2768264,-1.431428,-4.273728,3.081542,0.7374231,1.221633,0.4546494,-0.01393048,0.6867206,-1.407086,-1.511994,-4.142351,1.31658,0.6240528,1.080814,0.414089,-0.3807083,0.2701911,0.5325592,-0.5241932,-4.325769,0.00387916,0.7423596,1.439699,0.3640037,-0.2157706,-0.1124051,-0.2143898,-0.9937058,0.09641149,0.02472159,0.8600818,1.499861,0.1591535,0.4717636,1.011996,0.2642852,281.4257,233.426,3.382926
3,0.06666667,0.490864,-1.499094,-0.4038643,-1.424948,-4.257746,3.08434,0.7344462,1.222038,0.4540176,-0.08648087,0.745002,-1.371265,-1.502648,-4.125867,1.324471,0.6208305,1.082254,0.411896,-0.3045717,0.1642034,0.4145199,-0.5235189,-4.329501,0.00780972,0.7426655,1.439319,0.3629272,-0.217112,-0.09431396,-0.23996,-0.9974965,0.09571401,0.02758049,0.8603789,1.499372,0.1585419,0.4715988,1.011285,0.2612512,282.1498,239.1674,357.3007
3,0.07777778,0.2011327,-1.424162,-0.4450933,-1.418533,-4.243635,3.087047,0.7316154,1.22253,0.4535017,-0.1357055,0.7876626,-1.31259,-1.496726,-4.111946,1.328269,0.6179155,1.083489,0.4105744,-0.2823816,0.03183907,0.1848906,-0.5292713,-4.337065,0.01677898,0.7426715,1.439255,0.3621669,-0.2169589,-0.0431879,-0.2325074,-0.9997155,0.09712535,0.02915389,0.8606796,1.498933,0.1580119,0.4702717,1.013114,0.2583345,282.5772,249.3245,347.1896
3,0.08888889,-0.2168276,-1.236869,-0.4721489,-1.410686,-4.233832,3.093367,0.7289349,1.223233,0.4527376,-0.2372053,0.8201617,-1.177592,-1.489037,-4.102919,1.34253,0.6142045,1.086067,0.4092567,-0.3303017,-0.07310446,-0.004759446,-0.5357891,-4.345409,0.02912646,0.7427282,1.439113,0.3616004,-0.1526221,-0.01237058,-0.2002403,-1.000761,0.09822164,0.02812857,0.8611686,1.498623,0.1575232,0.4673898,1.017715,0.2563424,282.8793,259.1089,337.6268
3,0.1,-0.4883111,-1.08155,-0.4877588,-1.403084,-4.224728,3.100491,0.7263272,1.224061,0.4521434,-0.3281521,0.8415366,-1.057629,-1.48219,-4.094679,1.353958,0.6103084,1.088163,0.4079249,-0.3903523,-0.09218788,-0.07154987,-0.5383516,-4.347807,0.03746881,0.7425506,1.439308,0.3608167,-0.1157755,0.05683117,-0.1537817,-1.000573,0.1015566,0.02649739,0.8614565,1.498173,0.1569526,0.4632666,1.023773,0.2550106,282.7258,263.8371,333.3163
