loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.04976468,-1.677668,0.591569,-1.478991,-4.287796,3.120673,0.6756217,1.260463,0.4366238,0.08911739,0.7460923,-1.65645,4.683103,-4.204358,0.8500938,0.5982642,1.076865,0.39735,-0.3118144,0.8277159,-0.2009234,-0.6549736,-4.212071,-0.2878781,0.7014251,1.469995,0.3459792,0.116948,0.05042428,0.174133,-1.09491,0.1533403,-0.05751283,0.7948151,1.533227,0.1611157,0.49798,0.995159,0.2919918,304.0973,226.9755,23.62312
0,0.01111111,-0.04495271,-1.614712,0.6965986,-1.48752,-4.269588,3.118632,0.6727653,1.258389,0.4360642,0.1150826,0.67905,-1.671526,4.671579,-4.188622,0.8498549,0.5969474,1.074693,0.3936057,-0.3259231,0.8383281,-0.2637274,-0.6624603,-4.199475,-0.2937866,0.7001364,1.468586,0.3465652,0.1269647,0.06951921,0.2059988,-1.092272,0.1560959,-0.06034004,0.7944155,1.533626,0.1620017,0.4983365,0.9937598,0.286212,302.9661,228.9958,20.04955
0,0.02222222,-0.07693385,-1.541854,0.7350881,-1.499246,-4.25652,3.120392,0.6702724,1.255811,0.4350816,0.04424231,0.5114089,-1.651613,4.661881,-4.173753,0.8517226,0.5956445,1.072304,0.3898543,-0.3333189,0.8447248,-0.2509131,-0.6672752,-4.185743,-0.3009665,0.6989498,1.467308,0.3470617,0.1369729,0.08642463,0.2368356,-1.088642,0.1581168,-0.0631582,0.7939816,1.533905,0.1629971,0.498754,0.9919615,0.2797119,302.2698,229.943,17.73585
0,0.03333334,-0.1365884,-1.414511,0.7583536,-1.50886,-4.244955,3.123302,0.6679859,1.253165,0.433915,-0.03713261,0.3945041,-1.57283,4.653086,-4.161625,0.855332,0.594207,1.07013,0.3858851,-0.3692159,0.841565,-0.1708721,-0.669295,-4.171045,-0.3074172,0.6974742,1.465927,0.3475923,0.1622294,0.1287855,0.2910173,-1.083769,0.1619708,-0.06755134,0.7930648,1.534212,0.1640878,0.4983603,0.9920363,0.2759359,301.8335,229.8403,16.79237
0,0.04444445,-0.1867912,-1.364774,0.7528534,-1.517729,-4.23322,3.1261,0.6657715,1.250849,0.4329027,-0.09386852,0.3198905,-1.507714,4.644985,-4.14766,0.8591549,0.5929613,1.067953,0.3820509,-0.4202324,0.8266439,-0.14189,-0.6722096,-4.15798,-0.3112301,0.695977,1.464633,0.3479117,0.1798047,0.1733437,0.3261226,-1.079257,0.1661105,-0.07210455,0.7925568,1.534525,0.1654727,0.4987074,0.9906425,0.2697211,301.3413,229.7999,15.78589
0,0.05555556,-0.2161974,-1.179382,0.7712142,-1.526412,-4.226295,3.129379,0.6638997,1.248368,0.4310913,-0.1434792,0.1974133,-1.373055,4.636209,-4.140206,0.8632357,0.5920925,1.065802,0.3780976,-0.5301964,0.8681117,-0.1968708,-0.6793628,-4.142874,-0.3131976,0.6941607,1.46326,0.3481941,0.1875144,0.2020468,0.3421121,-1.075312,0.1703419,-0.07637813,0.7917936,1.534756,0.1670436,0.4985611,0.9905413,0.2655488,300.6448,229.4376,15.46634
0,0.06666667,-0.1997496,-1.086828,0.7898659,-1.535141,-4.216539,3.131385,0.6620877,1.246248,0.4296765,-0.1546304,0.1413469,-1.316648,4.626868,-4.13043,0.864933,0.5910633,1.063947,0.3741412,-0.628614,0.9713444,-0.2870923,-0.6897502,-4.124334,-0.317053,0.692538,1.461957,0.3485367,0.1964025,0.2967862,0.357282,-1.071419,0.1780322,-0.08221392,0.7910082,1.535081,0.1687625,0.4987142,0.9894472,0.2602394,299.7574,230.1313,13.96976
0,0.07777778,-0.1397544,-0.9393582,0.7921348,-1.543367,-4.210396,3.136231,0.660692,1.244554,0.4278627,-0.2255324,0.07186115,-1.208183,4.617984,-4.124914,0.865093,0.5904386,1.062294,0.3704771,-0.6586601,1.014979,-0.3360009,-0.6990643,-4.10788,-0.32126,0.6911492,1.460331,0.3488909,0.2209562,0.3851959,0.3466653,-1.068442,0.1867235,-0.08967476,0.7903306,1.535301,0.1704918,0.4988354,0.9887514,0.2553652,298.9079,231.0191,12.72188
0,0.08888889,-0.1651734,-0.789093,0.7235298,-1.550268,-4.206085,3.14108,0.65979,1.242845,0.426412,-0.2815018,0.004205465,-1.066775,4.612697,-4.12032,0.8680379,0.5897746,1.061228,0.3671389,-0.6609516,0.9755409,-0.382835,-0.7077569,-4.096546,-0.3225117,0.6896541,1.459187,0.3490985,0.2180388,0.4248739,0.2765397,-1.068141,0.1931785,-0.09517951,0.7898626,1.535354,0.1721027,0.4986364,0.9889557,0.25209,298.4022,232.0557,11.55536
0,0.1,-0.3055128,-0.6682844,0.5839987,-1.555929,-4.202261,-3.139388,0.6591117,1.241437,0.4249416,-0.2746412,-0.03419423,-0.9462013,4.611136,-4.115409,0.8762569,0.5890946,1.060535,0.364425,-0.6117327,0.7485095,-0.6193913,-0.722669,-4.102773,-0.3126461,0.6895642,1.4584,0.3499357,0.1990795,0.4496939,0.2044258,-1.068824,0.1999113,-0.1000062,0.7894387,1.535438,0.1734429,0.4983903,0.9889474,0.2486249,298.0981,232.9176,10.72006
