loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.1754805,-1.771984,0.5462309,-1.438663,-4.258667,3.133145,0.6619542,1.263199,0.4463302,-0.01370271,0.8254116,-1.717899,-1.55237,-4.172809,0.8565107,0.5819769,1.082077,0.4100088,-0.3900263,0.50819,-0.04879179,-0.6188936,-4.276656,-0.1910253,0.6982713,1.470145,0.352423,0.03686321,0.2657261,0.1562051,-1.180801,0.1523301,-0.04871108,0.7969959,1.525516,0.1685083,0.4885851,0.9863048,0.2958525,314.8553,210.0568,26.77397
1,0.01111111,-0.1832273,-1.791879,0.5867407,-1.44601,-4.236485,3.132868,0.6585791,1.261936,0.4455068,-0.01990847,0.8203783,-1.773583,-1.560422,-4.152292,0.8568047,0.5799258,1.080859,0.4060926,-0.4114292,0.5337437,-0.06680268,-0.6214071,-4.26562,-0.1946835,0.6968615,1.46975,0.3528021,0.03916414,0.3051119,0.1627552,-1.179041,0.1577048,-0.05145067,0.7966752,1.52555,0.1698401,0.4889664,0.9854876,0.2900105,313.2366,212.1276,23.72331
1,0.02222222,-0.207027,-1.792264,0.6014961,-1.453242,-4.215935,3.133647,0.6552186,1.260635,0.4444856,-0.04598582,0.7970531,-1.787181,-1.567505,-4.132166,0.8580372,0.5778215,1.079538,0.4020511,-0.438173,0.5688912,-0.09117851,-0.6245629,-4.253562,-0.1989131,0.6953106,1.469263,0.3531598,0.0404675,0.3509248,0.1725358,-1.177252,0.1645306,-0.05486831,0.7961681,1.525764,0.1710733,0.4893271,0.9843695,0.2837535,311.7759,214.4669,20.34805
1,0.03333334,-0.2321806,-1.771887,0.6058505,-1.459861,-4.196226,3.134897,0.6520696,1.259328,0.4435643,-0.07247727,0.7788157,-1.775732,4.708803,-4.112897,0.8598375,0.5757563,1.078309,0.3982876,-0.4745844,0.6093572,-0.1304295,-0.6287819,-4.240986,-0.202649,0.6934824,1.468595,0.3536102,0.0333764,0.4158374,0.1931748,-1.174703,0.17218,-0.05791869,0.7955589,1.52615,0.1727318,0.4894919,0.9838881,0.2770547,310.476,216.5127,17.24805
1,0.04444445,-0.2972168,-1.669817,0.6513177,-1.467043,-4.18093,3.138778,0.6489499,1.257864,0.4425146,-0.1469085,0.69573,-1.705661,4.700613,-4.097368,0.8644834,0.5736506,1.077212,0.3940617,-0.5163555,0.6775175,-0.1739111,-0.6338882,-4.226108,-0.2076722,0.6913881,1.467801,0.354071,0.03491002,0.4881644,0.2190475,-1.172109,0.1808003,-0.06189932,0.7949789,1.526139,0.1746067,0.4890919,0.9838433,0.270865,309.276,218.4942,14.22987
1,0.05555556,-0.2969837,-1.669158,0.653109,-1.47391,-4.163706,3.141178,0.6459365,1.256543,0.4415965,-0.1691833,0.6661754,-1.67857,4.693509,-4.078632,0.8665119,0.5715971,1.07603,0.3904062,-0.5432056,0.7243868,-0.2185252,-0.6396263,-4.211727,-0.2123463,0.6893673,1.467018,0.3545283,0.0341903,0.5434971,0.2374366,-1.169256,0.1898354,-0.06598435,0.7943258,1.526404,0.1762779,0.4889402,0.9835919,0.2642546,308.0473,220.7488,10.93228
1,0.06666667,-0.3578747,-1.578519,0.6736617,-1.481074,-4.151956,-3.13694,0.6430767,1.255045,0.4403796,-0.2364234,0.5718523,-1.581564,4.685729,-4.064352,0.8727541,0.5694485,1.074923,0.3865095,-0.5925854,0.8010708,-0.2992592,-0.6479428,-4.195412,-0.2172679,0.6870453,1.465973,0.3550153,0.04420158,0.6233041,0.2600376,-1.166599,0.2010047,-0.07108669,0.7936256,1.526658,0.177954,0.4877448,0.9845822,0.2583394,306.9864,222.3353,8.506606
1,0.07777778,-0.3914682,-1.468283,0.6845943,-1.48799,-4.141228,-3.132344,0.6400197,1.253406,0.4389286,-0.2856664,0.4722879,-1.468358,4.67831,-4.052091,0.8782977,0.5672386,1.073688,0.3825563,-0.6407635,0.8798854,-0.3437749,-0.6558673,-4.177258,-0.222905,0.6846309,1.465003,0.3554848,0.05846739,0.6839162,0.2825336,-1.163288,0.2122268,-0.07693846,0.7928386,1.526965,0.1798223,0.4869136,0.9850865,0.2517596,305.9808,223.9604,6.110894
1,0.08888889,-0.4601263,-1.282106,0.7445733,-1.495192,-4.128614,-3.128342,0.6369231,1.251928,0.4377688,-0.3008834,0.4075165,-1.414319,4.668334,-4.043684,0.8857669,0.5648332,1.072888,0.37832,-0.6685897,0.9491181,-0.3660059,-0.6631894,-4.158752,-0.2293397,0.6822937,1.464076,0.3557624,0.07367057,0.7157687,0.300589,-1.160369,0.222349,-0.08226904,0.7921269,1.527265,0.1814474,0.4855171,0.9860492,0.245493,304.8965,225.2459,4.234819
1,0.1,-0.636178,-1.131824,0.7328803,-1.503259,-4.120196,-3.124502,0.6340895,1.25029,0.4363094,-0.3141793,0.2904267,-1.327622,4.661539,-4.033961,0.8987868,0.5620062,1.072549,0.3736744,-0.6856468,0.9810735,-0.3659126,-0.6697722,-4.141506,-0.234817,0.679986,1.463158,0.3560561,0.08759868,0.7242393,0.3057904,-1.157494,0.2318171,-0.08755302,0.791353,1.527546,0.1831652,0.4840406,0.9871143,0.239057,303.7418,226.7833,2.064649
1,0.1111111,-0.7912434,-1.055649,0.7020599,-1.509456,-4.112845,-3.120934,0.6311336,1.248632,0.4351326,-0.3234024,0.2087985,-1.214015,4.656205,-4.023093,0.9134303,0.5593293,1.072045,0.3697318,-0.6845366,0.9863971,-0.3541976,-0.6758708,-4.125368,-0.2398291,0.6778271,1.462207,0.3563533,0.1185619,0.7305698,0.3096935,-1.154938,0.2414535,-0.09384154,0.7905705,1.527771,0.1847636,0.4815829,0.9889616,0.2333229,302.4722,227.8825,0.6522644
1,0.1222222,-0.980411,-0.9426801,0.6612722,-1.514306,-4.105917,-3.112399,0.6284456,1.24717,0.4337144,-0.4335968,0.1768385,-1.108995,4.651935,-4.014161,0.9309815,0.556206,1.072091,0.3658422,-0.6588885,0.9651101,-0.3426015,-0.6816595,-4.111325,-0.2444625,0.6756923,1.461099,0.3567374,0.1474815,0.7411507,0.316828,-1.152251,0.2515084,-0.1008795,0.7897613,1.527817,0.1863432,0.4794393,0.9907917,0.2277715,301.3835,229.435,358.7501
1,0.1333333,-1.071151,-0.8583509,0.635886,-1.518958,-4.097492,-3.102843,0.6256447,1.24585,0.4323587,-0.5325437,0.171616,-1.038668,4.647138,-4.004892,0.9456652,0.5528228,1.072215,0.3619909,-0.6407634,0.9363595,-0.3437501,-0.6877496,-4.098332,-0.2479991,0.6736963,1.46016,0.3569859,0.1453034,0.7443779,0.3115436,-1.149871,0.2611436,-0.1064764,0.7889111,1.528181,0.1879908,0.4764263,0.9933094,0.2219549,300.3016,230.7167,357.3921
1,0.1444445,-1.138359,-0.7920336,0.6121459,-1.524207,-4.089131,-3.095379,0.6229074,1.244539,0.4310486,-0.5630239,0.1591685,-1.014573,4.642679,-3.996655,0.9605799,0.5495343,1.072432,0.3581435,-0.636461,0.8479537,-0.3490995,-0.6930158,-4.090099,-0.2475552,0.6718466,1.459305,0.3570858,0.1314237,0.7284205,0.3137375,-1.147368,0.2695656,-0.1106059,0.7881482,1.528191,0.1894032,0.4729455,0.996136,0.2170137,299.276,232.0108,356.1072
1,0.1555556,-1.245399,-0.6914709,0.5577675,-1.527191,-4.085032,-3.08365,0.6202712,1.243555,0.4296446,-0.6788741,0.1439531,-0.892616,4.640363,-3.990434,0.9781162,0.5457594,1.073205,0.3544039,-0.628928,0.7275839,-0.3502292,-0.6977796,-4.08515,-0.2446287,0.6703255,1.458595,0.3572561,0.1341178,0.6902252,0.2783723,-1.146199,0.2766528,-0.1150408,0.7874346,1.528275,0.1905443,0.4695939,0.998851,0.2116826,298.2791,233.5378,354.4969
1,0.1666667,-1.354795,-0.6168439,0.4963925,-1.529836,-4.080119,-3.072808,0.6175194,1.242637,0.4282022,-0.755156,0.1438428,-0.800148,4.63889,-3.98331,0.9960535,0.5421712,1.074113,0.3509755,-0.6160116,0.6274561,-0.3407297,-0.7019592,-4.080927,-0.2417399,0.668611,1.457893,0.3574272,0.1274913,0.6636904,0.2622946,-1.145137,0.2839349,-0.119242,0.7868147,1.528389,0.1917197,0.465677,1.002888,0.2087905,297.2993,235.2081,352.8433
