loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.5418829,-1.502307,0.3375007,-1.467651,-4.27802,-3.130714,0.6779811,1.261113,0.4470411,-0.1138955,0.7336445,-1.256284,4.696108,-4.178181,0.9031972,0.5936556,1.082737,0.4037236,-0.1356608,0.2123513,0.02178422,-0.68352,-4.21406,-0.239896,0.7056913,1.46701,0.3575853,0.01276233,0.07297605,0.01883236,-1.157292,0.2416294,-0.05751496,0.8105447,1.527417,0.182041,0.4929186,0.9940283,0.2963751,311.6776,205.2627,40.16888
1,0.01111111,-0.5315892,-1.643477,0.302692,-1.46978,-4.249949,-3.132856,0.6742744,1.260307,0.4463578,-0.0342705,0.883153,-1.459592,4.693998,-4.154913,0.9067065,0.5914271,1.082326,0.4004619,-0.1964554,0.2229496,-0.001479663,-0.6849501,-4.209774,-0.2388823,0.7049329,1.466646,0.3575935,0.01812606,0.0931999,0.01242514,-1.15745,0.2434931,-0.05856185,0.8104672,1.527451,0.1825025,0.4929116,0.9942071,0.2915738,308.9646,207.6272,36.71453
1,0.02222222,-0.5313948,-1.711293,0.2818698,-1.472381,-4.224947,-3.134602,0.6707494,1.259551,0.4457379,0.01870056,0.9508072,-1.571421,4.691592,-4.132995,0.9107736,0.5892155,1.081992,0.3973827,-0.2305766,0.2516807,-0.0142561,-0.6864404,-4.204229,-0.2394965,0.7040668,1.466281,0.3577743,0.02468012,0.1229954,0.01667309,-1.157237,0.2460288,-0.06003804,0.810318,1.527543,0.1830964,0.4933211,0.9934942,0.2852507,306.0364,211.5468,31.96945
1,0.03333334,-0.5340137,-1.754542,0.2972697,-1.475314,-4.202446,-3.134889,0.6675386,1.258614,0.4450103,0.03125942,0.9666598,-1.626764,4.687848,-4.111519,0.9150513,0.5868213,1.081294,0.394063,-0.28702,0.3039049,-0.01212772,-0.6877518,-4.19652,-0.2405724,0.7030716,1.465648,0.3578939,0.03662199,0.149559,0.03153056,-1.156526,0.2488747,-0.06192302,0.8101478,1.52757,0.1836315,0.4932393,0.9934646,0.2801417,303.7737,216.3765,26.54347
1,0.04444445,-0.5083205,-1.764298,0.3421147,-1.478415,-4.182663,-3.1327,0.6644597,1.257734,0.4443263,-0.01298777,0.9463172,-1.619717,4.68281,-4.091262,0.9183872,0.5845168,1.080733,0.3906851,-0.3423729,0.3561496,-0.002538584,-0.6888303,-4.187644,-0.2417711,0.7020171,1.464999,0.3579168,0.04445629,0.1910431,0.05814981,-1.155223,0.2527857,-0.06421254,0.8099458,1.527582,0.1843043,0.4929538,0.9937462,0.2750305,302.0876,221.3671,20.88247
1,0.05555556,-0.5083205,-1.764298,0.3421147,-1.478415,-4.182663,-3.1327,0.6644597,1.257734,0.4443263,-0.01298777,0.9463172,-1.619717,4.68281,-4.091262,0.9183872,0.5845168,1.080733,0.3906851,-0.3423729,0.3561496,-0.002538584,-0.6888303,-4.187644,-0.2417711,0.7020171,1.464999,0.3579168,0.04445629,0.1910431,0.05814981,-1.155223,0.2527857,-0.06421254,0.8099458,1.527582,0.1843043,0.4929538,0.9937462,0.2750305,302.0876,221.3671,20.88247
1,0.06666667,-0.5092443,-1.754922,0.3868003,-1.481213,-4.16419,-3.129779,0.6614389,1.256869,0.4436129,-0.06377588,0.9174471,-1.592259,4.677436,-4.071559,0.9225844,0.5822268,1.080287,0.3870628,-0.4456859,0.4296883,0.0007356554,-0.6903702,-4.176466,-0.2417415,0.7006338,1.464336,0.3577868,0.05220912,0.2346711,0.07199121,-1.154208,0.2573266,-0.06689914,0.8097022,1.527577,0.1850641,0.4925811,0.9939106,0.2699652,301.7339,225.3803,16.65234
1,0.07777778,-0.5320709,-1.770358,0.3843986,-1.484566,-4.145929,-3.126301,0.6581924,1.255966,0.4425658,-0.115172,0.8795451,-1.566813,4.673929,-4.050281,0.9279737,0.5799096,1.079965,0.3837331,-0.5690906,0.5342656,0.0476513,-0.6906652,-4.161662,-0.2429059,0.6992166,1.463599,0.3577741,0.06309023,0.2857551,0.07410244,-1.153687,0.2625659,-0.06985764,0.8093984,1.527553,0.1858284,0.4919065,0.9943963,0.2649686,301.8329,227.9277,13.88615
1,0.08888889,-0.7296284,-1.662977,0.116115,-1.485463,-4.108749,-3.125994,0.6518197,1.25474,0.4402597,-0.05497842,0.8918536,-1.487704,4.67998,-4.013754,0.9469262,0.5746369,1.08059,0.3783908,-0.7256638,0.6695909,0.04449894,-0.6936661,-4.133089,-0.2446342,0.6960595,1.462178,0.3575182,0.04754847,0.3657076,0.08496371,-1.152259,0.2735969,-0.07504815,0.8088033,1.52768,0.1878086,0.4889592,0.9972209,0.2599333,300.3627,234.3077,6.568242
1,0.1,-0.7548167,-1.606234,0.03402862,-1.479955,-4.093602,-3.130007,0.6490548,1.254586,0.4391367,0.06744173,0.9412407,-1.330176,4.68257,-3.996932,0.954099,0.5723372,1.080896,0.3760874,-0.712998,0.7397498,-0.0005081668,-0.6979405,-4.118055,-0.2488546,0.6942921,1.461508,0.3573561,0.03405944,0.4307406,0.09472449,-1.151393,0.2814333,-0.07812463,0.8084543,1.527708,0.1888057,0.4871266,0.9988754,0.2569039,299.6349,236.1862,4.53714
1,0.1111111,-0.7548167,-1.606234,0.03402862,-1.479955,-4.093602,-3.130007,0.6490548,1.254586,0.4391367,0.06744173,0.9412407,-1.330176,4.68257,-3.996932,0.954099,0.5723372,1.080896,0.3760874,-0.712998,0.7397498,-0.0005081668,-0.6979405,-4.118055,-0.2488546,0.6942921,1.461508,0.3573561,0.03405944,0.4307406,0.09472449,-1.151393,0.2814333,-0.07812463,0.8084543,1.527708,0.1888057,0.4871266,0.9988754,0.2569039,299.6349,236.1862,4.53714
1,0.1222222,-0.7988236,-1.51764,-0.02828744,-1.478844,-4.077942,-3.131805,0.6461833,1.254165,0.4381909,0.1075324,0.9133449,-1.275512,4.685463,-3.982345,0.9628917,0.5701194,1.081398,0.3738863,-0.6383852,0.7632024,0.01091423,-0.6995858,-4.104205,-0.2551822,0.6924989,1.460863,0.3572961,0.03672609,0.5244545,0.1107934,-1.150348,0.2912996,-0.08271246,0.807919,1.527754,0.1898977,0.4846301,1.0017,0.2559564,298.6723,236.869,4.067392
1,0.1333333,-0.9866285,-1.101093,-0.02842703,-1.477742,-4.057644,-3.129795,0.6417012,1.253618,0.437445,0.02937978,0.7341775,-1.037067,4.687273,-3.965703,0.9878091,0.56528,1.083657,0.370993,-0.581924,0.6428352,0.02071386,-0.7015586,-4.087388,-0.256962,0.6889167,1.459921,0.3575474,0.032029,0.5968717,0.1524521,-1.147318,0.3081143,-0.090152,0.8068931,1.527954,0.1918753,0.4799944,1.007457,0.2518351,296.3617,236.5124,5.759661
1,0.1444445,-1.0662,-0.9474066,0.002094626,-1.477617,-4.049873,-3.127901,0.6397936,1.253264,0.4371239,-0.01533302,0.6416633,-0.9327219,4.687322,-3.95776,1.001328,0.5629029,1.084522,0.369467,-0.579762,0.6087819,0.03253383,-0.7022783,-4.078474,-0.2573314,0.6871874,1.459476,0.3577285,0.03313085,0.6032588,0.1535175,-1.146212,0.3158048,-0.09373768,0.8064361,1.528041,0.1929033,0.4774396,1.01089,0.2496592,295.0463,236.4196,6.818247
