loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.1901321,-1.388701,0.6942779,-1.497924,-4.363002,-3.128124,0.6946924,1.245311,0.4494115,0.2485717,0.3262413,-1.638391,4.691093,-4.280636,0.9519371,0.6081452,1.073006,0.4092164,-0.427028,0.3912819,0.2355225,-0.7204511,-4.35323,-0.2095207,0.7163522,1.454874,0.3664377,-0.05541095,0.2141235,0.08544035,-1.154383,0.1430773,-0.1170073,0.8018138,1.529309,0.1819384,0.4978325,0.9998488,0.3008832,316.8545,199.5277,39.97878
3,0.01111111,0.1896552,-1.272528,0.7441423,-1.507162,-4.350534,-3.130308,0.6924288,1.244011,0.4484513,0.2293648,0.2311362,-1.576551,4.681212,-4.270518,0.9500293,0.6070974,1.071376,0.4059257,-0.4655505,0.3912489,0.1919963,-0.7206844,-4.346646,-0.2080491,0.7150617,1.454338,0.3663842,-0.05951987,0.2343395,0.09409805,-1.153527,0.1468058,-0.1177445,0.801739,1.52931,0.1823846,0.4980526,0.9991314,0.2964868,315.4809,200.617,38.23015
3,0.02222222,0.2316318,-1.107897,0.7739868,-1.515546,-4.344891,-3.126719,0.6908038,1.24259,0.4473287,0.08388434,0.107456,-1.399152,4.671417,-4.263128,0.9467057,0.6059191,1.069705,0.4026493,-0.5375177,0.4603958,0.04523078,-0.7265396,-4.33719,-0.2067401,0.7133975,1.453518,0.3662907,-0.07849352,0.302548,0.09782638,-1.152989,0.1529826,-0.1187384,0.8016896,1.529191,0.1831405,0.4983693,0.9981246,0.2916172,313.9868,201.8992,36.23365
3,0.03333334,0.2030261,-0.9987675,0.7575263,-1.522682,-4.339492,-3.12149,0.6890106,1.241132,0.4461832,-0.0607265,0.0322361,-1.237172,4.663668,-4.254497,0.9457219,0.6047769,1.068315,0.3993959,-0.6138997,0.645637,-0.1346089,-0.7362964,-4.320209,-0.2101793,0.7117021,1.452643,0.3662723,-0.08802689,0.3793223,0.08762565,-1.153179,0.1601554,-0.1203946,0.8016083,1.529194,0.1839276,0.4986323,0.9970657,0.2866054,312.1871,203.3158,34.01146
3,0.04444445,0.1051378,-0.8736228,0.7121779,-1.529554,-4.332831,-3.11972,0.6873128,1.239652,0.4450267,-0.0926694,-0.01222026,-1.139266,4.657562,-4.2485,0.9479953,0.6036894,1.067094,0.3964408,-0.6409009,0.8181604,-0.2198266,-0.7446331,-4.300535,-0.2166396,0.7101388,1.451816,0.3661578,-0.0827147,0.4113017,0.08024642,-1.153203,0.166324,-0.1221414,0.8014951,1.52918,0.1845898,0.4985816,0.9965755,0.2820862,310.5699,204.3497,32.3983
3,0.05555556,0.02701786,-0.7491371,0.7027713,-1.534991,-4.328408,-3.117487,0.685611,1.238296,0.4439959,-0.13173,-0.05177546,-0.9951687,4.650021,-4.243129,0.950597,0.6026454,1.065995,0.3933834,-0.6250829,0.8799275,-0.2593337,-0.7506407,-4.28562,-0.2213351,0.7088456,1.45141,0.3660574,-0.07098754,0.4272709,0.07698445,-1.153031,0.1719311,-0.1242077,0.8013349,1.529091,0.1852874,0.4983337,0.9964498,0.2778865,309.4056,204.7939,31.50304
3,0.06666667,-0.03733222,-0.6721863,0.6909233,-1.541284,-4.324535,-3.114991,0.6843054,1.237253,0.4427592,-0.1589527,-0.09687495,-0.8963116,4.642919,-4.23742,0.9534535,0.6015754,1.065212,0.3904462,-0.5760937,0.8426481,-0.2648321,-0.7556059,-4.274749,-0.2243162,0.7077904,1.450855,0.3659967,-0.06476185,0.4166529,0.06514549,-1.153163,0.1766776,-0.1255896,0.8012128,1.529024,0.1858745,0.4979751,0.9965014,0.2736726,308.3556,205.1942,30.69185
3,0.07777778,-0.1330395,-0.5615926,0.6729491,-1.547731,-4.320096,-3.113085,0.6829271,1.236053,0.4417395,-0.1693095,-0.1307505,-0.8340009,4.6364,-4.233938,0.9587588,0.6005063,1.064784,0.3878233,-0.5099982,0.7372018,-0.2607667,-0.7590083,-4.2697,-0.2247652,0.7069924,1.450365,0.365935,-0.0575121,0.394322,0.05217572,-1.15345,0.1806225,-0.1267662,0.8010886,1.528885,0.1864578,0.4972449,0.9976732,0.2701758,307.7745,204.6146,31.12177
3,0.08888889,-0.278573,-0.4286392,0.5753308,-1.55224,-4.321285,-3.106081,0.682621,1.235538,0.4409387,-0.2876851,-0.174643,-0.672939,4.634241,-4.233303,0.9674487,0.5992227,1.065152,0.3854519,-0.4172584,0.5007252,-0.2567351,-0.7608699,-4.275065,-0.2196791,0.7067447,1.450118,0.3661072,-0.05248309,0.3826911,0.02969031,-1.154423,0.1846972,-0.1280179,0.8009844,1.52881,0.1869706,0.4967967,0.9981841,0.2662762,306.8157,204.8742,30.54025
3,0.1,-0.3928826,-0.5214608,0.3025323,-1.549698,-4.320131,-3.099584,0.6818633,1.235416,0.440399,-0.3556583,-0.0626924,-0.4973929,4.641307,-4.222117,0.9748248,0.597708,1.066048,0.3852731,-0.3320041,0.1502638,-0.2685832,-0.7620188,-4.28986,-0.2080059,0.7067075,1.450102,0.3664617,-0.0477821,0.3637163,-0.01839865,-1.156842,0.188065,-0.1289609,0.8008118,1.528731,0.1874967,0.4955158,1.000034,0.2646059,305.7503,205.1478,29.74248
