loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.3696793,-2.015801,0.2097566,-1.503372,-4.356502,-3.133215,0.6948385,1.249994,0.4531939,-0.1633889,0.9914725,-1.691851,4.673324,-4.257651,0.992977,0.6019928,1.078,0.4105839,-0.4414349,0.2490035,0.1142028,-0.6670606,-4.363019,-0.245671,0.7137232,1.45999,0.369507,-0.002462,0.2416014,0.01181259,-1.100706,0.02807025,-0.08590399,0.78456,1.526831,0.1747737,0.4989994,0.9928594,0.296154,309.8055,202.9881,25.02925
2,0.01111111,-0.3361433,-2.171864,0.2275819,-1.50572,-4.328143,-3.132565,0.690609,1.249126,0.4532115,-0.1129162,1.051593,-1.838248,4.670575,-4.228827,0.9939293,0.598978,1.077211,0.4072051,-0.4808111,0.3736491,0.1118755,-0.6680177,-4.349817,-0.2495249,0.7124164,1.459314,0.3697133,-0.007400662,0.268205,0.04067125,-1.099663,0.03248897,-0.08765875,0.7845824,1.526886,0.1756152,0.4988265,0.9933709,0.290538,307.961,204.8649,22.72741
2,0.02222222,-0.3117585,-2.265261,0.221881,-1.507791,-4.298955,-3.132437,0.6862998,1.248429,0.4530663,-0.06080441,1.1127,-1.962963,4.668636,-4.200481,0.9950681,0.5961249,1.076577,0.4040085,-0.5191882,0.4364748,0.09371793,-0.6693813,-4.338995,-0.2510575,0.711123,1.458828,0.3699755,-0.00393939,0.2947965,0.05773825,-1.098783,0.03722527,-0.08977702,0.7844801,1.526931,0.176437,0.4985892,0.9933516,0.2845401,306.1631,206.9193,20.29646
2,0.03333334,-0.2738068,-2.391497,0.1805821,-1.508575,-4.268975,-3.132773,0.6818075,1.247675,0.4527021,-0.01230218,1.186666,-2.043915,4.668317,-4.16962,0.9949812,0.5931425,1.075865,0.4006468,-0.585319,0.523742,0.05000982,-0.672428,-4.326396,-0.2523995,0.7095094,1.45815,0.3703346,-0.002486512,0.3288363,0.08335242,-1.097406,0.04281458,-0.09234538,0.784441,1.52698,0.1774098,0.4983549,0.993296,0.2787039,304.3589,209.4013,17.5059
2,0.04444445,-0.2414327,-2.432328,0.08012804,-1.508164,-4.241479,-3.132499,0.6775675,1.247229,0.4523523,0.01247455,1.236183,-2.048832,4.671004,-4.141108,0.994581,0.5898986,1.075289,0.3981504,-0.6482884,0.6056644,-0.001148365,-0.6765319,-4.312406,-0.253856,0.7080243,1.45757,0.3706511,0.0008628815,0.3587632,0.09073581,-1.098028,0.05024653,-0.0951843,0.7846565,1.527006,0.1784199,0.4976983,0.9937335,0.2737353,302.5128,212.3988,14.26119
2,0.05555556,-0.2205083,-2.381641,-0.008711696,-1.504107,-4.216535,-3.132619,0.6733022,1.247045,0.4518998,0.0474144,1.313672,-1.967318,4.674177,-4.116782,0.9943851,0.5867684,1.074948,0.3959494,-0.6760399,0.6620612,-0.03209758,-0.6799253,-4.299209,-0.2562382,0.7063146,1.456924,0.3710765,-0.006529048,0.3843682,0.08659016,-1.097716,0.05606846,-0.09750631,0.7846241,1.527035,0.1794635,0.4966659,0.9943861,0.2696721,300.8473,214.8195,11.20416
2,0.06666667,-0.2350619,-2.154621,-0.1750198,-1.497708,-4.195853,-3.134293,0.6692188,1.246926,0.4515059,0.09688342,1.346356,-1.776471,4.681798,-4.099669,0.9951975,0.5834885,1.075148,0.3953243,-0.7038366,0.6971284,-0.07258585,-0.6843557,-4.286201,-0.2574142,0.7043836,1.456324,0.3714781,-0.01278794,0.4388633,0.08133917,-1.09883,0.06569686,-0.1008867,0.7847767,1.527028,0.1806061,0.4947962,0.9950062,0.2662528,299.1935,216.9306,8.146276
2,0.07777778,-0.2645203,-1.966196,-0.2043208,-1.493653,-4.17911,-3.137974,0.6653717,1.246571,0.4511534,0.1769235,1.26701,-1.587335,4.68484,-4.083178,0.9976221,0.5803754,1.075081,0.3935212,-0.7262712,0.6960018,-0.1012853,-0.6881843,-4.275771,-0.2570606,0.7023752,1.455644,0.3718809,-0.02517632,0.5369179,0.08056651,-1.098878,0.07600649,-0.1048465,0.7843812,1.527194,0.1820078,0.4929861,0.9959036,0.2632278,297.6736,218.7472,5.563318
2,0.08888889,-0.270148,-1.697401,-0.09453309,-1.49364,-4.163692,-3.137329,0.6617146,1.246154,0.4508313,0.1346224,1.134493,-1.47691,4.682396,-4.073195,1.000348,0.5772793,1.074746,0.3917306,-0.7475735,0.7066618,-0.1012537,-0.6913774,-4.263678,-0.2572723,0.7002683,1.455034,0.3722626,-0.03141433,0.5571676,0.0870513,-1.098447,0.08365361,-0.1078578,0.7842593,1.527277,0.1831059,0.4901984,0.9974107,0.2612429,296.5363,218.5691,5.602798
2,0.1,-0.327067,-1.51247,0.02225455,-1.495768,-4.153497,-3.132258,0.6579804,1.245421,0.450779,0.009724304,0.9474968,-1.331469,4.678757,-4.061064,1.00518,0.5738902,1.074893,0.3896797,-0.7953508,0.7408944,-0.05112876,-0.6925274,-4.248726,-0.2585312,0.69767,1.454558,0.3724951,-0.02329385,0.6263043,0.1254472,-1.096665,0.09450334,-0.1129156,0.7836888,1.52736,0.1846406,0.4876236,0.9987131,0.2589785,295.5446,217.9289,7.127991
2,0.1111111,-0.3893635,-1.41833,0.1010602,-1.49821,-4.143217,-3.125483,0.654695,1.244619,0.4505548,-0.1405258,0.7998006,-1.226846,4.6758,-4.047804,1.011068,0.5706334,1.074786,0.3875453,-0.8122269,0.7612749,0.004255578,-0.693093,-4.234184,-0.2603032,0.6954095,1.454139,0.3728463,-0.03802943,0.6659783,0.1308038,-1.098438,0.1071906,-0.117109,0.7839136,1.527528,0.1861107,0.4847039,1.00022,0.2573041,294.2653,219.0902,7.352331
