loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.2300299,0.2164305,0.3109767,-1.434701,-4.058324,-2.653802,0.5251702,1.461138,0.4742997,-0.5305715,0.04617158,100,88.25,-0.1325315,0.1780885,-0.1846694,-0.5695751,-3.743897,-0.284562,0.6484028,1.715825,0.397604,-0.09213547,0.2436808,0.08383834,-0.9662066,0.3664447,0.01419225,0.8278169,1.782693,0.237802,0.3588792,1.168976,0.2803208,326.5161,232.3837,350.6651,False
2,0.01111111,0.2248838,0.2494389,0.3084542,-1.43984,-4.060958,-2.65559,0.5258049,1.460251,0.474293,-0.5309406,-0.03409922,100,85.18,-0.1122574,0.1738379,-0.1817303,-0.5720374,-3.741715,-0.2856765,0.6477906,1.715561,0.3976367,-0.08583292,0.2330404,0.07417937,-0.9657192,0.3692625,0.01327932,0.8275263,1.782823,0.2381763,0.3601726,1.168187,0.2793733,326.4672,232.6758,350.267,False
2,0.02222222,0.2055998,0.28664,0.3050689,-1.444895,-4.063079,-2.656764,0.5263234,1.459327,0.4745054,-0.5309182,0.002490504,100,82.31,-0.1056838,0.1706235,-0.1668994,-0.5738633,-3.739337,-0.2866989,0.6472774,1.715433,0.397599,-0.08270272,0.2191807,0.07200709,-0.9648457,0.3715702,0.01304257,0.8273397,1.782825,0.2384872,0.3614267,1.167411,0.2784907,326.4037,233.0526,349.8284,False
2,0.03333334,0.2002723,0.2781032,0.3029941,-1.449249,-4.063945,-2.658447,0.5268428,1.458534,0.4743505,-0.5311568,-0.02174348,100,79.63,-0.1013688,0.1770068,-0.1616141,-0.5760683,-3.73629,-0.2881277,0.646855,1.715321,0.3976209,-0.08058654,0.2085313,0.07410648,-0.9638156,0.3742753,0.01248836,0.8270898,1.782851,0.2388144,0.3626672,1.166588,0.2777043,326.3701,233.3909,349.4383,False
2,0.04444445,0.1971381,0.2524779,0.2946251,-1.452862,-4.064328,-2.66052,0.527317,1.457852,0.4743466,-0.5306199,0.04935018,100,77.12,-0.09045519,0.1705894,-0.1404483,-0.5774042,-3.733755,-0.2895911,0.6464279,1.71524,0.3975883,-0.07845649,0.1904091,0.07831567,-0.9627631,0.3761148,0.01224948,0.8268657,1.782918,0.239064,0.3639649,1.165751,0.2771023,326.3664,233.7126,349.0485,False
2,0.05555556,0.1939925,0.2214861,0.2767055,-1.455979,-4.064589,-2.662303,0.5277271,1.457132,0.4742281,-0.5310423,-0.03894519,100,74.77,-0.08088385,0.1727245,-0.1416266,-0.5795465,-3.731245,-0.2910558,0.6460265,1.71508,0.3976405,-0.07640322,0.1755172,0.07081294,-0.9622374,0.3780904,0.01181245,0.8266122,1.783047,0.2393923,0.3652719,1.164862,0.2766584,326.4447,234.0258,348.7058,False
2,0.06666667,0.1918848,0.2085959,0.2597384,-1.458941,-4.065212,-2.664311,0.528175,1.456523,0.474153,-0.531543,-0.04530162,100,71.74,-0.06383944,0.1482342,-0.1429349,-0.581383,-3.730603,-0.2914302,0.6456228,1.71503,0.3976722,-0.07748733,0.1616626,0.07293664,-0.9611742,0.3796934,0.01190566,0.82638,1.783149,0.2395809,0.3666039,1.163927,0.276281,326.5809,234.2465,348.5153,False
2,0.07777778,0.199366,0.1860755,0.230045,-1.461109,-4.065748,-2.666455,0.5285829,1.456074,0.474088,-0.5313672,0.01646405,100,68.9,-0.04014021,0.1247852,-0.1219526,-0.5822917,-3.729755,-0.2923269,0.6451184,1.715024,0.3977728,-0.07116621,0.1414169,0.06966473,-0.9603305,0.3808352,0.01192137,0.8262148,1.783247,0.2397552,0.3679858,1.162961,0.2759609,326.7227,234.3699,348.3713,False
2,0.08888889,0.2046768,0.1838571,0.2108736,-1.463591,-4.066881,-2.66871,0.5289785,1.455441,0.4739544,-0.5316687,-0.02770117,100,66.24,-0.02724653,0.1109311,-0.1136064,-0.5834683,-3.728921,-0.2931456,0.6447369,1.714932,0.3978214,-0.06589927,0.1318547,0.06321798,-0.9597681,0.3826225,0.01135598,0.8259957,1.783292,0.2399263,0.3693447,1.16194,0.2756521,326.894,234.4806,348.1992,False
2,0.1,0.2046302,0.1933961,0.2022966,-1.466571,-4.068196,-2.670571,0.5294074,1.454934,0.4739854,-0.5318743,-0.01853202,100,63.76,-0.01763126,0.1013438,-0.111603,-0.5847971,-3.728061,-0.2939102,0.6444235,1.714992,0.3978605,-0.05953339,0.1233162,0.0631604,-0.9589212,0.383929,0.01118394,0.8258889,1.783362,0.2401066,0.370683,1.160943,0.275396,327.0805,234.6,347.9863,False
2,0.1111111,0.2077978,0.1997544,0.1937276,-1.469336,-4.069646,-2.672737,0.5298526,1.454279,0.4738765,-0.5320841,-0.01902908,100,60.83,-0.0219163,0.09601104,-0.1136955,-0.5864062,-3.727408,-0.2940111,0.6440516,1.714977,0.3978896,-0.05419553,0.1137214,0.06629626,-0.9580589,0.3852217,0.01081084,0.8256905,1.783455,0.240335,0.3719501,1.159987,0.2752247,327.2612,234.7019,347.7768,False
2,0.1222222,0.2045527,0.2145827,0.1829932,-1.472089,-4.071273,-2.674652,0.5304068,1.453704,0.4738476,-0.5317363,0.03198517,100,58.09,-0.02483506,0.08745469,-0.09130177,-0.5869,-3.726301,-0.2945573,0.6438405,1.714863,0.3979161,-0.04892608,0.1019979,0.06197505,-0.9574367,0.3860388,0.01070724,0.8255837,1.7835,0.2405083,0.3730915,1.159035,0.2751356,327.4059,234.8572,347.5696,False
2,0.1333333,0.2033969,0.2421517,0.1604536,-1.474603,-4.074278,-2.676417,0.5309414,1.453239,0.4739528,-0.5320224,-0.02646608,100,55.53,-0.02567595,0.09594189,-0.07211062,-0.5874838,-3.72429,-0.2958783,0.6434722,1.714939,0.3980515,-0.04900422,0.09669911,0.05237529,-0.9572275,0.3872894,0.0104601,0.8253937,1.783645,0.2407646,0.3741438,1.158135,0.2751287,327.5443,235.0842,347.3835,False
2,0.1444445,0.1958415,0.268542,0.1230191,-1.476494,-4.077678,-2.677838,0.5315005,1.452775,0.4742432,-0.5318333,0.01756038,100,53.13,-0.0309798,0.1172451,-0.0688123,-0.5886481,-3.720905,-0.2981353,0.6431593,1.714904,0.3980322,-0.05011194,0.0924433,0.04918259,-0.9567273,0.3883059,0.01059406,0.8251919,1.783753,0.2409189,0.3751202,1.157241,0.2751522,327.6397,235.3191,347.2549,False
2,0.1555556,0.1786242,0.2843637,0.09854877,-1.478848,-4.080455,-2.679207,0.5319875,1.452243,0.4743395,-0.531804,0.002501899,100,50.89,-0.03208065,0.108721,-0.07201352,-0.5898662,-3.720017,-0.2984474,0.6428333,1.714931,0.398118,-0.04793233,0.08604184,0.05661224,-0.9557659,0.3893988,0.0103818,0.8249803,1.783867,0.2411008,0.3760916,1.156405,0.2752315,327.7417,235.5512,347.1058,False
2,0.1666667,0.1690989,0.2991062,0.07917514,-1.480536,-4.084063,-2.680128,0.532515,1.451911,0.4746559,-0.5315222,0.02577261,100,48.55,-0.0223725,0.09379836,-0.06256244,-0.5903051,-3.719299,-0.2990554,0.6425745,1.714919,0.398206,-0.04368347,0.07856522,0.05870158,-0.9549238,0.3899896,0.01056636,0.8247081,1.783944,0.241231,0.3767028,1.155882,0.2754031,327.7446,235.6662,346.9215,False
2,0.1777778,0.1434867,0.3095346,0.05249677,-1.48213,-4.087502,-2.680459,0.5327951,1.451586,0.4749219,-0.5314263,0.008576219,100,46.37,-0.0096118,0.0767688,-0.06488118,-0.5912979,-3.719195,-0.2993643,0.6422931,1.714846,0.3983188,-0.03728878,0.07431526,0.05971914,-0.954094,0.3912813,0.009993779,0.8244874,1.783846,0.2412617,0.3770364,1.155648,0.2757285,327.5011,235.8619,346.8647,False
2,0.1888889,0.1147063,0.311478,0.03332237,-1.483495,-4.090791,-2.680447,0.5331358,1.451331,0.4752924,-0.5311206,0.02800472,100,44.33,0.02115153,0.0533683,-0.07700716,-0.5924191,-3.720262,-0.2998136,0.6420922,1.714787,0.3985074,-0.03623668,0.07218178,0.05864067,-0.9534942,0.3920936,0.009894176,0.824401,1.783965,0.2413695,0.3771756,1.155511,0.2760984,327.3698,236.1326,346.736,False
2,0.2,0.08808129,0.3049302,0.02059663,-1.48475,-4.093533,-2.680227,0.5333886,1.451138,0.4756498,-0.5305907,0.04823862,100,42.42,0.03591336,0.02250443,-0.09108549,-0.59369,-3.72232,-0.2989105,0.6419657,1.71469,0.3985445,-0.03098828,0.0615383,0.05112423,-0.9531667,0.392559,0.009794308,0.8242244,1.784124,0.2414994,0.3772143,1.155408,0.2765242,327.2644,236.4752,346.4996,False
2,0.2111111,0.04976504,0.2876787,0.002607964,-1.48533,-4.096144,-2.679249,0.5335909,1.451008,0.4761043,-0.5303387,0.02275311,100,40.37,0.04562666,0.00118389,-0.0816526,-0.5941156,-3.723985,-0.2982897,0.6417336,1.714709,0.3987556,-0.02252019,0.04448585,0.04782636,-0.9527816,0.3924375,0.009790845,0.8240514,1.784172,0.2415819,0.3771338,1.155332,0.2769112,327.2246,236.8047,346.2294,False
2,0.2222222,0.01355372,0.281026,-0.02395876,-1.485699,-4.099079,-2.678034,0.533726,1.45099,0.4764678,-0.5302583,0.007390888,100,38.44,0.05000529,-0.005213521,-0.07212849,-0.5945262,-3.724452,-0.298547,0.6415855,1.714621,0.3988287,-0.01731017,0.02956906,0.03711244,-0.9525675,0.3919775,0.01015996,0.8238765,1.784099,0.2416847,0.3770162,1.155272,0.2772827,327.2364,237.1565,345.983,False
2,0.2333333,-0.01629099,0.2840278,-0.0431397,-1.486099,-4.102513,-2.67658,0.5339559,1.450878,0.4768994,-0.5297118,0.05006813,100,36.64,0.04800088,-0.004169896,-0.06145427,-0.5948666,-3.724677,-0.2987449,0.6413974,1.714589,0.3989809,-0.01419263,0.02638709,0.02750293,-0.9524795,0.392275,0.01001562,0.8235672,1.78411,0.2418246,0.3768855,1.155231,0.2776392,327.2539,237.4627,345.7454,False
2,0.2444444,-0.07711185,0.3155803,-0.08270866,-1.486251,-4.107406,-2.673331,0.5342256,1.450873,0.4773672,-0.5297065,0.0002348159,100,34.95,0.0481745,-0.01270781,-0.04762007,-0.594865,-3.725249,-0.2988176,0.641278,1.714582,0.3990781,-0.00678017,0.01572705,0.02422782,-0.9523501,0.3920799,0.009965283,0.8233918,1.784045,0.2419152,0.3766825,1.155217,0.2779876,327.3169,237.7541,345.4975,False
2,0.2555556,-0.1113034,0.3526495,-0.1020944,-1.486953,-4.112622,-2.670707,0.5344914,1.450755,0.477679,-0.5297954,-0.007893709,100,33.37,0.0503403,-0.03082301,-0.04554533,-0.5950306,-3.727299,-0.2977542,0.6410371,1.714633,0.3993158,-0.002599693,0.006144779,0.01673067,-0.9522026,0.3917614,0.01011442,0.823168,1.783941,0.2420352,0.3764038,1.155232,0.2784129,327.452,237.8869,345.3364,False
2,0.2666667,-0.1647971,0.4376053,-0.1238913,-1.48862,-4.120549,-2.66634,0.5348766,1.45058,0.4781234,-0.5284542,0.1229563,100,31.62,0.05574264,-0.05852457,-0.04032842,-0.5949464,-3.730203,-0.2960655,0.6407952,1.714559,0.3994281,-0.005998892,-0.005520087,-0.006703898,-0.9530916,0.3911924,0.01064199,0.8230232,1.783804,0.2421367,0.3760638,1.155269,0.2789232,327.5966,238.0627,345.1081,False
2,0.2777778,-0.2333165,0.5672225,-0.1512732,-1.491091,-4.130972,-2.660774,0.5352689,1.450291,0.4786503,-0.5293192,-0.07992046,100,29.99,0.0537338,-0.06706202,-0.03073143,-0.5947536,-3.731916,-0.2951653,0.6403835,1.714547,0.399503,-0.01055584,-0.00330479,-0.04500956,-0.9547981,0.3912977,0.01089632,0.8228387,1.783623,0.2422593,0.3754483,1.155353,0.2795731,327.8642,238.2876,344.9339,False
2,0.2888889,-0.2976288,0.7170795,-0.1819796,-1.494252,-4.143648,-2.65452,0.5357367,1.449971,0.4791014,-0.5283035,0.09395769,100,28.47,0.03272884,-0.05113222,-0.004885802,-0.593918,-3.731553,-0.2951017,0.6400746,1.714525,0.3996136,-0.008546934,-0.006474252,-0.05994624,-0.9559992,0.3911021,0.01103321,0.8226696,1.783486,0.2423728,0.374195,1.155446,0.280554,327.9274,238.2758,345.4063,False
2,0.3,-0.3426141,0.8148749,-0.1963867,-1.497793,-4.15539,-2.648602,0.5360175,1.449653,0.4795506,-0.5276132,0.06258679,100,27.04,0.008289702,-0.02878094,0.001821054,-0.594066,-3.730597,-0.2951209,0.6397699,1.714469,0.3998384,0.0009768419,-0.007541604,-0.06747793,-0.9569159,0.3909851,0.01079512,0.8224531,1.783397,0.2425516,0.3723114,1.155837,0.2817623,327.9793,238.7964,345.4827,False
2,0.3111111,-0.4153701,0.9360024,-0.2183867,-1.50183,-4.169623,-2.640587,0.536339,1.449477,0.4800014,-0.5275317,0.007343264,100,25.7,-0.007790204,-0.03517318,-0.006521266,-0.5942961,-3.731907,-0.2934055,0.639496,1.714496,0.4000235,0.006354712,-0.0001119915,-0.06217375,-0.9573329,0.391207,0.01049126,0.8222719,1.783212,0.2426972,0.369735,1.156586,0.2830202,327.9492,239.6691,345.3394,False
2,0.3222222,-0.4816595,1.025184,-0.2402055,-1.505717,-4.183681,-2.632027,0.5364633,1.449465,0.4802864,-0.5282812,-0.06811222,100,24.35,-0.009885632,-0.07671721,-0.005484402,-0.5936548,-3.73554,-0.2902164,0.6393113,1.714584,0.4002297,0.01377461,-0.002247386,-0.06649697,-0.9582155,0.3910921,0.01016209,0.8221266,1.783046,0.2428336,0.3665,1.15779,0.2842538,327.7651,240.6562,345.18,False
2,0.3333333,-0.5446236,1.071755,-0.2628047,-1.508977,-4.196771,-2.623502,0.5363398,1.449579,0.4806917,-0.5269346,0.1241411,100,23.09,-0.00428813,-0.09911867,0.0157245,-0.5922652,-3.738327,-0.2880672,0.6390781,1.714568,0.4003603,0.02318743,0.0009986348,-0.09106325,-0.9596914,0.3916674,0.009332782,0.822016,1.782777,0.2428265,0.3627875,1.159486,0.2853968,327.3616,241.6259,345.0849,False
2,0.3444445,-0.6160348,1.081026,-0.2851949,-1.511828,-4.20943,-2.613551,0.5359883,1.449796,0.4809084,-0.5267493,0.0161531,100,21.91,0.008627966,-0.136402,0.02509971,-0.5909634,-3.742518,-0.2851042,0.6388937,1.714521,0.4005573,0.02403596,0.002119679,-0.1177022,-0.9621947,0.3917571,0.008914932,0.8219393,1.782614,0.2429407,0.3586344,1.16169,0.2863803,326.9087,242.6722,344.9148,False
2,0.3555556,-0.6607519,1.066956,-0.3031791,-1.514091,-4.221053,-2.604222,0.535669,1.45012,0.4814029,-0.527299,-0.04984061,100,20.81,-0.008729011,-0.1512832,-0.001352295,-0.5914311,-3.74656,-0.2810516,0.6387362,1.714524,0.4007356,0.02395694,0.004269693,-0.1283529,-0.9639364,0.391881,0.008626245,0.8218645,1.782509,0.2431476,0.3540773,1.164399,0.2871523,326.3802,243.6709,344.7199,False
2,0.3666667,-0.7374329,1.052746,-0.3307507,-1.515969,-4.232984,-2.5927,0.5349791,1.450609,0.4815581,-0.5264958,0.07428762,100,19.77,-0.02141078,-0.1161547,0.009507123,-0.5909043,-3.746493,-0.2803323,0.6385571,1.714598,0.4008818,0.02717412,-0.002136532,-0.1241296,-0.9651743,0.391578,0.008399877,0.8217421,1.782374,0.2432349,0.3492058,1.167555,0.287737,325.7049,244.5396,344.5262,False
2,0.3777778,-0.8151575,1.033221,-0.3550624,-1.517659,-4.244557,-2.580885,0.5343323,1.451107,0.4818504,-0.5275519,-0.09680731,100,18.8,-0.0445151,-0.1140773,0.03748884,-0.5892169,-3.747647,-0.2780583,0.6382935,1.714615,0.4009974,0.03150931,-0.01279519,-0.1124619,-0.965944,0.3914523,0.007936752,0.8215522,1.782128,0.2432981,0.3440558,1.171081,0.2881442,324.9518,245.3259,344.3218,False
2,0.3888889,-0.8950344,1.024352,-0.3794681,-1.519248,-4.256601,-2.567875,0.5333495,1.451755,0.4819667,-0.5261171,0.1325371,100,17.89,-0.06556307,-0.13756,0.05794711,-0.5873532,-3.751293,-0.2735383,0.6380563,1.714839,0.4011633,0.03478635,-0.01815127,-0.1007796,-0.966655,0.3909839,0.007701329,0.8214378,1.781978,0.2433679,0.3387966,1.174928,0.2885008,324.0802,246.0457,344.0917,False
