loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.1330875,0.184695,-0.01801803,-1.446271,-4.042378,-2.769901,0.5073507,1.471264,0.4485879,-0.5615637,-0.007630224,100,100,-0.01473709,0.02410792,-0.1544056,-0.4749609,-3.661904,-0.3125252,0.6333991,1.733947,0.3842797,-0.06511799,0.1635179,0.03588061,-1.012709,0.3818426,0.06414489,0.8267006,1.776971,0.2311561,0.357724,1.168558,0.2629082,325.7952,233.593,351.2659,False
1,0.01111111,0.1350472,0.2443512,-0.01832753,-1.447851,-4.04665,-2.770952,0.5078339,1.470398,0.449508,-0.5617608,-0.01790985,100,100,-0.004329629,0.0146763,-0.1811865,-0.4776614,-3.663991,-0.3108964,0.6329323,1.733381,0.384352,-0.05773143,0.1667339,0.02836224,-1.012505,0.3841594,0.06332145,0.8263606,1.776985,0.2313936,0.3594381,1.166865,0.2636607,326.9475,233.52,350.585,False
1,0.02222222,0.1360064,0.2805564,-0.02170587,-1.449194,-4.050751,-2.771955,0.508338,1.469794,0.4511747,-0.5618364,-0.006765109,100,100,-0.00220596,0.01361296,-0.1812075,-0.4794942,-3.664919,-0.309984,0.6324523,1.732948,0.3844025,-0.05777154,0.1656962,0.02516999,-1.01209,0.3865395,0.0628301,0.8260116,1.776906,0.2315063,0.3623378,1.164099,0.2646577,328.2267,233.397,350.0341,False
1,0.03333334,0.1389979,0.3529525,-0.02953899,-1.450962,-4.056653,-2.772953,0.5090843,1.468795,0.452276,-0.5619445,-0.009836482,100,100,0.0009414926,0.01151434,-0.1865754,-0.4816513,-3.666256,-0.308899,0.6319766,1.732353,0.3844798,-0.0535797,0.1699806,0.01768699,-1.012015,0.388956,0.0619944,0.8256826,1.776892,0.2317326,0.365672,1.160811,0.2659227,329.6385,233.4545,349.3332,False
1,0.04444445,0.1517128,0.3741934,-0.04670654,-1.451606,-4.061332,-2.774564,0.5097504,1.467748,0.4528048,-0.5618934,0.004761873,100,100,0.007265061,0.01368666,-0.1930147,-0.4839379,-3.667328,-0.3081781,0.6315284,1.731879,0.3845625,-0.05045284,0.1795935,0.0102395,-1.011897,0.3916997,0.06107374,0.8254285,1.776963,0.2319868,0.3684074,1.158029,0.2670242,330.7177,234.0008,348.2496,False
1,0.05555556,0.1664332,0.4424075,-0.04813963,-1.453616,-4.068409,-2.776098,0.5107524,1.466557,0.4540567,-0.5620953,-0.01851239,100,100,0.04431768,0.02769554,-0.2156711,-0.4872014,-3.667966,-0.3092689,0.6309729,1.73111,0.3847196,-0.05265062,0.1892221,0.001771174,-1.012026,0.3947115,0.06007372,0.8251014,1.776912,0.2322042,0.3690911,1.157343,0.2680813,330.0519,234.2637,347.9599,False
1,0.06666667,0.1757898,0.5244959,-0.04006243,-1.456382,-4.07622,-2.777443,0.5118525,1.465292,0.4549382,-0.5625613,-0.04246087,100,100,0.06762295,0.02567038,-0.2297517,-0.490084,-3.669371,-0.3095129,0.6305388,1.730425,0.384953,-0.05799408,0.1966941,-0.0002648775,-1.011792,0.3975667,0.05939435,0.8249218,1.776907,0.2323599,0.3690511,1.157006,0.2691315,329.8513,234.9471,347.4621,False
1,0.07777778,0.196855,0.614128,-0.02350543,-1.459988,-4.085171,-2.779303,0.5129379,1.464132,0.4559133,-0.5627472,-0.01671398,100,96.34,0.09710416,0.0003462136,-0.2695864,-0.4938981,-3.673776,-0.307642,0.6300546,1.729957,0.3853538,-0.05793008,0.1913442,0.006100884,-1.011476,0.3998157,0.05875892,0.8246475,1.776883,0.2325687,0.3690106,1.156725,0.2699613,329.5954,235.2734,346.961,False
1,0.08888889,0.2191449,0.6440481,-0.01727989,-1.462835,-4.092612,-2.781632,0.5138261,1.463055,0.4569232,-0.562564,0.01686997,100,91.86,0.1118229,-0.05488161,-0.2977109,-0.4971397,-3.681143,-0.3028366,0.6297678,1.729498,0.3856812,-0.05781846,0.1785034,0.01990597,-1.010642,0.4014826,0.05865106,0.8244921,1.776834,0.2327871,0.3691654,1.156424,0.2707553,329.2396,235.571,346.5386,False
1,0.1,0.2606451,0.6612099,-0.01739352,-1.465428,-4.100204,-2.785141,0.5148629,1.46216,0.4577942,-0.5630674,-0.04623675,100,87.67,0.1300772,-0.08262047,-0.2863146,-0.4992585,-3.686575,-0.3000469,0.6294193,1.729092,0.3859904,-0.05673385,0.1636004,0.02196878,-1.010301,0.4033489,0.05809659,0.8243176,1.776784,0.2329547,0.3694234,1.156123,0.2715555,328.8555,235.9415,346.1548,False
1,0.1111111,0.2968574,0.6602234,-0.02060523,-1.467443,-4.106844,-2.788825,0.5158347,1.461441,0.4587212,-0.5632799,-0.01911258,100,83.28,0.160342,-0.1243366,-0.2463389,-0.4997805,-3.692665,-0.2974879,0.6291212,1.728783,0.3861136,-0.04733115,0.1316839,0.006857205,-1.010576,0.4037679,0.05812828,0.8242267,1.77673,0.2330422,0.3697393,1.155827,0.27236,328.4502,236.322,345.7886,False
1,0.1222222,0.316025,0.6645489,-0.01850723,-1.469887,-4.11396,-2.792235,0.5168247,1.460548,0.4595432,-0.5642865,-0.09208204,100,79.17,0.1550478,-0.1243622,-0.2430909,-0.5018844,-3.696923,-0.2952676,0.6287838,1.72828,0.3861663,-0.04209781,0.1178769,-0.001764854,-1.010763,0.4051479,0.05764572,0.8240752,1.776583,0.2330928,0.370078,1.155536,0.2731609,328.0301,236.6684,345.4283,False
1,0.1333333,0.3363125,0.6507257,-0.02376656,-1.471859,-4.120543,-2.796044,0.5178394,1.459843,0.4601927,-0.5642083,0.007762739,100,75.32,0.1081587,-0.07649996,-0.2381358,-0.504628,-3.696665,-0.2950703,0.6283205,1.727958,0.3860276,-0.04101587,0.1136068,0.0003394485,-1.010631,0.4064215,0.05737567,0.823915,1.776517,0.233227,0.3704927,1.155236,0.2740038,327.557,237.0023,345.0693,False
1,0.1444445,0.3438243,0.6272681,-0.03216787,-1.473326,-4.126637,-2.799409,0.5190316,1.459072,0.4611199,-0.5636884,0.04718142,100,71.72,0.04747105,-0.01591247,-0.2255249,-0.5073268,-3.694487,-0.2955387,0.6280359,1.727731,0.3860421,-0.03659206,0.1338145,0.01419914,-1.009823,0.4090313,0.05635196,0.8237706,1.776503,0.2334747,0.3708587,1.154895,0.2751158,327.1502,237.9378,344.5174,False
1,0.1555556,0.3557162,0.5622131,-0.05207386,-1.473466,-4.130846,-2.803269,0.5200964,1.458674,0.4616153,-0.5637337,-0.004673856,100,68.35,0.009426102,0.02645499,-0.1876523,-0.5086105,-3.691646,-0.2968674,0.6277324,1.727576,0.3859448,-0.03233804,0.1423438,0.01208028,-1.009653,0.4116278,0.05495539,0.8236445,1.776571,0.2337713,0.3712322,1.154564,0.2761245,326.6824,238.4692,344.01,False
1,0.1666667,0.3515436,0.5248291,-0.06892113,-1.473672,-4.135609,-2.806407,0.5211757,1.458116,0.4624224,-0.5630487,0.06256555,100,65.23,-0.01743341,0.07280284,-0.09340604,-0.5072762,-3.686015,-0.3008381,0.6274821,1.727384,0.3859363,-0.03240393,0.1359661,0.006743908,-1.009526,0.4130293,0.05463768,0.8235724,1.776555,0.2339215,0.3717092,1.154245,0.2769508,326.1887,238.8042,343.655,False
1,0.1777778,0.3303905,0.4715355,-0.0633048,-1.474301,-4.139019,-2.808994,0.5221386,1.457889,0.4630659,-0.5631217,-0.007334828,100,62.31,-0.01258866,0.08525734,-0.03053523,-0.5060896,-3.682651,-0.3038251,0.6272742,1.727431,0.385962,-0.03253799,0.1147055,-0.005054414,-1.009987,0.4137181,0.05461717,0.8235135,1.77658,0.2340875,0.3722518,1.153937,0.2777306,325.6737,239.092,343.3543,False
1,0.1888889,0.3165511,0.4747784,-0.04520186,-1.476101,-4.144129,-2.8115,0.5231488,1.457342,0.4637551,-0.5623552,0.07006183,100,59.58,0.003459804,0.07459404,-0.02435436,-0.506448,-3.681973,-0.3049676,0.6271261,1.72731,0.3860171,-0.03145485,0.09657945,-0.0008698534,-1.009803,0.4142566,0.05470799,0.8234044,1.776575,0.2341919,0.3728016,1.153655,0.2784469,325.1694,239.328,343.0958,False
1,0.2,0.2812915,0.5163673,-0.0187676,-1.479083,-4.150686,-2.812829,0.5242307,1.45698,0.4646499,-0.5615429,0.07366849,100,57.02,0.03723011,0.04180665,-0.06213981,-0.5082499,-3.68472,-0.3041274,0.6268861,1.727356,0.3861914,-0.03456376,0.078489,0.007616005,-1.009415,0.415334,0.05435592,0.8233489,1.776314,0.2339568,0.3732104,1.153348,0.2795376,324.8678,240.4645,342.5322,False
1,0.2111111,0.2256825,0.5834809,0.004369847,-1.483358,-4.158884,-2.812308,0.525361,1.456375,0.4658542,-0.5615669,-0.002711438,100,54.62,0.06657572,0.02614598,-0.1147017,-0.5110963,-3.686826,-0.3039519,0.6265907,1.727403,0.3862798,-0.03980266,0.06885921,0.01828379,-1.008863,0.4156928,0.05488642,0.8233731,1.776294,0.2340164,0.3735472,1.153125,0.2803875,324.4969,240.9629,342.0753,False
1,0.2222222,0.1808108,0.6291698,0.005220138,-1.486161,-4.166941,-2.812095,0.5265328,1.45594,0.4667337,-0.5606082,0.08777231,100,52.81,0.07390706,0.04431958,-0.1253309,-0.5129722,-3.685632,-0.3059522,0.6263342,1.72737,0.3863029,-0.03983539,0.06461301,0.01507431,-1.008773,0.4164999,0.05481531,0.8233566,1.77629,0.2344172,0.3738715,1.152889,0.2813189,324.3061,241.9757,341.585,False
1,0.2333333,0.111433,0.6758837,0.01033687,-1.489504,-4.175551,-2.810111,0.5274913,1.455622,0.4675467,-0.5589677,0.1493802,100,51.12,0.0551727,0.09195994,-0.07270014,-0.5129291,-3.680229,-0.3106748,0.6261967,1.727396,0.3862898,-0.03998353,0.0433545,0.002212855,-1.009181,0.416271,0.05539961,0.8233595,1.776198,0.2344723,0.3741348,1.152691,0.2820453,324.0311,242.475,341.1655,False
1,0.2444444,0.01217892,0.748135,0.02916791,-1.493505,-4.185252,-2.806474,0.5284477,1.455237,0.4680419,-0.5593714,-0.03788802,100,49.54,0.03637568,0.1130227,-0.02979628,-0.512495,-3.675798,-0.3142559,0.6260936,1.727356,0.3863456,-0.03480847,0.03168153,-0.0117231,-1.009639,0.4162834,0.05561133,0.8232982,1.7763,0.2347238,0.3742541,1.152511,0.2829722,324.0056,243.5604,340.6027,False
1,0.2555556,-0.06033497,0.7767704,0.04397261,-1.497672,-4.193961,-2.802605,0.5295016,1.454785,0.4687321,-0.5580627,0.1202934,100,48.06,0.009265721,0.1073429,0.03115808,-0.510699,-3.672358,-0.3164608,0.6264104,1.727261,0.386519,-0.0178244,0.003979048,-0.01518928,-1.009969,0.4152116,0.05578257,0.8233466,1.776241,0.2347527,0.3742278,1.152373,0.2838882,324.0461,244.5429,340.0054,False
1,0.2666667,-0.1796253,0.7721909,0.04831156,-1.500864,-4.201499,-2.796157,0.530386,1.454474,0.4690506,-0.556801,0.1146477,100,47.24,0.01893731,0.07217805,0.03515109,-0.5101083,-3.672624,-0.316799,0.6267122,1.727226,0.3867049,-0.0007340237,-0.02909715,-0.006946201,-1.009636,0.4134976,0.05621827,0.8234261,1.776209,0.2347116,0.3739865,1.15231,0.284668,324.2413,245.4355,339.44,False
1,0.2777778,-0.268949,0.7154494,0.0433352,-1.503228,-4.207109,-2.789834,0.5308712,1.454243,0.4692934,-0.5569288,-0.01207306,100,46.47,0.05180658,-0.01180089,0.007760542,-0.5100582,-3.678657,-0.3131406,0.6272372,1.727003,0.3871961,0.01845776,-0.05150418,-0.002955894,-1.009564,0.4119881,0.05623371,0.8235337,1.776098,0.2347231,0.373587,1.152327,0.2852128,324.5756,246.1837,338.9985,False
1,0.2888889,-0.3220817,0.6716745,0.05424562,-1.506201,-4.212604,-2.784508,0.5312248,1.454053,0.4694345,-0.5549623,0.1805343,100,45.76,0.08877377,-0.07544036,-0.03447272,-0.5109445,-3.684944,-0.3098764,0.6276016,1.726918,0.3875592,0.03862675,-0.06429087,-0.008523308,-1.009839,0.4106728,0.05592452,0.8235766,1.776044,0.2346544,0.3732185,1.152381,0.2855651,324.9142,246.7569,338.7131,False
1,0.3,-0.3166069,0.6216552,0.06089991,-1.508865,-4.217372,-2.780998,0.5314721,1.453975,0.4697125,-0.5554997,-0.0502026,100,45.09,0.1458921,-0.1677549,-0.08983564,-0.5122127,-3.695787,-0.3038752,0.6281816,1.726721,0.3881361,0.06200899,-0.08241486,-0.01201374,-1.010119,0.4088952,0.0555357,0.823873,1.775769,0.2346466,0.3727037,1.152527,0.2856748,325.3737,247.1743,338.5621,False
1,0.3111111,-0.3067691,0.5354175,0.06560883,-1.510779,-4.220067,-2.777913,0.5315208,1.45373,0.4696712,-0.5573261,-0.1658269,100,44.46,0.1659253,-0.2272366,-0.1191019,-0.5130655,-3.706101,-0.2973044,0.6287251,1.726492,0.3886898,0.07357383,-0.08876491,-0.02706189,-1.01088,0.4075174,0.05509148,0.8240583,1.775602,0.2347045,0.3720355,1.152741,0.2855639,325.92,247.3724,338.5254,False
1,0.3222222,-0.36737,0.4936997,0.06586528,-1.512939,-4.223773,-2.771666,0.5315643,1.453714,0.4697888,-0.5598391,-0.227938,100,44.64,0.1689868,-0.2984859,-0.142939,-0.5136897,-3.718885,-0.2881042,0.6294172,1.726193,0.3892384,0.08927713,-0.09507297,-0.05387226,-1.012395,0.4061756,0.05443128,0.824277,1.775379,0.2348418,0.3713754,1.152958,0.285361,326.4383,247.429,338.5528,False
1,0.3333333,-0.5003369,0.4240819,0.06737775,-1.514588,-4.225757,-2.761279,0.5321653,1.453209,0.470062,-0.5607115,-0.07772986,100,44.8,0.1562174,-0.3272475,-0.145098,-0.5140311,-3.728581,-0.2808508,0.6300347,1.72603,0.3896718,0.1039444,-0.0992578,-0.07853571,-1.014146,0.404781,0.0535338,0.8245571,1.77519,0.2349541,0.3708873,1.153095,0.285274,326.8654,247.5496,338.6081,False
1,0.3444445,-0.8604531,0.4454609,0.0717411,-1.51772,-4.231141,-2.73846,0.5313562,1.453679,0.4695704,-0.557953,0.252882,100,44.96,0.1403205,-0.3198659,-0.1353218,-0.5142601,-3.735633,-0.2756779,0.6306847,1.725827,0.3900754,0.1134238,-0.09816647,-0.08927909,-1.015463,0.4035742,0.05269064,0.8249418,1.775002,0.2349486,0.3705392,1.153182,0.2852195,327.1099,247.5406,338.6015,False
1,0.3555556,-0.9892608,0.4152488,0.06877649,-1.519544,-4.234087,-2.723763,0.5309452,1.453716,0.4693408,-0.5539295,0.3659629,100,45.1,0.08225539,-0.2648599,-0.07269166,-0.512724,-3.736335,-0.2739956,0.6315562,1.725647,0.3902755,0.1271239,-0.1098465,-0.1033087,-1.017174,0.4018522,0.05173989,0.8253802,1.774806,0.2349391,0.3701176,1.153305,0.285063,327.4226,247.5218,338.6382,False
