loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.4249004,-0.4282681,0.2996964,-1.46393,-4.033676,-2.797224,0.5092331,1.456567,0.4823482,-0.6714703,0.07602634,47.98,12.59,-0.1931978,0.328265,-0.08563536,-0.5805217,-3.767621,-0.3039317,0.6134433,1.723035,0.391439,-0.1590255,0.2752295,0.1189822,-0.9685038,0.3326222,0.0321116,0.7890453,1.780367,0.2261992,0.360654,1.167692,0.2837573,326.2684,233.6587,347.523,False
2,0.01111111,0.4065595,-0.3505544,0.3013282,-1.466612,-4.030993,-2.801315,0.5087113,1.456032,0.4816136,-0.6715171,-0.005004638,46.86,12.41,-0.1761241,0.3325322,-0.08260049,-0.5825393,-3.761346,-0.3077698,0.6122862,1.722967,0.3909607,-0.1611681,0.2645791,0.1189669,-0.9671344,0.3357615,0.03219362,0.7884529,1.780504,0.2262421,0.3616567,1.166525,0.282932,326.3759,233.2018,347.8415,False
2,0.02222222,0.393564,-0.2781273,0.3019386,-1.469706,-4.029122,-2.80526,0.5082723,1.455645,0.4811041,-0.6713136,0.01885067,45.82,12.25,-0.16539,0.3346525,-0.07629573,-0.5842783,-3.755159,-0.3116407,0.6112139,1.723016,0.3905652,-0.1547791,0.257118,0.1199478,-0.9657117,0.3390729,0.03186073,0.7878857,1.780703,0.2262671,0.3626899,1.165293,0.2820719,326.5139,232.8546,347.9848,False
2,0.03333334,0.3827819,-0.2377207,0.2995566,-1.472278,-4.026355,-2.809305,0.5078984,1.455052,0.4803483,-0.6710426,0.02461906,44.84,12.09,-0.1631171,0.3292864,-0.06248404,-0.5855939,-3.749307,-0.3147569,0.6102076,1.722977,0.3900967,-0.151784,0.2454614,0.09964914,-0.9650811,0.3419978,0.0318072,0.7874037,1.780861,0.2262721,0.3638616,1.164093,0.2812418,326.7036,232.807,347.8596,False
2,0.04444445,0.3666472,-0.1919894,0.2897052,-1.475096,-4.025025,-2.812628,0.5074678,1.454664,0.4797337,-0.6710692,-0.002537178,43.13,11.65,-0.1576233,0.3228401,-0.04761988,-0.5863876,-3.743695,-0.3180685,0.6091504,1.72299,0.3896296,-0.1454922,0.2401569,0.09105589,-0.9642262,0.3450645,0.03166259,0.7868775,1.781043,0.2262714,0.3651465,1.162878,0.2804171,326.9301,232.8517,347.638,False
2,0.05555556,0.3494748,-0.1558904,0.2777872,-1.47774,-4.023475,-2.815822,0.5070667,1.454138,0.4790959,-0.6712034,-0.01213356,41.53,11.24,-0.1488713,0.2961551,-0.02755185,-0.5868531,-3.739389,-0.3203386,0.6082324,1.722835,0.3891609,-0.1391747,0.2348486,0.08352737,-0.9634134,0.3480248,0.03128948,0.7863333,1.781133,0.2262659,0.3665509,1.161686,0.279626,327.1709,232.893,347.4114,False
2,0.06666667,0.3376851,-0.1378583,0.2681031,-1.480192,-4.021853,-2.819144,0.5066471,1.453552,0.4785602,-0.6707613,0.04059572,40.03,10.85,-0.1370836,0.2801725,-0.0234607,-0.5879008,-3.735146,-0.3228766,0.6072435,1.722676,0.3887234,-0.1317363,0.2295198,0.08345289,-0.9622155,0.35107,0.03095525,0.7858722,1.781176,0.2262385,0.3680091,1.160431,0.2787997,327.4182,232.8741,347.233,False
2,0.07777778,0.3247457,-0.09010148,0.247555,-1.482281,-4.021513,-2.822405,0.5062876,1.452986,0.477623,-0.6707038,0.005005716,38.63,10.49,-0.1383159,0.2780976,-0.04259368,-0.589627,-3.73041,-0.325516,0.606312,1.722587,0.3882489,-0.1264631,0.2305982,0.07808078,-0.9614288,0.3542634,0.03046949,0.7853931,1.781317,0.2262008,0.3694309,1.159176,0.2779595,327.7317,232.8694,346.99,False
2,0.08888889,0.3161613,-0.07532348,0.2325501,-1.484092,-4.020341,-2.825599,0.5059675,1.45254,0.4770262,-0.6709781,-0.02499234,37.31,10.15,-0.1546782,0.2824606,-0.07970359,-0.5926173,-3.726025,-0.326882,0.6053151,1.722373,0.3877175,-0.1232761,0.2380584,0.07595302,-0.9604381,0.3577334,0.02970117,0.7848446,1.781356,0.2261932,0.3707325,1.157925,0.2771075,328.0199,232.8553,346.747,False
2,0.1,0.2979729,-0.05422102,0.2089822,-1.485496,-4.019996,-2.828369,0.5056239,1.452026,0.4760935,-0.6711975,-0.01972523,36.09,9.83,-0.1760726,0.2867307,-0.08799791,-0.5947462,-3.721062,-0.3284309,0.6043828,1.722209,0.3870804,-0.1159129,0.2380895,0.06629913,-0.9599215,0.3610261,0.02893977,0.7843924,1.781399,0.226114,0.371866,1.156686,0.2762635,328.2631,232.8504,346.5338,False
2,0.1111111,0.2723722,-0.05451512,0.1791802,-1.48619,-4.018761,-2.830558,0.5054095,1.451692,0.4756253,-0.6711859,0.00127448,34.94,9.53,-0.1811783,0.2941198,-0.06555405,-0.5959095,-3.715124,-0.3312014,0.6034688,1.722027,0.3865457,-0.1128576,0.2402624,0.05030259,-0.9597346,0.3642532,0.02819888,0.7838917,1.781439,0.2260995,0.3722159,1.156052,0.2758745,328.2386,232.6774,346.9147,False
2,0.1222222,0.2467704,-0.04727049,0.1578402,-1.487085,-4.018147,-2.83263,0.5051365,1.451342,0.4750664,-0.6709403,0.02249484,33.86,9.25,-0.171285,0.2844468,-0.03585426,-0.5962359,-3.709949,-0.3339889,0.6026367,1.721853,0.3859141,-0.1139835,0.2328349,0.04496582,-0.9593116,0.3672604,0.02785666,0.7834193,1.781505,0.2259891,0.3723481,1.155838,0.2757431,328.2216,232.6978,347.0372,False
2,0.1333333,0.2190287,-0.03576782,0.1386184,-1.488057,-4.017653,-2.834249,0.5048765,1.45089,0.4747369,-0.6703981,0.04950415,32.85,8.99,-0.1585486,0.2834106,-0.0402463,-0.5978365,-3.704992,-0.3367186,0.6018066,1.72164,0.3853812,-0.1128959,0.2338899,0.04710253,-0.958478,0.3704084,0.02723402,0.7829581,1.781551,0.2258959,0.3724594,1.155729,0.2756426,328.2018,232.7059,347.1347,False
2,0.1444445,0.1826962,0.001310369,0.1224139,-1.489223,-4.018599,-2.835053,0.5047185,1.450609,0.4745331,-0.670455,-0.005518027,31.94,8.68,-0.1523036,0.2855815,-0.05415822,-0.5999537,-3.700343,-0.3390204,0.6010196,1.721478,0.3848095,-0.1096619,0.2264255,0.05237674,-0.9576173,0.3733199,0.02671417,0.7825179,1.781579,0.2256925,0.372594,1.155653,0.2755779,328.1544,232.6793,347.2258,False
2,0.1555556,0.1399661,0.03723041,0.09770513,-1.489955,-4.019767,-2.835154,0.5047122,1.450302,0.4743664,-0.6702276,0.02103724,31.09,8.39,-0.1331777,0.2653781,-0.06080481,-0.6016235,-3.697001,-0.3408913,0.6003439,1.721337,0.384342,-0.1053907,0.1976392,0.0565216,-0.9566777,0.3747317,0.0268894,0.7821051,1.781602,0.2254679,0.3726942,1.155573,0.2755215,328.1173,232.6597,347.2942,False
2,0.1666667,0.1121737,0.06575876,0.07409388,-1.490444,-4.021307,-2.83544,0.5046798,1.449998,0.4741819,-0.6697323,0.04529923,30.3,8.12,-0.1106005,0.225925,-0.04304348,-0.6018462,-3.695035,-0.3419991,0.599673,1.721233,0.3838904,-0.1001274,0.1699539,0.05214112,-0.9560109,0.3760756,0.02694826,0.7816929,1.781519,0.2252574,0.3727619,1.155489,0.2755008,328.085,232.6631,347.3274,False
2,0.1777778,0.06723914,0.1272249,0.04601695,-1.491063,-4.024561,-2.834442,0.5047292,1.449808,0.4741971,-0.6692731,0.04179665,29.55,7.86,-0.05632381,0.157817,-0.05338568,-0.6025364,-3.696377,-0.3419786,0.5990855,1.721197,0.3835559,-0.09914955,0.1614573,0.04358255,-0.9557797,0.3778883,0.02695172,0.7813177,1.781509,0.2250531,0.3727556,1.155429,0.2755091,328.0857,232.7088,347.3133,False
2,0.1888889,0.01800572,0.2046818,0.0210399,-1.492057,-4.029165,-2.832655,0.5048915,1.449676,0.4743121,-0.6697504,-0.04375,28.86,7.62,-0.04153661,0.1365678,-0.06744532,-0.6039532,-3.695573,-0.342564,0.5984566,1.721101,0.3831823,-0.1078916,0.1562167,0.02021441,-0.9562346,0.3799752,0.0272705,0.7809844,1.781447,0.2248702,0.3726801,1.155387,0.2755044,328.124,232.7588,347.2758,False
