loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.1031871,-0.6739368,0.5067309,-1.464679,-4.097839,-2.502437,0.5221194,1.476044,0.4598675,-0.2888502,0.0172213,100,100,-0.4973863,0.3285235,0.08543313,-0.4629075,-3.83667,-0.2435823,0.6727399,1.727189,0.3858562,-0.250686,0.4194257,-0.01702919,-1.048121,0.2532513,0.06264048,0.8458602,1.773404,0.2109659,0.361714,1.16364,0.2771195,330.9862,238.6565,347.6301,False
3,0.01111111,0.1040646,-0.6229846,0.4766044,-1.465016,-4.090904,-2.504296,0.5209996,1.475773,0.4587312,-0.2890233,-0.01599381,100,100,-0.498432,0.3253158,0.08756006,-0.4627599,-3.828493,-0.2452596,0.6717432,1.727203,0.3855658,-0.2474746,0.4247529,-0.01597837,-1.047931,0.2590506,0.06240319,0.8456833,1.773366,0.2116222,0.3624025,1.163272,0.2747615,331.0127,237.7874,347.9581,False
3,0.02222222,0.1040646,-0.6229846,0.4766044,-1.465016,-4.090904,-2.504296,0.5209996,1.475773,0.4587312,-0.2892667,-0.0221212,100,100,-0.498432,0.3253158,0.08756006,-0.4627599,-3.828493,-0.2452596,0.6717432,1.727203,0.3855658,-0.2474746,0.4247529,-0.01597837,-1.047931,0.2590506,0.06240319,0.8456833,1.773366,0.2116222,0.3632512,1.162758,0.2724265,331.1245,237.074,348.1174,False
3,0.03333334,0.1227628,-0.4772994,0.4267077,-1.46745,-4.080455,-2.508558,0.5191235,1.47504,0.4567344,-0.2878845,0.126592,100,100,-0.4712791,0.3255674,0.02659167,-0.4654316,-3.813766,-0.2488319,0.6698852,1.727045,0.3850248,-0.2389505,0.4417937,-0.01707647,-1.047769,0.2709802,0.0615105,0.845662,1.773402,0.2130787,0.3642874,1.162212,0.2703117,331.2084,236.6131,347.9168,False
3,0.04444445,0.1311316,-0.4294367,0.4104312,-1.468753,-4.075447,-2.510787,0.5183004,1.474707,0.4559042,-0.2903037,-0.2223168,100,100,-0.4513302,0.3235734,-0.005555673,-0.4672969,-3.806799,-0.2506908,0.6690113,1.726922,0.3848581,-0.2336062,0.4396409,-0.01286819,-1.047436,0.2764123,0.06136136,0.8456936,1.773401,0.2138271,0.3652662,1.161687,0.2686849,331.3874,236.4731,347.4807,False
3,0.05555556,0.1468764,-0.3624677,0.3791315,-1.470236,-4.072121,-2.513193,0.5176806,1.474342,0.4551353,-0.2897024,0.05703389,100,100,-0.4376921,0.3183454,-0.0291425,-0.4691558,-3.800347,-0.2520413,0.6681745,1.726833,0.3846676,-0.2272611,0.4353801,-0.01720204,-1.047483,0.2816794,0.06101941,0.8457547,1.773398,0.2145131,0.3659484,1.16063,0.2668888,331.5892,236.111,347.6898,False
3,0.06666667,0.1519814,-0.3018829,0.3489477,-1.471957,-4.069508,-2.515021,0.5172275,1.473945,0.4548194,-0.2894819,0.01928,100,100,-0.4121889,0.3109351,-0.0368655,-0.4706253,-3.793986,-0.2540144,0.6674595,1.726873,0.3844845,-0.2231499,0.4226267,-0.0300652,-1.047982,0.286558,0.06107134,0.8458256,1.773465,0.2151439,0.3667497,1.159496,0.2651543,331.7602,235.822,347.7832,False
3,0.07777778,0.1549764,-0.2476883,0.3230643,-1.473674,-4.06689,-2.516871,0.5167471,1.473721,0.4542716,-0.2897482,-0.02447545,100,100,-0.3726112,0.2842674,-0.02242086,-0.4709561,-3.788958,-0.2556933,0.6668943,1.726859,0.3842447,-0.2114446,0.4034428,-0.02916811,-1.048005,0.2911538,0.06084204,0.8458548,1.773495,0.215734,0.3677375,1.158473,0.2636152,331.9309,235.6382,347.638,False
3,0.08888889,0.1548367,-0.2084872,0.2866094,-1.474745,-4.064806,-2.518847,0.5164613,1.473309,0.4538212,-0.2892108,0.04927811,100,100,-0.3287778,0.2395056,-0.009145884,-0.4709933,-3.785992,-0.2559857,0.6663231,1.726741,0.3841343,-0.1974775,0.3884723,-0.0154871,-1.047385,0.2956048,0.06041114,0.846046,1.773434,0.2162693,0.3682294,1.157902,0.2629234,331.853,235.07,348.1608,False
3,0.1,0.1472889,-0.1862918,0.2619875,-1.475678,-4.062319,-2.520397,0.5161146,1.47291,0.4533906,-0.2891314,0.00678898,100,100,-0.2937079,0.2076212,-0.02130951,-0.471975,-3.783468,-0.2560201,0.6658492,1.726591,0.3840995,-0.1890162,0.3724923,-0.01880773,-1.047431,0.2997659,0.06031527,0.8461268,1.773446,0.2168589,0.3684278,1.157752,0.2628306,331.805,235.1011,348.2958,False
