loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.1174292,-1.217842,0.4572584,-1.446878,-4.434969,-3.017916,0.8057303,1.19911,0.4222808,-0.5081092,0.07997787,-1.286595,-1.515468,-4.271324,1.339772,0.6686699,1.061394,0.3848593,-0.3068647,0.2083047,-0.1008196,-0.5939803,-4.254263,-0.05846731,0.8267805,1.403897,0.3435621,0.01926828,0.05202535,0.04143688,-0.7414331,-0.1571665,-0.006251504,0.9146414,1.459881,0.1503093,0.5094393,1.013048,0.2740178,282.265,221.8974,32.1225
0,0.01111111,-0.1940269,-1.198861,0.444165,-1.449201,-4.421962,-3.014112,0.8036902,1.198813,0.4209471,-0.4901606,0.09161985,-1.264408,-1.517625,-4.257941,1.343379,0.6668352,1.061583,0.3812399,-0.3440489,0.2262568,-0.08339138,-0.5944878,-4.248643,-0.05797755,0.8263586,1.403765,0.3430796,0.01072808,0.05951625,0.03727179,-0.7411599,-0.1557523,-0.007113836,0.9145876,1.45987,0.1500387,0.5089405,1.013682,0.2685981,281.8907,224.6664,28.74986
0,0.02222222,-0.2865251,-1.154238,0.4217064,-1.451543,-4.409618,-3.01067,0.8017294,1.198429,0.419631,-0.4690053,0.09210718,-1.235785,-1.5194,-4.245941,1.348394,0.6650066,1.061893,0.3779578,-0.3513257,0.2399674,-0.05769545,-0.594416,-4.243279,-0.05844973,0.8260385,1.403668,0.3425677,0.00102229,0.05850546,0.02457279,-0.7413687,-0.1549041,-0.007466971,0.9146588,1.459908,0.1498497,0.5083094,1.014658,0.2636296,281.538,227.2687,25.58038
0,0.03333334,-0.3902822,-1.083143,0.411552,-1.453514,-4.399035,-3.007756,0.7999495,1.198245,0.4183323,-0.4362513,0.08646882,-1.172774,-1.521481,-4.235185,1.35504,0.6631926,1.062576,0.3750176,-0.3510751,0.2621602,-0.02030489,-0.5936325,-4.236744,-0.06000927,0.8256708,1.403388,0.342103,-0.01397642,0.06070198,0.01406499,-0.741538,-0.1538645,-0.007715977,0.9145564,1.459918,0.1496286,0.5077041,1.015797,0.2585503,281.197,229.8352,22.42266
0,0.04444445,-0.4684537,-0.9894634,0.4412457,-1.454684,-4.392247,-3.00258,0.7987216,1.198123,0.4172268,-0.4517878,0.09034109,-1.030931,-1.525014,-4.225905,1.362506,0.6615577,1.063387,0.3720891,-0.3391764,0.2737812,0.005223324,-0.5929406,-4.230357,-0.06188654,0.8253013,1.403188,0.3415954,-0.02991509,0.07139736,0.01530242,-0.7413468,-0.1521778,-0.008091216,0.9144028,1.459927,0.1493971,0.5069933,1.018376,0.2543428,280.6035,234.0162,17.51005
0,0.05555556,-0.5341113,-0.8776783,0.464052,-1.456189,-4.385096,-2.995966,0.7971882,1.197935,0.4161887,-0.4925516,0.0898757,-0.9367251,-1.528894,-4.218273,1.369948,0.6597306,1.064484,0.3698158,-0.3274276,0.2556962,0.003980549,-0.593136,-4.226691,-0.06174299,0.8249228,1.403013,0.3410838,-0.03935913,0.07885182,0.02819693,-0.7404877,-0.1505235,-0.00865847,0.9141811,1.459913,0.1492381,0.5062251,1.020597,0.250001,280.1291,239.2192,11.5999
0,0.06666667,-0.6238999,-0.7519298,0.4804973,-1.457641,-4.382156,-2.986995,0.7962757,1.197949,0.415339,-0.5710976,0.08268857,-0.7792958,-1.532355,-4.212093,1.379832,0.6580905,1.065829,0.3674808,-0.2805579,0.239834,-0.0007313485,-0.5934636,-4.222889,-0.06323383,0.8246574,1.402903,0.340615,-0.04571807,0.07992769,0.03145422,-0.7400371,-0.1491011,-0.008987104,0.9139591,1.459932,0.1489511,0.5053102,1.024145,0.2459679,279.4048,248.9463,1.023828
0,0.07777778,-0.731658,-0.65998,0.4812719,-1.458865,-4.378603,-2.979303,0.7950399,1.197882,0.4143348,-0.6045888,0.07807225,-0.6687292,-1.535091,-4.205822,1.391104,0.6563809,1.067537,0.365561,-0.2410336,0.2175036,0.007366071,-0.5932767,-4.219624,-0.06439337,0.8242887,1.402808,0.3401465,-0.04572836,0.07246798,0.03249988,-0.7397015,-0.1483206,-0.009105614,0.9139489,1.460001,0.1486893,0.5042343,1.027509,0.2422998,278.9316,259.9162,349.258
0,0.08888889,-1.143293,-0.5196532,0.2994916,-1.459952,-4.374463,-2.983982,0.7936938,1.197818,0.4135709,-0.3576042,0.0161894,-0.5928527,-1.528385,-4.203578,1.4169,0.6551143,1.070043,0.3642011,-0.1800903,0.1494005,0.01720887,-0.5927398,-4.220603,-0.06363197,0.824123,1.402782,0.3397119,-0.04576456,0.05968449,0.03247058,-0.7393409,-0.1479877,-0.008847287,0.9137403,1.460044,0.14836,0.5027002,1.032183,0.2395734,278.6193,274.1913,334.3512
0,0.1,-1.315262,-0.3930563,0.2143194,-1.458452,-4.36996,-2.983328,0.7926661,1.198048,0.4126692,-0.2860083,0.05241156,-0.5264812,-1.524879,-4.201695,1.436697,0.6534116,1.072155,0.3635168,-0.1542808,0.08441174,0.03054411,-0.5918599,-4.22258,-0.06101488,0.8237804,1.402618,0.3392785,-0.05337371,0.05121884,0.0186721,-0.7395875,-0.1474686,-0.008409464,0.9135925,1.460096,0.1479919,0.5009216,1.037403,0.2378508,278.5113,284.3742,323.8365
