loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,0.208151,-1.559,0.329252,-1.564737,-4.559831,3.127474,0.6948717,1.25429,0.4193449,0.06060001,0.8734,-1.346751,4.604197,-4.480177,0.8012152,0.6148329,1.066523,0.3903981,-0.6108716,0.5441021,-0.2645369,-0.6891302,-4.353088,-0.2327049,0.692287,1.473918,0.3382296,0.1685204,0.3694038,0.1876443,-1.231772,0.05599203,-0.04042466,0.7792077,1.526208,0.1447319,0.5008174,0.9693824,0.2894226,309.1085,226.0929,26.40644
2,0.01111111,0.2968743,-1.70704,0.3738972,-1.568874,-4.539514,3.130923,0.6905901,1.252748,0.4192816,0.01659311,0.9246713,-1.392348,4.598169,-4.457062,0.7953951,0.6112635,1.064583,0.3872899,-0.634292,0.5515468,-0.2591229,-0.69324,-4.344286,-0.2316428,0.6906259,1.472961,0.3385484,0.1920404,0.3661244,0.1959009,-1.229481,0.0603166,-0.0448716,0.7786038,1.526397,0.1456973,0.4993232,0.9677406,0.2834158,308.0846,226.479,24.49189
2,0.02222222,0.4024425,-1.823332,0.4481658,4.708421,-4.517,3.137379,0.6855061,1.250825,0.4187346,-0.07657856,0.9950304,-1.494762,4.590755,-4.43373,0.7879705,0.6074781,1.062292,0.383811,-0.6864234,0.5547132,-0.2429351,-0.6966158,-4.335678,-0.2290707,0.6888304,1.471952,0.338832,0.2115416,0.3681765,0.2244426,-1.226262,0.06501894,-0.04938167,0.7781007,1.526669,0.1467259,0.4968197,0.9686592,0.2811505,307.4045,226.7623,22.86346
2,0.03333334,0.4602936,-1.882372,0.497851,4.70292,-4.495413,-3.141256,0.6807814,1.249008,0.4184247,-0.1070347,1.031732,-1.547216,4.583823,-4.411835,0.7816745,0.6037121,1.060202,0.3804204,-0.7608672,0.5525354,-0.2106944,-0.6991661,-4.32712,-0.2248584,0.6870079,1.470909,0.3393492,0.2364173,0.3776523,0.2540013,-1.222745,0.06995299,-0.05461238,0.7775533,1.526996,0.1478235,0.4955069,0.9665143,0.2742926,306.8546,226.8835,21.33142
2,0.04444445,0.5148022,-1.965352,0.5503674,4.696642,-4.470684,-3.136299,0.6753669,1.24713,0.4176708,-0.1254006,1.099052,-1.635428,4.576153,-4.387325,0.7746768,0.5995681,1.057902,0.3763035,-0.7969404,0.5514692,-0.1743334,-0.7012657,-4.317881,-0.2218778,0.6851397,1.469934,0.3397281,0.2729527,0.3849714,0.2802496,-1.218825,0.07514122,-0.06062127,0.7768841,1.527251,0.1489002,0.4939739,0.9653147,0.268923,306.3078,227.1668,19.60648
2,0.05555556,0.4879212,-2.045998,0.5938008,4.691211,-4.445269,-3.132239,0.670119,1.245169,0.4171434,-0.1117177,1.164292,-1.698262,4.568638,-4.361658,0.7712328,0.5953012,1.056036,0.3722001,-0.836047,0.5514714,-0.09641786,-0.70105,-4.307902,-0.2188985,0.6831586,1.468742,0.3399981,0.3006553,0.384877,0.2788743,-1.216054,0.0798742,-0.06673908,0.7762749,1.52744,0.1500604,0.4925856,0.9634134,0.261852,305.968,227.3798,17.94147
2,0.06666667,0.385869,-2.237031,0.5239074,4.686926,-4.414741,-3.130405,0.6644454,1.243418,0.4160211,-0.0375053,1.30551,-1.810909,4.56584,-4.330205,0.7715018,0.5911338,1.054379,0.3680333,-0.8221393,0.551484,-0.08366942,-0.7029936,-4.298888,-0.2173374,0.681134,1.467506,0.3402362,0.3036941,0.3987304,0.2607517,-1.214028,0.0852627,-0.07206301,0.7755177,1.527576,0.1512159,0.4910544,0.9625012,0.2557141,305.6142,228.0021,15.84095
2,0.07777778,0.2804641,-2.364459,0.4656374,4.686152,-4.384895,-3.128466,0.6590793,1.242072,0.4149233,0.03308025,1.460862,-1.839737,4.563534,-4.299973,0.7722986,0.5869336,1.052963,0.3645549,-0.7945085,0.5866512,-0.09550443,-0.7061281,-4.287925,-0.2179147,0.678906,1.466138,0.3404387,0.2831854,0.4467713,0.2226675,-1.213447,0.09238999,-0.07691955,0.7747009,1.527599,0.152437,0.4895075,0.9612992,0.2489292,305.2242,228.8484,13.5125
2,0.08888889,0.1379143,-2.407711,0.3758373,4.684227,-4.35739,-3.127255,0.6539502,1.240567,0.4139884,0.0859105,1.510285,-1.84936,4.563125,-4.271553,0.7766587,0.5827005,1.05226,0.3609398,-0.7702124,0.6303278,-0.1424822,-0.7110512,-4.276328,-0.2190636,0.6766083,1.464774,0.3407054,0.2683958,0.5032843,0.2175615,-1.211761,0.1005978,-0.08221817,0.7739038,1.527716,0.1537593,0.4875132,0.9612315,0.2433365,304.8237,230.1357,10.69166
2,0.1,-0.0969156,-2.429162,0.2673567,4.683982,-4.330152,-3.126969,0.6491668,1.239151,0.4131672,0.1480666,1.55473,-1.8356,4.5648,-4.24314,0.7867726,0.5786555,1.051562,0.3574442,-0.7440652,0.7325696,-0.2544604,-0.7202072,-4.261406,-0.2231207,0.673811,1.463122,0.3409387,0.2309291,0.6386519,0.2564629,-1.20853,0.1132322,-0.08807846,0.7727714,1.52792,0.15525,0.4852902,0.9616414,0.2381748,304.3301,231.236,8.094028
