loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.06620509,-1.547361,0.4084121,-1.513219,-4.465398,3.088933,0.6753514,1.2587,0.4278581,0.2197287,0.6510096,-1.453082,4.651243,-4.389914,0.8857972,0.5955043,1.078511,0.3996221,-0.4337756,0.4174266,-0.2396408,-0.6827376,-4.219047,-0.332175,0.6646857,1.46814,0.3395361,-0.03123216,0.2270707,0.04178218,-1.059035,0.1347838,-0.05112071,0.7540593,1.536672,0.1541154,0.4771168,0.9909166,0.2946644,305.1917,228.0508,10.59795
3,0.01111111,0.06956136,-1.508531,0.4402116,-1.519324,-4.449162,3.086902,0.6729965,1.257602,0.4272454,0.2249356,0.609453,-1.457147,4.644302,-4.37507,0.8845444,0.5941267,1.077338,0.3967663,-0.4667781,0.5356638,-0.2536364,-0.6889976,-4.206074,-0.3359919,0.6632283,1.467551,0.3394916,-0.04892634,0.3113009,0.0453066,-1.058818,0.1419293,-0.05360996,0.7538726,1.536586,0.1546102,0.4772792,0.9906598,0.2888365,304.1558,229.9763,7.379241
3,0.02222222,0.05095509,-1.392121,0.4801395,-1.526407,-4.439938,3.086776,0.6709802,1.256586,0.4264077,0.1766543,0.4692008,-1.356504,4.637023,-4.364052,0.8847703,0.5927799,1.076289,0.3939244,-0.4890913,0.5857639,-0.2440895,-0.6938493,-4.195433,-0.3381131,0.6619854,1.467006,0.3393465,-0.05833547,0.3646183,0.04017667,-1.058728,0.1485264,-0.05599855,0.7535114,1.536543,0.1552117,0.4770944,0.9903177,0.2828303,303.3702,230.5693,5.683684
3,0.03333334,0.01765689,-1.306173,0.5043034,-1.532293,-4.429909,3.087311,0.6690106,1.255641,0.4258417,0.1269817,0.3870224,-1.273481,4.630198,-4.35254,0.8858467,0.5914562,1.075442,0.3910604,-0.5091946,0.6050443,-0.1982624,-0.696766,-4.184878,-0.3399027,0.6607687,1.466506,0.3392185,-0.06273317,0.3795809,0.02213807,-1.059393,0.1538279,-0.0578902,0.7532587,1.536575,0.1557322,0.4769214,0.9905707,0.2777624,302.353,231.2094,4.087482
3,0.04444445,-0.05233488,-1.102225,0.5199875,-1.537273,-4.424801,3.089319,0.6676486,1.254787,0.4250592,0.05562951,0.2826072,-1.11934,4.623953,-4.347234,0.889214,0.5903981,1.074938,0.3887986,-0.4866789,0.5657361,-0.1375193,-0.6978728,-4.177394,-0.3409325,0.6599391,1.46613,0.3391348,-0.04921136,0.3827545,-0.007838864,-1.060637,0.1585689,-0.06021966,0.753,1.536591,0.1561728,0.4765141,0.9910968,0.2731271,301.2511,232.771,1.879081
3,0.05555556,-0.08932412,-0.9987112,0.5282927,-1.541451,-4.420989,3.091602,0.6661558,1.25403,0.4245167,-0.01106895,0.1904355,-0.9578503,4.617782,-4.33925,0.8915169,0.5890803,1.074438,0.3864971,-0.4493677,0.5188741,-0.1226094,-0.7001898,-4.171712,-0.341634,0.6589501,1.465699,0.3391061,-0.03976406,0.3741939,-0.01648201,-1.061165,0.1627701,-0.06207935,0.7527616,1.536709,0.1568544,0.4762321,0.9915763,0.2682052,300.2057,234.9002,359.0528
3,0.06666667,-0.1626714,-0.8421865,0.5167328,-1.545177,-4.418534,3.094151,0.6649606,1.253407,0.4239661,-0.0656084,0.1167054,-0.809476,4.612535,-4.334879,0.8962594,0.5878456,1.074288,0.3846202,-0.3876443,0.434669,-0.1300681,-0.7024673,-4.169511,-0.3409728,0.6582754,1.465388,0.3391383,-0.02924554,0.3464518,-0.0177117,-1.061614,0.1661786,-0.06376912,0.7524567,1.536719,0.1571785,0.4754626,0.9926389,0.2643963,299.2866,238.4389,354.9648
3,0.07777778,-0.2972258,-0.720638,0.4748032,-1.549053,-4.413196,3.09463,0.6633003,1.252718,0.4236651,-0.05721044,0.0804885,-0.743804,4.608926,-4.329734,0.9040702,0.586385,1.074476,0.3828236,-0.3525658,0.3696373,-0.1438863,-0.7052253,-4.16764,-0.3394486,0.6574764,1.464935,0.3391848,-0.01755112,0.3197487,-0.009358075,-1.06143,0.1691814,-0.06531189,0.7522285,1.536754,0.1576218,0.4746648,0.9944279,0.2616276,298.5855,241.9522,350.7238
3,0.08888889,-0.4834586,-0.6756155,0.3636563,-1.551758,-4.407343,3.092374,0.6619174,1.252396,0.4234101,0.01113399,0.08016962,-0.6976998,4.609128,-4.322384,0.9155752,0.5848856,1.074863,0.3813341,-0.3057722,0.2715845,-0.1544709,-0.7070889,-4.169445,-0.3363085,0.6570666,1.464712,0.3392495,0.005788907,0.2780892,-0.002235334,-1.061315,0.1710274,-0.06711459,0.7519684,1.53676,0.1578478,0.4736704,0.9960536,0.2583099,298.4201,245.084,346.8962
3,0.1,-0.4834586,-0.6756155,0.3636563,-1.551758,-4.407343,3.092374,0.6619174,1.252396,0.4234101,0.01113399,0.08016962,-0.6976998,4.609128,-4.322384,0.9155752,0.5848856,1.074863,0.3813341,-0.3057722,0.2715845,-0.1544709,-0.7070889,-4.169445,-0.3363085,0.6570666,1.464712,0.3392495,0.005788907,0.2780892,-0.002235334,-1.061315,0.1710274,-0.06711459,0.7519684,1.53676,0.1578478,0.4736704,0.9960536,0.2583099,298.4201,245.084,346.8962
