loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.5808265,-1.661946,0.5805648,-1.477453,-4.26344,3.106913,0.6716423,1.25561,0.4461839,0.01604443,0.6766396,-1.67884,4.679839,-4.17988,0.8438966,0.5971389,1.071875,0.4061083,-0.2677385,0.3421684,0.1363703,-0.6530859,-4.208956,-0.3293252,0.6957202,1.464219,0.3523559,0.08629453,0.02528553,0.1530122,-1.090545,0.09711123,-0.0579629,0.7870116,1.531449,0.1638566,0.4958481,0.9873714,0.2921516,300.4938,216.1225,24.02151
0,0.01111111,-0.5949382,-1.583248,0.4108751,-1.4798,-4.251158,3.110556,0.6698387,1.254634,0.4450158,-0.06566516,0.6574458,-1.514484,4.680716,-4.164317,0.8493689,0.595118,1.07177,0.4036,-0.3287787,0.3132188,0.03434626,-0.6569017,-4.206903,-0.3251717,0.695122,1.463589,0.352329,0.0867617,0.06680745,0.1796997,-1.087654,0.09984617,-0.0600652,0.7869496,1.53151,0.1644368,0.4956105,0.9874572,0.2862935,299.4547,217.4093,21.70986
0,0.02222222,-0.574907,-1.417006,0.160786,-1.479054,-4.239171,3.113062,0.6681342,1.254161,0.4440642,-0.1075107,0.6860312,-1.332395,4.686893,-4.152886,0.8535082,0.5929644,1.071729,0.4025644,-0.4025635,0.3918988,-0.05078806,-0.6626472,-4.197755,-0.3253182,0.6944697,1.463006,0.352374,0.0944739,0.1147005,0.1860617,-1.085599,0.1031169,-0.06279015,0.7867994,1.531876,0.1651312,0.4947811,0.9878607,0.2818311,298.7367,216.6055,21.05918
0,0.03333334,-0.5306008,-1.195695,-0.06263366,-1.470527,-4.235091,3.116238,0.6666677,1.254027,0.4431575,-0.1357686,0.7225269,-0.9613558,4.694889,-4.14578,0.8564745,0.5908635,1.072078,0.4022956,-0.4238905,0.4930871,-0.05835955,-0.6662973,-4.184482,-0.3304932,0.6938541,1.462343,0.3523971,0.1199364,0.1316681,0.1719353,-1.084264,0.1055752,-0.06604693,0.7866457,1.532004,0.1655558,0.4936212,0.9881721,0.2780746,298.3106,213.7351,21.99381
0,0.04444445,-0.4846897,-1.057529,-0.1707819,-1.461835,-4.233619,3.121087,0.6652966,1.25418,0.4427237,-0.1918259,0.7253988,-0.609109,4.700029,-4.13751,0.8588032,0.5888262,1.072273,0.4007674,-0.4079449,0.5154474,-0.06804474,-0.6693062,-4.17501,-0.3340134,0.6935194,1.461861,0.3525046,0.1334352,0.1092643,0.1493816,-1.083268,0.1059411,-0.06814603,0.7865713,1.53221,0.1659665,0.4916904,0.9905421,0.2778324,298.3013,209.8906,24.02336
0,0.05555556,-0.4268235,-0.883419,-0.22816,-1.455692,-4.232029,3.12806,0.6639659,1.254211,0.4424781,-0.2817261,0.6990123,-0.4079432,4.704487,-4.132509,0.860421,0.5866461,1.07255,0.3996602,-0.383493,0.4738719,-0.08508953,-0.671882,-4.170129,-0.3344978,0.6933115,1.461491,0.3525635,0.1438529,0.09432799,0.1343241,-1.082332,0.1066509,-0.07043023,0.7865574,1.532391,0.1663024,0.4901838,0.9914544,0.2758317,298.9568,205.2672,27.22339
0,0.06666667,-0.4309714,-0.8116795,-0.2374463,-1.454602,-4.221398,3.132238,0.6617813,1.253803,0.4424046,-0.3029552,0.7079391,-0.4444594,4.707909,-4.125218,0.8643851,0.5844333,1.072582,0.3986221,-0.3142073,0.3332816,-0.07333907,-0.6719826,-4.172105,-0.3317167,0.6935511,1.461191,0.3528412,0.1617904,0.08468263,0.1234512,-1.081235,0.1074302,-0.07307261,0.7864256,1.532622,0.1664751,0.4887449,0.9931554,0.2753213,299.563,202.0208,29.93958
0,0.07777778,-0.4338186,-0.8423891,-0.2295792,-1.451622,-4.206753,3.135701,0.6597469,1.253321,0.4424382,-0.2996145,0.8039786,-0.5404149,4.710477,-4.11378,0.8677351,0.582231,1.072489,0.3972385,-0.2127651,0.1427318,-0.0008717366,-0.6681248,-4.177808,-0.3281829,0.6939459,1.461149,0.3530328,0.1850948,0.07715265,0.1146478,-1.080164,0.1083523,-0.07635602,0.7863796,1.532741,0.1666853,0.4876993,0.9943208,0.2741166,299.5071,200.8626,31.11585
0,0.08888889,-0.4366364,-0.9225526,-0.195917,-1.449232,-4.191854,3.138913,0.6578562,1.253155,0.4427179,-0.2879376,0.8679945,-0.6298421,4.711705,-4.100122,0.8709892,0.5801535,1.072627,0.3963073,-0.1250695,-0.04882643,0.1046643,-0.6614141,-4.186061,-0.3232684,0.6944675,1.461107,0.3532655,0.1868891,0.05374038,0.09329446,-1.07974,0.1083085,-0.07855153,0.7865615,1.532593,0.1671098,0.4868049,0.9953002,0.2730397,298.4061,202.3436,30.05681
0,0.1,-0.430905,-0.9124761,-0.126071,-1.447991,-4.179537,-3.140591,0.6563368,1.252874,0.4427272,-0.2874395,0.8606169,-0.6783575,4.711151,-4.089844,0.8743211,0.5786231,1.072833,0.3950936,-0.09191585,-0.147824,0.144151,-0.6574641,-4.191585,-0.3187228,0.6948583,1.460975,0.353328,0.1822391,0.05912486,0.05820121,-1.080184,0.1091403,-0.08089565,0.786469,1.532674,0.1673917,0.4858511,0.9962509,0.271562,297.5621,203.022,29.39884
0,0.1111111,-0.3753091,-0.8692003,-0.06865174,-1.449934,-4.168288,-3.139172,0.6550846,1.252984,0.4428671,-0.2476986,0.781744,-0.7318266,4.710007,-4.081322,0.8758774,0.5779605,1.072959,0.3940837,-0.1058636,-0.236304,0.1113308,-0.6553794,-4.200387,-0.3102415,0.6952882,1.460878,0.3532315,0.1766846,0.08475635,0.0306041,-1.080843,0.1112638,-0.08366294,0.7865398,1.532763,0.1676321,0.484988,0.9975367,0.2710416,295.8312,207.569,25.68496
0,0.1222222,-0.4974332,-0.6634725,0.09155267,-1.45305,-4.159582,3.140712,0.654376,1.252865,0.4427325,-0.1063848,0.6276454,-0.7542869,4.703967,-4.079668,0.8854119,0.5773978,1.074248,0.3927993,-0.1283566,-0.245963,0.07199696,-0.6553991,-4.204792,-0.304423,0.6955512,1.460611,0.3531964,0.1527905,0.1221936,-0.01912906,-1.082765,0.1140431,-0.08570158,0.7866197,1.532886,0.1681134,0.4838566,0.9994792,0.2708899,294.6644,211.5225,22.67776
0,0.1333333,-0.7385637,-0.5953571,0.0310612,-1.45646,-4.151482,3.133069,0.6538818,1.252776,0.4426754,0.07518718,0.4948687,-0.7580716,4.706442,-4.073506,0.9010835,0.5769231,1.0753,0.3919559,-0.1455454,-0.2407205,0.02623352,-0.655903,-4.209372,-0.2985539,0.6955786,1.460506,0.3531227,0.127023,0.1351027,-0.04011558,-1.084081,0.1161241,-0.08721693,0.7866793,1.532938,0.1683194,0.4828634,1.001713,0.2706731,293.701,214.8138,20.32929
0,0.1444445,-0.8747302,-0.438807,0.01876876,-1.455345,-4.150315,3.129437,0.6547136,1.25297,0.44259,0.1443779,0.3798938,-0.5872724,4.707582,-4.071788,0.9150028,0.5767717,1.076216,0.3920749,-0.1264183,-0.2151796,0.01121285,-0.6558652,-4.211798,-0.2959059,0.6955407,1.46035,0.3530981,0.1108922,0.1415718,-0.05696359,-1.085287,0.1177762,-0.08908594,0.7866621,1.53297,0.168586,0.4813841,1.005042,0.2715197,292.8649,216.9336,18.84863
0,0.1555556,-0.9401894,-0.2287853,-0.01063159,-1.453231,-4.154861,3.130655,0.656389,1.253306,0.4424503,0.08500865,0.2622803,-0.3418936,4.709563,-4.074309,0.9271908,0.5769324,1.077742,0.3920876,-0.04564704,-0.1481705,-0.04881965,-0.6585353,-4.211813,-0.2983276,0.6952541,1.460123,0.3530569,0.1032663,0.1629333,-0.07815381,-1.087068,0.1205013,-0.09119968,0.7865739,1.532954,0.1687631,0.4803253,1.008327,0.271246,291.8436,218.9946,17.13671
