loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.09404982,-2.200029,0.1537261,-1.497734,-4.509894,-3.132604,0.6950688,1.258226,0.4240094,0.1374716,1.233004,-1.860658,4.672966,-4.420716,0.9256511,0.6026266,1.081147,0.4000812,-0.7723393,0.7104864,-0.2804792,-0.6506981,-4.409655,-0.2505614,0.7007034,1.470976,0.3335606,0.07896334,0.277419,0.1177694,-1.181934,0.01938821,-0.04429263,0.7655895,1.524202,0.1382421,0.4855646,0.9875796,0.2928065,316.8977,210.1557,34.00354
2,0.01111111,-0.05571958,-2.288633,0.1822185,-1.500368,-4.479742,-3.133899,0.6898327,1.257121,0.4245656,0.1608099,1.291405,-1.977501,4.669988,-4.392859,0.9232334,0.5981033,1.079705,0.3973431,-0.8235148,0.8532301,-0.3017363,-0.6581662,-4.388676,-0.25653,0.6986566,1.470277,0.334107,0.06673995,0.3434609,0.1510252,-1.179715,0.02598859,-0.04697816,0.7652028,1.524397,0.1393053,0.4838555,0.9868941,0.2869989,314.9354,210.4566,32.31785
2,0.02222222,0.06948574,-2.396304,0.2602536,-1.503153,-4.447846,-3.130306,0.6841924,1.25615,0.4247297,0.07540035,1.37716,-2.077449,4.664749,-4.363279,0.916307,0.5930529,1.078177,0.3938507,-0.882001,0.9853591,-0.2792966,-0.6645674,-4.36516,-0.2633749,0.6963148,1.469743,0.3346771,0.06536677,0.4541969,0.1895682,-1.17668,0.03589009,-0.0514054,0.7648213,1.52476,0.1406723,0.482228,0.9863748,0.281235,313.3011,211.0049,30.4935
2,0.03333334,0.06948574,-2.396304,0.2602536,-1.503153,-4.447846,-3.130306,0.6841924,1.25615,0.4247297,0.07540035,1.37716,-2.077449,4.664749,-4.363279,0.916307,0.5930529,1.078177,0.3938507,-0.882001,0.9853591,-0.2792966,-0.6645674,-4.36516,-0.2633749,0.6963148,1.469743,0.3346771,0.06536677,0.4541969,0.1895682,-1.17668,0.03589009,-0.0514054,0.7648213,1.52476,0.1406723,0.482228,0.9863748,0.281235,313.3011,211.0049,30.4935
2,0.04444445,0.1085146,-2.636608,0.2960279,-1.508316,-4.388454,-3.117635,0.6724257,1.254317,0.4246581,-0.1371816,1.477277,-2.157945,4.659761,-4.298902,0.9086055,0.5831199,1.076106,0.3864069,-0.916832,1.025918,-0.1939936,-0.6723864,-4.329284,-0.2706504,0.6917658,1.468739,0.3356607,0.1214077,0.5562769,0.2210442,-1.171976,0.05306801,-0.06231957,0.7642255,1.525315,0.143353,0.4793249,0.984171,0.2680604,311.1778,212.5112,26.77345
2,0.05555556,0.07230547,-2.667224,0.3266523,-1.510662,-4.358748,-3.11487,0.6664968,1.253441,0.4244432,-0.1290268,1.501471,-2.180471,4.656212,-4.268488,0.9073856,0.5783072,1.075345,0.3828661,-0.8954862,1.022722,-0.1866257,-0.6773191,-4.313125,-0.2742872,0.6896021,1.468238,0.3361839,0.1021376,0.5392964,0.2169694,-1.170097,0.05899048,-0.06513666,0.763787,1.525636,0.144715,0.4779423,0.9831737,0.2613716,310.8048,213.2105,24.91836
2,0.06666667,0.03917484,-2.656272,0.316809,-1.512536,-4.329254,-3.112834,0.6603124,1.252573,0.4241463,-0.1078799,1.511867,-2.175355,4.654048,-4.239288,0.9063081,0.573283,1.074448,0.37944,-0.823135,0.9971284,-0.2177431,-0.6836126,-4.298609,-0.2788061,0.6870162,1.467753,0.3367469,0.04881945,0.5501351,0.2101116,-1.16845,0.06635199,-0.0667777,0.7632763,1.525921,0.1462344,0.4761726,0.9827015,0.2557743,310.3374,213.8263,22.9279
2,0.07777778,-0.0104451,-2.61721,0.2590145,-1.512554,-4.300774,-3.110456,0.6542826,1.252202,0.4233577,-0.09950317,1.54241,-2.135518,4.654243,-4.211547,0.9063675,0.5684223,1.074195,0.3759944,-0.7877586,0.9598835,-0.1517945,-0.6860217,-4.284385,-0.2824636,0.6845078,1.467339,0.3374484,0.02240199,0.5842878,0.2200459,-1.166246,0.07480953,-0.06954312,0.7627127,1.526241,0.1476658,0.4743694,0.9820432,0.2496679,310.3627,214.1947,20.88791
2,0.08888889,-0.02744333,-2.596115,0.2303429,-1.511917,-4.272955,-3.107045,0.6482224,1.251687,0.4228382,-0.1083406,1.573229,-2.083576,4.653923,-4.183618,0.9053451,0.5634196,1.073674,0.3728123,-0.7929207,0.9301138,-0.104883,-0.6881976,-4.269693,-0.2848773,0.6817384,1.466835,0.3380346,0.01137608,0.6577749,0.2628905,-1.162714,0.08595752,-0.07380205,0.762023,1.52674,0.1493309,0.4720215,0.982265,0.2447675,310.2234,214.5846,18.571
2,0.1,-0.08702054,-2.51812,0.175529,-1.510822,-4.246527,-3.104329,0.6423759,1.251376,0.4222887,-0.1035842,1.57136,-2.007958,4.654722,-4.157603,0.9063097,0.5582972,1.073553,0.3696227,-0.7833234,0.8747244,-0.1069943,-0.6918067,-4.258146,-0.285522,0.6786604,1.466385,0.3386301,0.01213449,0.7216121,0.3141198,-1.158239,0.09757157,-0.07861917,0.7612236,1.527187,0.1511565,0.4697315,0.9822904,0.2396476,309.8648,215.2735,16.05832
