loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-0.2898333,-1.205879,0.4559502,-1.533019,-4.480787,-3.123954,0.6862254,1.252121,0.4323349,0.2335618,0.6005635,-1.205374,4.633289,-4.396158,0.8166218,0.6049287,1.067182,0.4003201,-0.1933755,0.300713,0.03509676,-0.6956816,-4.327328,-0.263221,0.6940923,1.47021,0.3501702,0.0009595156,0.1309856,0.08937135,-1.146098,0.1013391,-0.06734442,0.7745471,1.536286,0.161077,0.4880943,0.9689897,0.302103,310.7344,190.7989,49.05688
0,0.01111111,-0.3420765,-1.269438,0.4560502,-1.536466,-4.464422,-3.123372,0.6844914,1.251597,0.4323317,0.1886736,0.6436836,-1.23447,4.628822,-4.379427,0.8218126,0.6034396,1.067075,0.3979232,-0.2072569,0.315614,0.02233344,-0.6969269,-4.321484,-0.2649459,0.6935647,1.469979,0.350364,0.0117324,0.1426379,0.09460057,-1.145028,0.1036039,-0.06877427,0.7744267,1.536325,0.161548,0.4887193,0.969054,0.2955971,307.1802,192.6824,46.64193
0,0.02222222,-0.3664783,-1.346913,0.4431348,-1.540164,-4.448605,-3.121965,0.6826823,1.251155,0.4324443,0.1397893,0.6666483,-1.249015,4.624953,-4.361655,0.8261563,0.6018157,1.067121,0.3956921,-0.2477819,0.3433121,0.005380344,-0.6986952,-4.314564,-0.266,0.6928711,1.469538,0.350459,0.01499057,0.1489962,0.09671134,-1.143979,0.1055038,-0.06988987,0.7742326,1.536411,0.1621556,0.4892796,0.9687351,0.288974,303.9792,194.9127,43.84135
0,0.03333334,-0.3911685,-1.387592,0.4539916,-1.542802,-4.431666,-3.120822,0.6808319,1.25076,0.4325053,0.1123947,0.7108871,-1.261789,4.620143,-4.344306,0.8311193,0.6004019,1.067061,0.3933699,-0.3107152,0.3731386,-0.02748074,-0.7014319,-4.307392,-0.265943,0.692147,1.469117,0.350603,0.01081325,0.1607304,0.09891891,-1.142971,0.1079804,-0.0708803,0.7740924,1.536512,0.1626892,0.4898859,0.9690546,0.2824107,300.7995,198.1721,40.03728
0,0.04444445,-0.405102,-1.472336,0.481479,-1.54597,-4.414032,-3.121134,0.6787386,1.250408,0.432559,0.1203265,0.7466513,-1.292499,4.614372,-4.324663,0.835909,0.5990767,1.066992,0.3907317,-0.3713794,0.3998384,-0.01666561,-0.7025637,-4.299395,-0.2660213,0.6914475,1.46877,0.3507411,0.02249627,0.1659905,0.09348322,-1.142057,0.109938,-0.07234716,0.7738855,1.536478,0.1633048,0.4903539,0.9697931,0.2761627,298.4764,201.4242,36.26322
0,0.05555556,-0.3758227,-1.519315,0.4904835,-1.549205,-4.395735,-3.121376,0.6767321,1.250137,0.4325607,0.132649,0.776914,-1.325522,4.609051,-4.305782,0.8389732,0.5978551,1.066874,0.3883869,-0.403317,0.4179766,-0.01445735,-0.7039614,-4.291616,-0.2664029,0.6908479,1.468371,0.3507689,0.03100553,0.1659505,0.09231855,-1.14121,0.112034,-0.07387236,0.7737157,1.536562,0.1637984,0.490903,0.9706943,0.2700847,296.3965,205.0142,32.05319
0,0.06666667,-0.3845811,-1.48954,0.3980167,-1.552011,-4.37578,-3.12287,0.6744788,1.249799,0.432423,0.1707341,0.8177581,-1.3664,4.607857,-4.289762,0.8431059,0.5963979,1.067348,0.3864904,-0.3906077,0.4275122,-0.0411402,-0.7065628,-4.284611,-0.2680445,0.6902399,1.468156,0.3508498,0.02797475,0.1637751,0.1072698,-1.139528,0.1137031,-0.07478982,0.773505,1.536621,0.1642918,0.4911917,0.9719787,0.2647262,294.679,208.6843,27.33348
0,0.07777778,-0.5426739,-1.448707,0.1770433,-1.552409,-4.357873,-3.126443,0.6726351,1.249627,0.4320227,0.2400131,0.8446358,-1.332183,4.613253,-4.273684,0.8536561,0.5948143,1.068056,0.3854356,-0.2969506,0.4007735,-0.06165239,-0.7088216,-4.279872,-0.2714113,0.6898706,1.467934,0.3509459,0.02682599,0.1574142,0.1029969,-1.13877,0.1157335,-0.07587452,0.7737002,1.536813,0.1647625,0.4913274,0.9736145,0.2597308,293.1144,212.2319,22.38825
0,0.08888889,-0.6463184,-1.357136,0.04995109,-1.547731,-4.345447,-3.129709,0.6715486,1.249696,0.4316396,0.2809375,0.8632635,-1.145393,4.617192,-4.260045,0.8637417,0.5934191,1.068639,0.3843445,-0.2352192,0.355967,-0.07136703,-0.7104691,-4.276554,-0.273414,0.6894138,1.467555,0.3509381,0.02767108,0.1531886,0.08593094,-1.138505,0.1175181,-0.07696269,0.7735829,1.536883,0.1651076,0.4909198,0.9753478,0.2562645,291.4037,215.849,17.0879
0,0.1,-0.687996,-1.121829,-0.03417791,-1.542897,-4.3399,-3.12958,0.6710937,1.249732,0.4314385,0.2334855,0.8007818,-0.8788877,4.620483,-4.254086,0.872031,0.5923436,1.069363,0.3842281,-0.1873549,0.3069085,-0.08210045,-0.7121649,-4.27468,-0.274467,0.6890717,1.467217,0.3510116,0.03485277,0.1543002,0.06240769,-1.138787,0.1198661,-0.07847963,0.7735133,1.537042,0.165434,0.490519,0.9770581,0.2527219,289.8099,219.6985,11.71832
