loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,-0.1925672,-0.2951497,0.1584322,-1.336416,-4.232085,-3.0707,0.6686937,1.230675,0.4538555,-1.261416,-0.02649231,0.6,36.8,-0.2034085,0.09999448,0.02998575,-0.6130421,-3.504716,-0.7406094,0.6852653,1.420145,0.3464003,-0.1400861,0.1540077,0.01810763,-0.636162,-0.09883191,0.01051949,0.7942557,1.481297,0.1793253,0.4633976,1.04054,0.2902159,309.2513,233.7903,359.1565,False
3,0.01111111,-0.1756206,-0.2663803,0.1518797,-1.337803,-4.229682,-3.069829,0.6680995,1.230422,0.453454,-1.261552,-0.0121707,0.8,34.5,-0.1907444,0.0819321,0.01596623,-0.6134464,-3.504716,-0.7389478,0.6850243,1.420072,0.3464115,-0.1422454,0.1604154,0.01280913,-0.6362425,-0.09557193,0.009632387,0.7944835,1.481195,0.1795201,0.4629415,1.040601,0.2894123,309.2729,233.6434,359.2996,False
3,0.02222222,-0.1617889,-0.2610204,0.1507589,-1.339223,-4.226814,-3.069211,0.6675116,1.230223,0.4530969,-1.261659,-0.009741377,0.8,34.5,-0.1812066,0.08089533,0.01054192,-0.6140727,-3.503477,-0.7383518,0.6847441,1.420096,0.3462861,-0.1423061,0.1604413,0.002156673,-0.6365935,-0.09272328,0.008824384,0.7946543,1.481309,0.179667,0.4625588,1.040728,0.2884716,309.2249,233.6243,359.2746,False
3,0.03333334,-0.1383587,-0.2674208,0.1368967,-1.340128,-4.223312,-3.069332,0.6668836,1.230191,0.4527895,-1.261926,-0.02440754,0.8,34.5,-0.1843026,0.0883321,0.02124602,-0.6145143,-3.500963,-0.7382306,0.6844927,1.420027,0.3462574,-0.1359524,0.163658,-0.004286699,-0.6370926,-0.08921909,0.007339672,0.7951324,1.48117,0.1800141,0.4621995,1.040863,0.2873239,309.1264,233.5968,359.2146,False
3,0.04444445,-0.1255538,-0.2812825,0.1316118,-1.341216,-4.219183,-3.069217,0.6663069,1.229986,0.4524496,-1.261996,-0.006318069,0.8,34.5,-0.1893997,0.09680693,0.04369806,-0.6144562,-3.497395,-0.7389271,0.6843897,1.420087,0.3462708,-0.1338712,0.162617,-0.01176645,-0.6375309,-0.08612889,0.006290386,0.7952181,1.481243,0.1802609,0.4619555,1.041009,0.2860178,309.0109,233.5144,359.1209,False
3,0.05555556,-0.1116453,-0.3079123,0.1242403,-1.341974,-4.214684,-3.0695,0.6656981,1.229857,0.4521377,-1.262462,-0.04260415,0.8,34.5,-0.1913562,0.08825327,0.05862034,-0.6140477,-3.495143,-0.7386307,0.6842671,1.420104,0.3462267,-0.1297021,0.1615812,-0.02670409,-0.638184,-0.08328943,0.005256547,0.7955109,1.481268,0.1804028,0.4618949,1.041166,0.2846133,308.9148,233.3793,359.002,False
3,0.06666667,-0.1062791,-0.3303066,0.1168747,-1.342741,-4.210048,-3.0694,0.6651714,1.229822,0.4518151,-1.261988,0.04355642,3.7,29.2,-0.192377,0.06694444,0.05965318,-0.6135657,-3.494376,-0.73707,0.6841714,1.420071,0.3461728,-0.1224095,0.1520643,-0.04809963,-0.6395773,-0.08039963,0.004324174,0.7958143,1.481274,0.1806467,0.46204,1.041305,0.2831713,308.8243,233.1615,358.9078,False
3,0.07777778,-0.09986802,-0.3452536,0.1062714,-1.343232,-4.205505,-3.06952,0.6645861,1.229659,0.4514723,-1.262103,-0.01103221,3.7,29.2,-0.2031129,0.03605841,0.04692463,-0.6129782,-3.495159,-0.7338476,0.6840684,1.419984,0.3461382,-0.123487,0.1520687,-0.05128663,-0.6401989,-0.07765938,0.003451457,0.7961079,1.481239,0.1807759,0.4623334,1.04135,0.2816898,308.7435,232.9321,358.8163,False
3,0.08888889,-0.09559423,-0.3591399,0.09780814,-1.343775,-4.200686,-3.069589,0.6638751,1.229509,0.4512193,-1.261595,0.04654448,3.7,29.2,-0.2191448,0.01900271,0.0396044,-0.612551,-3.495417,-0.7305821,0.6838677,1.419897,0.346137,-0.1181612,0.1573793,-0.05342032,-0.6406116,-0.07466079,0.002160623,0.7960276,1.481097,0.1810839,0.4627548,1.041279,0.280193,308.7135,232.6842,358.719,False
3,0.1,-0.08814584,-0.3655729,0.08503232,-1.343935,-4.196249,-3.069892,0.6633133,1.229384,0.4509604,-1.261686,-0.008786517,3.7,29.2,-0.2245536,0.02752466,0.03329203,-0.6127561,-3.494325,-0.7287687,0.6836864,1.419767,0.3461597,-0.1192115,0.1680333,-0.05444467,-0.6411672,-0.07098976,0.0005251754,0.7963214,1.481065,0.1814435,0.4632525,1.041106,0.2786932,308.7518,232.4377,358.6087,False
3,0.1111111,-0.0796705,-0.3602566,0.08179344,-1.34445,-4.192032,-3.069952,0.662858,1.229216,0.450753,-1.261514,0.01572419,3.7,29.2,-0.2181108,0.0381747,0.0396376,-0.6128152,-3.492523,-0.7280619,0.6835518,1.419709,0.346168,-0.1192805,0.1765921,-0.06720421,-0.642397,-0.06724042,-0.001126783,0.796647,1.481087,0.1816797,0.4637152,1.040824,0.2771962,308.8073,232.1658,358.4958,False
