loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,0.7916859,0.5193229,-0.09798852,-1.238296,-2.966597,-2.82294,0.5722864,1.26607,-0.1075505,-1.578117,-0.03852065,0.6288182,-0.9332194,-0.2055146,-0.7957488,-2.227674,0.3591616,0.6459479,1.433722,-0.07864767,0.1575872,-0.8214698,0.3184621,-0.909739,-0.4384243,0.1768587,0.7492983,1.517724,0.07346797,0.5019127,1.030428,0.0889165,55.09386,188.4698,204.3222,False
0,0.01111111,0.7836904,0.4159803,-0.1671594,-1.234475,-2.968985,-2.830358,0.5703161,1.264829,-0.1060144,-1.579009,-0.08859487,0.5946889,-0.908655,-0.1715109,-0.7995646,-2.239284,0.3619803,0.6442554,1.432528,-0.07818443,0.1256132,-0.7946143,0.3050855,-0.9082897,-0.4488968,0.1829994,0.7483864,1.517637,0.07261027,0.5004758,1.031082,0.09351056,55.07924,189.4544,204.9969,False
0,0.02222222,0.7877802,0.3552596,-0.1884921,-1.232616,-2.97215,-2.838258,0.5680437,1.26344,-0.1044983,-1.579539,-0.05349829,0.5669933,-0.8724439,-0.175862,-0.8044973,-2.249248,0.3633907,0.6427004,1.43151,-0.07781601,0.1099564,-0.7733805,0.3287986,-0.9052591,-0.4599549,0.1890495,0.747437,1.517529,0.07169968,0.4986524,1.031504,0.09792539,55.37132,190.4583,205.5683,False
0,0.03333334,0.816644,0.2029227,-0.1716431,-1.23029,-2.969563,-2.849265,0.5662267,1.26236,-0.1030743,-1.579938,-0.04414465,0.5478217,-0.833086,-0.1983397,-0.810124,-2.258173,0.3640469,0.6412535,1.430447,-0.07754973,0.09090854,-0.756283,0.3344101,-0.9028957,-0.4708035,0.195386,0.7466433,1.517376,0.07092087,0.496567,1.03183,0.101905,55.68532,191.2303,206.0455,False
0,0.04444445,0.8263166,0.1070479,-0.1578465,-1.228644,-2.968156,-2.859079,0.564173,1.261401,-0.1015299,-1.579667,0.01793517,0.5392968,-0.7990382,-0.2176276,-0.8159297,-2.266443,0.3639455,0.6396029,1.429442,-0.07741565,0.07390204,-0.7316663,0.3272776,-0.9009591,-0.4809553,0.2014069,0.7458975,1.517255,0.0702154,0.4942749,1.032107,0.1053633,55.95315,191.9481,206.6091,False
0,0.05555556,0.8187736,-0.02185188,-0.1662932,-1.225217,-2.963888,-2.869416,0.5624261,1.260637,-0.1001657,-1.578584,0.0888955,0.5371358,-0.7234056,-0.2188638,-0.8201524,-2.272154,0.361885,0.6385901,1.428569,-0.07720345,0.05902492,-0.7027819,0.3180032,-0.8991854,-0.4903836,0.2071188,0.745265,1.517065,0.06952803,0.4917973,1.032338,0.1085588,56.21584,192.3467,207.0119,False
0,0.06666667,0.7993844,-0.100677,-0.19384,-1.221161,-2.961329,-2.878461,0.5607154,1.259744,-0.09878567,-1.578337,0.009548002,0.5328359,-0.6254203,-0.2265497,-0.8239591,-2.27555,0.3584133,0.6372881,1.427495,-0.07703936,0.04077101,-0.6460192,0.2791138,-0.8984355,-0.4975618,0.2118486,0.7448735,1.516788,0.06891918,0.4890543,1.032664,0.1117873,56.41843,192.4334,207.2367,False
0,0.07777778,0.7584443,-0.1688591,-0.2531767,-1.215255,-2.958282,-2.886361,0.5594785,1.259342,-0.09757841,-1.578595,-0.03176324,0.5327668,-0.5093172,-0.2246796,-0.8269989,-2.277018,0.3536934,0.6364007,1.426765,-0.07681566,0.02837227,-0.6006904,0.1878766,-0.9005932,-0.5036509,0.2156705,0.7446604,1.516595,0.06842928,0.4861272,1.033247,0.1150846,56.60014,192.5212,207.5043,False
0,0.08888889,0.7412393,-0.1592619,-0.275422,-1.211411,-2.958096,-2.894166,0.5581357,1.258664,-0.09623048,-1.579308,-0.0725093,0.5252578,-0.4219208,-0.2046411,-0.8289611,-2.278325,0.3490525,0.6357462,1.426119,-0.07654846,0.01178348,-0.5447139,0.09888464,-0.9032963,-0.5086643,0.219098,0.7444954,1.51638,0.06791471,0.4830577,1.034256,0.1183241,56.82211,192.8776,208.0256,False
0,0.1,0.7219081,-0.06764086,-0.2976618,-1.208261,-2.961733,-2.900263,0.5572433,1.258243,-0.09495026,-1.580691,-0.1320725,0.4878582,-0.258852,-0.1602959,-0.8283827,-2.275309,0.3429768,0.6351657,1.425586,-0.07638893,0.005869269,-0.4759758,0.005631849,-0.9063312,-0.5121222,0.2212605,0.7446332,1.516271,0.0673852,0.4799567,1.035722,0.1213394,57.11955,193.529,208.8675,False
