loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.4415212,-0.8858016,0.1064157,-1.266647,-4.090069,-2.98019,0.7156529,1.204061,0.5074136,-0.3738881,0.2620813,-0.8988071,-1.33647,-3.966294,1.332224,0.5846651,1.073059,0.438997,-0.1868443,0.1906236,-0.09695617,-0.563788,-4.695855,0.1671166,0.7968776,1.412119,0.4183655,0.01070706,0.03324409,0.01912959,-0.8572769,0.1006253,0.05200008,0.8745279,1.470603,0.2399199,0.4671011,1.013758,0.2846495,282.007,235.229,2.349697
3,0.01111111,-0.4267039,-0.865382,0.0700292,-1.265276,-4.079905,-2.978783,0.7137063,1.203929,0.5062358,-0.3635754,0.2844779,-0.8857529,-1.334322,-3.956921,1.333362,0.5832536,1.073009,0.4361224,-0.2019377,0.198193,-0.1180981,-0.5653007,-4.690818,0.1656657,0.7965337,1.411922,0.4183245,0.01182196,0.04601834,0.02233361,-0.8569003,0.1018246,0.0511556,0.8744725,1.470573,0.2399971,0.46696,1.013792,0.2809854,282.1946,234.5279,2.455895
3,0.02222222,-0.4182125,-0.8504365,0.06570143,-1.264436,-4.070247,-2.976943,0.7119988,1.204106,0.5051758,-0.3531729,0.2950297,-0.8739513,-1.333278,-3.947475,1.334746,0.5818846,1.073119,0.4337151,-0.2138503,0.1876689,-0.1425561,-0.5672719,-4.68715,0.1652497,0.7962147,1.41179,0.4182582,0.006492294,0.05456709,0.01918816,-0.8567426,0.103122,0.05045625,0.8744667,1.470558,0.240011,0.4667686,1.013888,0.2776608,282.3533,235.0455,1.361665
3,0.03333334,-0.3986174,-0.8156548,0.06987201,-1.26366,-4.060943,-2.974988,0.7103286,1.203967,0.5040996,-0.3544969,0.2932398,-0.8463629,-1.332642,-3.938963,1.335777,0.5805659,1.073129,0.4309771,-0.2279157,0.1590489,-0.1692318,-0.5698019,-4.684916,0.1663536,0.795818,1.411687,0.4182062,-0.00415878,0.06526617,0.01502102,-0.8566105,0.104738,0.04975078,0.8743811,1.470558,0.2401106,0.466546,1.014205,0.2748274,282.5306,235.6079,0.3162613
3,0.04444445,-0.3756387,-0.7837536,0.06895109,-1.263071,-4.054202,-2.970593,0.7089691,1.203701,0.5027339,-0.4037423,0.277563,-0.7772032,-1.33187,-3.930914,1.336658,0.5791628,1.073154,0.4286082,-0.2365659,0.1431555,-0.185231,-0.5721669,-4.682227,0.1669866,0.7952931,1.411525,0.4181497,-0.006317835,0.07060511,0.009718492,-0.8565967,0.1059954,0.04913346,0.874275,1.470598,0.2402399,0.4662787,1.014284,0.2717444,282.7958,235.9679,359.6139
3,0.05555556,-0.3148395,-0.7239757,0.1040723,-1.263431,-4.048499,-2.964083,0.7075561,1.203417,0.501734,-0.4723123,0.2494449,-0.7085317,-1.333077,-3.924266,1.336019,0.577793,1.07321,0.4260366,-0.2418559,0.1569824,-0.18085,-0.5735996,-4.677649,0.1659195,0.7946659,1.411424,0.4180775,-0.02124731,0.08662599,0.001325939,-0.8567309,0.1078286,0.04866314,0.8741527,1.470557,0.24036,0.4659044,1.014475,0.2690242,283.0519,235.8982,359.3408
3,0.06666667,-0.3518038,-0.6579159,0.09390882,-1.264515,-4.043716,-2.959049,0.7061875,1.203121,0.5005889,-0.4962626,0.2027581,-0.6445199,-1.332304,-3.91872,1.339442,0.5765782,1.073463,0.4239538,-0.2481798,0.1686561,-0.1722116,-0.5747885,-4.672983,0.1649551,0.794076,1.411318,0.417922,-0.03931234,0.1047831,0.001477486,-0.8565983,0.1101465,0.04824529,0.8739748,1.470606,0.2403901,0.4655422,1.014631,0.2660791,283.2636,235.6597,359.1996
3,0.07777778,-0.3703437,-0.6083105,0.1087605,-1.264896,-4.038212,-2.957024,0.7047482,1.203016,0.4996428,-0.45022,0.1756196,-0.5967375,-1.332518,-3.912879,1.3425,0.5753872,1.073589,0.4216557,-0.2490269,0.1866207,-0.1454712,-0.5750276,-4.667929,0.1634385,0.793331,1.411284,0.4177763,-0.05524995,0.1176185,0.002667629,-0.8564827,0.112556,0.04775501,0.8738538,1.470582,0.2403905,0.4650235,1.015597,0.2644005,283.5912,235.1796,359.3406
3,0.08888889,-0.4087004,-0.538182,0.1224286,-1.265455,-4.032849,-2.955981,0.7035102,1.20284,0.4984679,-0.394148,0.1429826,-0.5659556,-1.333225,-3.9087,1.347234,0.5743901,1.073952,0.4198067,-0.2498073,0.2130625,-0.1101618,-0.5745285,-4.662013,0.1612408,0.7925613,1.411295,0.4176092,-0.07014944,0.1229848,0.002779518,-0.8563527,0.1145778,0.04770014,0.8736299,1.470598,0.2404799,0.4647329,1.016238,0.2617398,283.9345,234.9487,359.2399
3,0.1,-0.4145904,-0.4820602,0.1320477,-1.2657,-4.028044,-2.95325,0.702214,1.202731,0.4975224,-0.3825394,0.1285786,-0.5225121,-1.333821,-3.904516,1.350714,0.5734335,1.074279,0.4178958,-0.2464925,0.2332183,-0.09516284,-0.5745813,-4.656037,0.1588368,0.7917782,1.411231,0.4175062,-0.08181603,0.1283319,0.007124372,-0.85612,0.1165562,0.04756033,0.873576,1.470646,0.2405448,0.464264,1.017413,0.2598486,284.1407,235.2651,358.5925
