loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,0.02175509,-0.6920838,0.2266506,-1.478431,-4.202396,3.023607,0.6471688,1.262501,0.5095615,-1.6438,-0.01586959,30.8,4.1,-0.3492598,0.5902864,-0.3356521,-0.8089074,-4.021351,-0.2880422,0.6265045,1.514396,0.408011,-0.07177246,0.6473676,0.3236665,-0.5571061,0.6609527,-0.3226758,0.7502685,1.628297,0.240654,0.4294427,1.140797,0.3009357,296.67,243.3647,346.0311,False
0,0.01111111,0.02175509,-0.6920838,0.2266506,-1.478431,-4.202396,3.023607,0.6471688,1.262501,0.5095615,-1.64347,0.03039423,30.8,4.1,-0.3492598,0.5902864,-0.3356521,-0.8089074,-4.021351,-0.2880422,0.6265045,1.514396,0.408011,-0.07177246,0.6473676,0.3236665,-0.5571061,0.6609527,-0.3226758,0.7502685,1.628297,0.240654,0.4286935,1.139928,0.2988788,296.5097,242.5257,346.5474,False
0,0.02222222,-0.0145288,-0.7007415,0.2033647,-1.484239,-4.187205,3.023496,0.6435159,1.259931,0.5084302,-1.643465,0.0001957374,30.8,4.1,-0.3394065,0.5997875,-0.2920228,-0.8181157,-4.005187,-0.2917778,0.6233716,1.512179,0.4080133,-0.05178708,0.5963616,0.289256,-0.5558198,0.6860534,-0.3432484,0.7477969,1.62809,0.2426496,0.428676,1.138697,0.2964436,296.6551,241.9424,346.5323,False
0,0.03333334,-0.02307267,-0.7029116,0.1959434,-1.487068,-4.179576,3.023396,0.6416906,1.258692,0.5078812,-1.642849,0.05643133,30.8,4.1,-0.3340222,0.5933929,-0.2846052,-0.8228492,-3.997927,-0.2933152,0.6217824,1.511085,0.4080436,-0.04754728,0.5814593,0.2870447,-0.5548787,0.6989027,-0.3537472,0.746539,1.628026,0.2436101,0.4291982,1.137317,0.2940468,296.9117,241.5225,346.2401,False
0,0.04444445,-0.04550842,-0.7040967,0.1757897,-1.489315,-4.171693,3.024014,0.639904,1.257628,0.5072649,-1.642987,-0.01304094,30.8,4.1,-0.321142,0.5443431,-0.2645369,-0.826202,-3.993263,-0.2933637,0.6207894,1.510272,0.4079952,-0.02325898,0.5261722,0.2579105,-0.5545799,0.7073522,-0.3615486,0.7456031,1.628003,0.2442589,0.4292361,1.135413,0.2906729,296.9961,241.5535,345.6523,False
0,0.05555556,-0.06690312,-0.7021027,0.1502852,-1.491096,-4.163863,3.0248,0.6382806,1.25673,0.5066383,-1.643202,-0.0194004,30.8,4.1,-0.2816614,0.4558699,-0.2479262,-0.8289638,-3.991527,-0.2928194,0.619877,1.509528,0.4079726,-0.005397826,0.4634434,0.2255938,-0.5544222,0.7139245,-0.3675871,0.7447335,1.62792,0.2446733,0.4296568,1.133412,0.2870022,297.2651,241.3,345.1056,False
0,0.06666667,-0.07869229,-0.6893892,0.1353671,-1.492879,-4.156732,3.025555,0.6367919,1.255887,0.5059812,-1.642628,0.05271484,30.4,4.1,-0.219863,0.3482169,-0.2368012,-0.8312205,-3.992154,-0.2920218,0.6192001,1.508951,0.4078889,0.00830254,0.4027933,0.2061098,-0.5537804,0.7198678,-0.3731779,0.7439286,1.627965,0.2450969,0.4304192,1.131536,0.2834003,297.6255,240.7867,344.6495,False
0,0.07777778,-0.09688567,-0.659643,0.1236191,-1.494716,-4.150408,3.026759,0.6355169,1.255316,0.5052805,-1.642567,0.005259189,30.4,4.1,-0.1772116,0.2586919,-0.2233914,-0.8332536,-3.992973,-0.2909586,0.6184663,1.508493,0.4077911,0.007235467,0.3697774,0.2070626,-0.5526789,0.727193,-0.3793764,0.7430271,1.628017,0.2454295,0.4313236,1.129976,0.2800415,297.9916,240.2058,344.282,False
0,0.08888889,-0.112974,-0.6192322,0.1107457,-1.496072,-4.145062,3.028201,0.634473,1.254885,0.504632,-1.642835,-0.02442119,30.4,4.1,-0.15371,0.2213555,-0.2086989,-0.8353612,-3.991963,-0.2905506,0.6178164,1.508029,0.4075744,0.009339839,0.3314388,0.2047872,-0.5514895,0.733247,-0.384671,0.7424492,1.628037,0.2455361,0.432195,1.128869,0.2770148,298.2542,239.6624,344.0052,False
0,0.1,-0.1279986,-0.5713623,0.1010434,-1.497394,-4.140355,3.029795,0.6335841,1.254691,0.5040176,-1.642649,0.01730201,30.4,4.1,-0.1247301,0.2159494,-0.17374,-0.8367823,-3.989218,-0.2920745,0.6172784,1.507851,0.4072919,0.006097704,0.3027032,0.1983154,-0.5505393,0.7389163,-0.3894732,0.7418242,1.628029,0.2456198,0.4328765,1.128263,0.2743495,298.3681,239.2823,343.7404,False
