loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,-0.1211825,0.1825533,0.1092723,-1.459573,-2.097632,3.03708,0.7214193,1.247346,-0.0214799,-1.317363,0.003246763,0,0,-0.03846426,-0.2678242,-0.07897183,-0.9478142,-1.845901,-0.01488467,0.7480161,1.422611,-0.0003043711,0.02887671,-0.1354379,0.2010889,-0.7707838,-0.2186899,0.007025419,0.8364544,1.511539,0.1800207,0.4734361,1.051572,0.1336732,68.79874,123.466,187.8783,True
3,0.01111111,-0.1084311,0.193254,0.1101875,-1.460486,-2.100198,3.038112,0.7209034,1.24701,-0.02134523,-1.317444,-0.006511189,0,0,-0.035303,-0.2774233,-0.07900471,-0.9486414,-1.850111,-0.01214242,0.7472866,1.422322,-0.0003269315,0.02973787,-0.1427359,0.1871177,-0.7693925,-0.2216709,0.008629175,0.8360538,1.511495,0.1798329,0.474133,1.050303,0.1349703,68.24936,122.038,185.5211,True
3,0.02222222,-0.09353966,0.2039675,0.1121533,-1.461533,-2.102949,3.038937,0.7204194,1.24664,-0.02127826,-1.317459,0.0002101569,0,0,-0.03635064,-0.2742252,-0.07792853,-0.9494249,-1.853721,-0.009603359,0.7465558,1.422036,-0.0003539324,0.03385712,-0.149039,0.1784606,-0.7677446,-0.2244003,0.01007128,0.8354704,1.511497,0.1796387,0.4751966,1.048348,0.1370361,67.66339,122.0617,184.639,True
3,0.03333334,-0.07758325,0.2178883,0.1151622,-1.462515,-2.106004,3.039575,0.7198241,1.246334,-0.02120304,-1.317162,0.02817042,0,0,-0.03948301,-0.2657,-0.07256661,-0.9499426,-1.856892,-0.007192399,0.745584,1.421698,-0.000356257,0.03801513,-0.1467931,0.1688564,-0.7661366,-0.2263767,0.01096796,0.8348784,1.511553,0.1794341,0.4764287,1.046114,0.1394416,67.00041,122.383,183.9989,True
3,0.04444445,-0.07543714,0.2253578,0.119389,-1.463636,-2.108817,3.040635,0.7192457,1.245985,-0.02100489,-1.316828,0.02999815,0,0,-0.03941236,-0.257185,-0.0672226,-0.9504108,-1.859986,-0.005077583,0.7449167,1.421415,-0.0003959239,0.03790013,-0.145597,0.159288,-0.7646479,-0.2285804,0.01226865,0.8342798,1.511495,0.1791641,0.4775822,1.043904,0.1418857,66.37367,122.651,183.3651,True
3,0.05555556,-0.07328364,0.2328315,0.1246829,-1.464886,-2.111794,3.041691,0.7187016,1.245634,-0.0208627,-1.316528,0.02700929,0,0,-0.03189275,-0.2465654,-0.06298831,-0.9509461,-1.862871,-0.003281813,0.7441936,1.421105,-0.0004007816,0.03156303,-0.1531496,0.1667044,-0.7627357,-0.2321207,0.01446416,0.8338089,1.511597,0.1789984,0.4785373,1.041972,0.144103,65.84265,122.8617,182.798,True
3,0.06666667,-0.07428373,0.2360314,0.1321366,-1.466216,-2.114603,3.042805,0.7181861,1.245222,-0.02082324,-1.316713,-0.01732972,0,0,-0.02337608,-0.2433963,-0.06623358,-0.9518313,-1.866165,-0.001425856,0.7432568,1.42079,-0.0003694594,0.02839465,-0.1488698,0.1668005,-0.7608779,-0.2343414,0.01585007,0.8332467,1.511503,0.1788088,0.479182,1.040494,0.1459389,65.45447,123.0125,182.3626,True
3,0.07777778,-0.06896864,0.2467106,0.1352632,-1.467503,-2.117851,3.043721,0.7176297,1.244859,-0.020666,-1.31695,-0.02016312,0,0,-0.01170322,-0.2423599,-0.07482159,-0.9529403,-1.869405,0.0001760349,0.7425148,1.420487,-0.000395745,0.02840839,-0.1424503,0.1647549,-0.7591282,-0.236335,0.01698617,0.8326555,1.511479,0.1786102,0.4795471,1.039541,0.1473018,65.26366,123.0763,182.0755,True
3,0.08888889,-0.07111499,0.2488251,0.1342116,-1.468584,-2.120696,3.044842,0.7170258,1.244431,-0.02050501,-1.317227,-0.02422749,0,0,0.002205089,-0.230693,-0.07381616,-0.9536955,-1.872095,0.001131843,0.7416155,1.42018,-0.0004386306,0.03048156,-0.144568,0.1604214,-0.7577695,-0.2393754,0.01860484,0.8322588,1.51168,0.1783535,0.4797207,1.039081,0.1481887,65.26885,123.0796,181.9262,True
3,0.1,-0.06902573,0.2605501,0.1352351,-1.469778,-2.124058,3.045937,0.7164609,1.244033,-0.02036023,-1.317308,-0.006243693,0,0,0.002254784,-0.2253747,-0.06848169,-0.9542649,-1.874923,0.002745453,0.7408497,1.419868,-0.000464052,0.03898285,-0.1521038,0.1623498,-0.7559164,-0.2422943,0.01999661,0.8316994,1.511681,0.1780642,0.4797521,1.03899,0.148685,65.42283,123.0256,181.8784,True
3,0.1111111,-0.06578533,0.2627051,0.1405229,-1.47119,-2.127257,3.046888,0.7159071,1.243639,-0.02024493,-1.31755,-0.02181627,0,0,-0.001021609,-0.2285376,-0.08018579,-0.9555539,-1.878068,0.004755607,0.7398837,1.419523,-0.0004947782,0.04635753,-0.1617448,0.159982,-0.7544911,-0.2461758,0.02196975,0.8310838,1.511805,0.1776716,0.4796352,1.039104,0.1489881,65.64967,122.949,181.9232,True
3,0.1222222,-0.06357579,0.2712466,0.1522073,-1.472987,-2.130635,3.047904,0.7153666,1.243222,-0.02012819,-1.317707,-0.01284727,0,0,-0.001190573,-0.2615456,-0.08876035,-0.9569185,-1.882945,0.007611847,0.7389441,1.419122,-0.0005731583,0.0506557,-0.1618121,0.1631268,-0.7526482,-0.2488558,0.02327416,0.8305682,1.511799,0.1773346,0.4794334,1.039251,0.1492442,65.90104,122.8934,182.0089,True
3,0.1333333,-0.06246299,0.2808579,0.1607135,-1.474852,-2.134387,3.048922,0.7147129,1.242863,-0.02002737,-1.317729,-0.001179861,0,0,0.006230667,-0.2903531,-0.07712881,-0.9574213,-1.888106,0.01026222,0.7381239,1.418777,-0.0005940199,0.04537719,-0.1607824,0.1653084,-0.7510822,-0.2521293,0.02503318,0.8301872,1.511733,0.177201,0.4792806,1.039299,0.1495733,66.11254,122.8144,182.0463,True
3,0.1444445,-0.05823241,0.2872593,0.1606567,-1.47622,-2.13778,3.049812,0.7140541,1.242533,-0.01966307,-1.317774,-0.00359515,0,0,0.02216464,-0.3010547,-0.07936496,-0.9583193,-1.892376,0.01189421,0.7373579,1.41852,-0.0005573034,0.04314147,-0.1617262,0.1578712,-0.749552,-0.2546698,0.02662096,0.8296938,1.511672,0.1770903,0.4792546,1.039156,0.1500744,66.24903,122.6924,181.974,True
3,0.1555556,-0.05299369,0.3011247,0.157387,-1.477482,-2.141709,3.050593,0.7134864,1.242147,-0.01947236,-1.31779,-0.0007841292,0,0,0.03383988,-0.3096155,-0.08157588,-0.9593346,-1.896892,0.01371368,0.7365909,1.418187,-0.0005510747,0.04405457,-0.1551271,0.1419668,-0.7485709,-0.2569026,0.02774055,0.8292279,1.511688,0.1768616,0.4794048,1.038773,0.1508215,66.29082,122.5445,181.7865,True
3,0.1666667,-0.04879403,0.3085867,0.1541359,-1.478722,-2.145379,3.051319,0.7128716,1.241798,-0.01932493,-1.31774,0.005265653,0,0,0.04122928,-0.3106859,-0.09333418,-0.9607364,-1.900979,0.01533688,0.7358763,1.417929,-0.0004962683,0.04827283,-0.1508191,0.1366484,-0.7472867,-0.2591815,0.02880422,0.8287369,1.511622,0.1765435,0.4796821,1.038154,0.1518809,66.22387,122.4484,181.5449,True
3,0.1777778,-0.034989,0.3192951,0.153982,-1.48006,-2.149429,3.051614,0.7123351,1.24151,-0.01913092,-1.317597,0.01329406,0,0,0.03367452,-0.3191635,-0.1050224,-0.9623545,-1.905604,0.01785277,0.7352176,1.417668,-0.0005393624,0.05255275,-0.1412375,0.1313736,-0.7463712,-0.2619941,0.02968812,0.8287213,1.511838,0.1762443,0.4800388,1.037349,0.1532471,66.08218,122.4838,181.3244,True
3,0.1888889,-0.02116738,0.3204098,0.151705,-1.481285,-2.153072,3.051718,0.711746,1.241296,-0.01899096,-1.317487,0.0100334,0,0,0.03254904,-0.3287328,-0.1103513,-0.9637399,-1.910299,0.02019289,0.7345974,1.417442,-0.0005987883,0.04934017,-0.1562239,0.1386717,-0.7446411,-0.2652454,0.03186765,0.8283849,1.511765,0.1759392,0.4805392,1.036438,0.1547982,65.91175,122.6254,181.0805,True
3,0.2,0.006433308,0.3151763,0.1397198,-1.482113,-2.156526,3.050957,0.7112539,1.241186,-0.01881176,-1.317129,0.03287845,0,0,0.03885128,-0.3383284,-0.1199905,-0.9655333,-1.915317,0.02240624,0.7341161,1.417296,-0.0006756186,0.04606019,-0.1636179,0.1354152,-0.7432963,-0.2684067,0.03378353,0.8280505,1.511768,0.175695,0.4811226,1.035509,0.1564245,65.71642,122.7703,180.7782,True
3,0.2111111,0.03919738,0.2928727,0.1042661,-1.481747,-2.158822,3.049593,0.7106452,1.241215,-0.01872364,-1.316805,0.02833606,0,0,0.05614707,-0.305399,-0.09660147,-0.965871,-1.918149,0.02281344,0.7335989,1.417159,-0.0008484721,0.03597907,-0.1490941,0.08668721,-0.7444323,-0.2708431,0.03532949,0.8279107,1.511558,0.1754417,0.4817238,1.03466,0.1580588,65.50513,122.8854,180.4606,True
