loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,0.09696649,-1.346157,0.1439479,-1.554467,-4.100315,3.116376,0.635818,1.260635,0.4983518,-0.1481594,0.5954597,-1.242377,4.623404,-4.005984,1.017999,0.5646946,1.091006,0.426746,-0.3584568,0.2933358,-0.1309586,-0.7033728,-4.063769,-0.3541935,0.6637955,1.46889,0.4215333,0.0037807,0.2455778,-0.04756909,-1.067753,0.2825294,-0.09714546,0.7679331,1.538385,0.2497697,0.4876224,1.014325,0.2989773,303.1307,214.2599,20.66106
2,0.01111111,0.1122618,-1.305993,0.1306693,-1.556487,-4.085528,3.119348,0.6328652,1.259817,0.4968422,-0.1520362,0.5982685,-1.240471,4.622134,-3.992953,1.01615,0.5625741,1.09006,0.423968,-0.3584841,0.283731,-0.1384009,-0.7059662,-4.060902,-0.352337,0.6625218,1.46858,0.4211304,-0.001596287,0.2487782,-0.05176293,-1.068742,0.2857235,-0.0984837,0.7673485,1.538332,0.2498832,0.4872838,1.013589,0.2952487,302.7595,215.8583,18.47184
2,0.02222222,0.1265179,-1.243495,0.1432326,-1.558135,-4.074184,3.123279,0.6301262,1.258914,0.4952547,-0.1750761,0.5710269,-1.174636,4.61984,-3.981505,1.01445,0.5605116,1.089159,0.4212596,-0.3776292,0.2827027,-0.1255776,-0.7080184,-4.056743,-0.3506539,0.6609981,1.468217,0.420721,-0.009053394,0.2509128,-0.05273517,-1.069667,0.2888607,-0.09975749,0.7667212,1.538226,0.2499325,0.4870128,1.012586,0.2911672,302.1906,217.9837,15.66939
2,0.03333334,0.1244972,-1.078117,0.1485631,-1.559879,-4.068596,3.128439,0.6278675,1.258071,0.4937658,-0.233103,0.4807491,-1.010844,4.618121,-3.974985,1.013226,0.5584929,1.088216,0.4188668,-0.417942,0.295623,-0.0477447,-0.7072887,-4.050082,-0.3495671,0.6594217,1.467998,0.4202964,-0.01646157,0.2583783,-0.04944643,-1.070431,0.2924125,-0.101027,0.7660911,1.538137,0.2500493,0.4864386,1.01176,0.28756,301.658,219.9236,12.93171
2,0.04444445,0.1363754,-0.9826193,0.165626,-1.561739,-4.064824,3.133593,0.6255448,1.25728,0.4926495,-0.2815695,0.393569,-0.8593038,4.615813,-3.96755,1.011514,0.5564907,1.087443,0.4164275,-0.4348957,0.3010156,-0.007238045,-0.7072807,-4.044312,-0.3485881,0.6579731,1.467677,0.4198155,-0.02078279,0.2700945,-0.05578342,-1.071561,0.2961092,-0.1025256,0.7653656,1.538057,0.2500922,0.4859105,1.010826,0.2837154,301.2461,222.0322,10.18826
2,0.05555556,0.1068145,-0.8460653,0.1902336,-1.56388,-4.059697,3.138287,0.6232779,1.25646,0.4914129,-0.305956,0.3323121,-0.7703975,4.613123,-3.962298,1.011578,0.5545061,1.086781,0.4141412,-0.457171,0.3096169,0.03434234,-0.706935,-4.037807,-0.3477351,0.6563425,1.467309,0.4192386,-0.02822493,0.2839511,-0.05569182,-1.072562,0.3002124,-0.1039107,0.7646885,1.537901,0.2501943,0.4850745,1.010329,0.2801256,301.094,223.8185,7.953771
2,0.06666667,0.03553156,-0.7582964,0.2083496,-1.566282,-4.056536,3.14156,0.6211064,1.255731,0.490422,-0.2979569,0.2557409,-0.6698416,4.610415,-3.956591,1.01389,0.5526588,1.086357,0.4121104,-0.4709612,0.3203095,0.05780426,-0.7067614,-4.031261,-0.3470626,0.6546979,1.466791,0.418672,-0.03777631,0.3010087,-0.0534417,-1.073454,0.3046816,-0.105225,0.7641158,1.537683,0.2504252,0.4841414,1.010379,0.2771486,301.0395,225.4046,6.046226
2,0.07777778,-0.006132344,-0.7213834,0.2058116,-1.56727,-4.051168,-3.139558,0.6185341,1.255369,0.4894218,-0.2623181,0.2412221,-0.6129931,4.608625,-3.949317,1.015349,0.5506687,1.085941,0.4101752,-0.4677792,0.3479785,0.04284522,-0.7086149,-4.024947,-0.3469968,0.6531131,1.466262,0.4183083,-0.03457941,0.3201838,-0.05455633,-1.074588,0.309318,-0.1070977,0.7634971,1.537502,0.2506042,0.483052,1.010532,0.2743405,300.8878,227.279,3.884096
2,0.08888889,-0.0891399,-0.6650304,0.1445045,-1.567631,-4.043935,-3.139009,0.6162434,1.254978,0.4884133,-0.1936856,0.2607298,-0.6039255,4.609431,-3.943592,1.019113,0.5487766,1.08594,0.4088406,-0.4593102,0.3681682,0.01083922,-0.7111897,-4.01862,-0.3470251,0.651535,1.465787,0.4178144,-0.03674933,0.3340379,-0.05772017,-1.075681,0.3139682,-0.1087137,0.7628131,1.537415,0.2508179,0.4817076,1.011243,0.2717927,300.5371,229.6364,1.235675
2,0.1,-0.1194355,-0.6467252,0.101594,-1.567108,-4.034669,-3.138546,0.6134591,1.254712,0.4873759,-0.1428407,0.2919695,-0.584332,4.609942,-3.936682,1.021036,0.5467236,1.085832,0.407308,-0.4434238,0.3840717,-0.03609295,-0.7149134,-4.013045,-0.3468504,0.6498532,1.465302,0.4174933,-0.0484084,0.364944,-0.05544715,-1.076758,0.3196728,-0.1104764,0.7621293,1.537256,0.2510501,0.4802692,1.011641,0.2693162,300.0701,232.3969,358.1092
