loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.6049293,-0.8459576,-0.2575957,-1.507049,-4.188491,3.123696,0.6783142,1.27121,0.4584636,-0.3441509,0.5227151,-0.5623657,4.683364,-4.076087,1.106522,0.5927312,1.110643,0.3979713,-0.2072927,-0.01756456,-0.08069816,-0.5970061,-4.291449,-0.1886764,0.7137225,1.475415,0.3729546,0.0850716,-0.0612207,-0.1518947,-1.220065,0.1319101,0.003993144,0.8201768,1.523417,0.1867033,0.4961406,1.053468,0.2756931,310.4572,178.9969,59.99024
3,0.01111111,0.7086874,-0.8896449,-0.2524168,-1.50462,-4.179814,3.129495,0.6756756,1.27055,0.4578577,-0.3794668,0.5607451,-0.5684758,4.684947,-4.065901,1.094122,0.5904446,1.108832,0.3966696,-0.2369836,0.009184644,-0.03805863,-0.596252,-4.289814,-0.1866013,0.7134991,1.475245,0.3729048,0.08743215,-0.05056835,-0.1348833,-1.221125,0.1316495,0.003126818,0.8201308,1.523262,0.1867298,0.4958882,1.050409,0.2733606,312.5753,177.373,60.00244
3,0.02222222,0.8137982,-0.9424678,-0.2485508,-1.502369,-4.16916,3.13509,0.6727405,1.269913,0.4571215,-0.3893799,0.5978811,-0.6060989,4.686526,-4.054961,1.080817,0.5882027,1.106895,0.3951744,-0.2497046,0.02308239,-0.01887666,-0.5959728,-4.288593,-0.1843847,0.7132821,1.475055,0.3727866,0.08125675,-0.03138664,-0.1198863,-1.221974,0.1319422,0.002307363,0.8200738,1.523094,0.1867652,0.4955195,1.047337,0.2715847,314.7665,175.6141,60.10117
3,0.03333334,0.8841357,-0.9638636,-0.2142252,-1.500848,-4.158514,3.139721,0.6698925,1.269359,0.4565632,-0.3872723,0.6184367,-0.6430674,4.686793,-4.044708,1.067562,0.5860677,1.104993,0.393674,-0.2656247,0.03911728,-0.003948253,-0.5956767,-4.286628,-0.1825522,0.7129347,1.474712,0.3726678,0.07495506,-0.01221234,-0.1144758,-1.223138,0.132312,0.001551291,0.8200285,1.522798,0.1867383,0.4953281,1.043955,0.2694071,316.8432,173.7101,60.60953
3,0.04444445,0.9760152,-1.041862,-0.2052065,-1.498864,-4.146091,-3.13865,0.6668458,1.268718,0.4557749,-0.3818429,0.6621644,-0.6920261,4.687814,-4.031959,1.052435,0.5838783,1.10283,0.3918562,-0.2890278,0.05725795,0.0003425516,-0.5957273,-4.284604,-0.180259,0.7126737,1.474373,0.3725668,0.07920105,0.001632396,-0.1166629,-1.224511,0.1328435,0.0003542004,0.8200617,1.522633,0.186766,0.4953271,1.040573,0.2673585,318.8175,171.8582,61.35513
3,0.05555556,1.032127,-1.083535,-0.2014257,-1.49655,-4.133363,-3.132536,0.6638985,1.267924,0.454745,-0.4068217,0.7157085,-0.7307635,4.6892,-4.019854,1.037587,0.5815129,1.100827,0.3904508,-0.3123867,0.07224566,0.02380985,-0.5948463,-4.281819,-0.1781863,0.7122903,1.474075,0.372425,0.08232514,0.01228079,-0.1230996,-1.22614,0.1333015,-0.0008932242,0.8201659,1.522492,0.1868039,0.4950806,1.037577,0.2660021,320.5903,170.1761,61.85318
3,0.06666667,1.081289,-1.129232,-0.238268,-1.492466,-4.120723,-3.12528,0.6611683,1.267244,0.4535663,-0.4483551,0.7912651,-0.7376366,4.69269,-4.007431,1.022376,0.5789976,1.099139,0.3890384,-0.3590304,0.09908593,0.1016443,-0.5913038,-4.276793,-0.1766765,0.7118628,1.473759,0.3721867,0.08673254,0.02612203,-0.1125044,-1.227071,0.1340089,-0.002133725,0.8202152,1.522366,0.1867938,0.49497,1.034374,0.2643241,321.8457,168.5875,62.27738
3,0.07777778,1.022859,-1.151593,-0.3225117,-1.489403,-4.108085,-3.119117,0.65837,1.266562,0.4526152,-0.4617966,0.8297583,-0.7455778,4.698744,-3.995264,1.01144,0.5764866,1.097971,0.3880312,-0.4034762,0.1174494,0.2082554,-0.5856419,-4.271659,-0.1750688,0.7114046,1.473182,0.3717504,0.09463976,0.05168059,-0.08064616,-1.226917,0.1354763,-0.004019775,0.8201745,1.522194,0.1868702,0.4945153,1.032009,0.2635707,322.5355,167.2909,61.99434
3,0.08888889,0.8912475,-1.199431,-0.3823299,-1.482329,-4.095449,-3.115568,0.6558146,1.266103,0.4516911,-0.4055393,0.9269193,-0.7116565,4.704875,-3.9814,1.003653,0.5744777,1.09719,0.3868957,-0.434256,0.1441807,0.2391756,-0.5825154,-4.266035,-0.1740091,0.7107112,1.472494,0.3712207,0.0981877,0.06978332,-0.05512641,-1.22675,0.1368389,-0.005639776,0.8201902,1.521999,0.1868802,0.4941861,1.029795,0.2622476,323.0412,166.4147,61.38266
3,0.1,0.7686867,-1.183319,-0.4352848,-1.476525,-4.082422,-3.114247,0.6533551,1.265805,0.4507504,-0.3223324,0.9739622,-0.7027171,4.711223,-3.969797,0.9973268,0.5722866,1.096386,0.3858979,-0.4737431,0.2133558,0.1752233,-0.5836339,-4.257765,-0.174412,0.7096407,1.471755,0.3706985,0.07961307,0.1028249,-0.01225673,-1.225327,0.1392307,-0.006730873,0.8201416,1.521858,0.1870889,0.4938091,1.028202,0.2610385,323.5082,165.792,60.75356
3,0.1111111,0.5606879,-1.151292,-0.4730227,-1.469681,-4.070321,-3.11687,0.6517015,1.265678,0.4502195,-0.164483,0.9976492,-0.6691592,-1.565028,-3.958265,0.9964007,0.570869,1.096295,0.3851857,-0.5037042,0.2750242,0.0920909,-0.586419,-4.249189,-0.1749697,0.7086473,1.471118,0.3704492,0.05451065,0.1742252,0.01790417,-1.224208,0.1438056,-0.008018245,0.8201039,1.521669,0.187455,0.4933575,1.026846,0.2599491,324.02,165.1344,60.33385
3,0.1222222,0.3575847,-1.089803,-0.4732072,-1.465525,-4.060018,-3.117188,0.649744,1.265425,0.4495606,-0.09614238,0.9477772,-0.6394912,-1.559602,-3.948406,0.9971045,0.5695355,1.096392,0.3843581,-0.5230988,0.4004717,-0.05510826,-0.5936447,-4.235641,-0.1797096,0.7073574,1.470623,0.3701684,0.04607851,0.2488036,0.01908009,-1.223995,0.1493646,-0.01017328,0.820024,1.521564,0.1877988,0.4926556,1.02697,0.2602172,324.5398,164.6136,60.31484
3,0.1333333,0.1797772,-0.966267,-0.4106432,-1.461882,-4.051694,-3.119668,0.6484094,1.265474,0.4491248,-0.007596515,0.8691845,-0.5912411,-1.556874,-3.941341,0.9990202,0.568464,1.096542,0.3836291,-0.5284144,0.4356131,-0.06368014,-0.5952666,-4.225957,-0.1816268,0.7063589,1.470445,0.3699405,0.05537939,0.2988616,-0.006618407,-1.225111,0.1543165,-0.01288144,0.8200018,1.521524,0.1882285,0.4921516,1.027365,0.2601078,324.9677,164.1097,60.63616
