loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.4856374,-0.5665775,0.006221473,-1.544604,-4.234713,3.034973,0.6749701,1.266439,0.4637367,-0.643514,0.2533234,-0.4589684,4.644683,-4.125005,1.071656,0.5899706,1.093975,0.407326,-0.2954582,0.09630534,-0.03335425,-0.7054479,-4.161119,-0.4011416,0.681957,1.465863,0.3853198,0.005116865,0.06394348,0.05538318,-1.003197,0.1335232,-0.08933654,0.7589531,1.536815,0.2000696,0.4896044,1.032153,0.2925583,297.5833,217.3619,17.11237
1,0.01111111,0.4335301,-0.6721689,-0.0121278,-1.544734,-4.224245,3.040116,0.6721961,1.265111,0.4633389,-0.5854141,0.319069,-0.5456785,4.644135,-4.114072,1.068393,0.5874183,1.092373,0.4054758,-0.3295881,0.07288933,-0.03960562,-0.7060817,-4.161427,-0.3961295,0.6809084,1.465055,0.3853252,-0.00120303,0.08739503,0.05860559,-1.002538,0.1356759,-0.09034108,0.7586811,1.536893,0.2002532,0.4884388,1.030048,0.2902923,297.8728,218.3374,15.9932
1,0.02222222,0.3417256,-0.8001652,-0.05903189,-1.544752,-4.212879,3.044133,0.6692331,1.263738,0.4627167,-0.515202,0.3782437,-0.6315126,4.645366,-4.100942,1.067355,0.5848897,1.09071,0.403511,-0.3934787,0.1206756,-0.09197746,-0.7097899,-4.158945,-0.3915774,0.6795549,1.464139,0.3852613,-0.01246127,0.1141244,0.08639911,-1.000828,0.1383777,-0.09131952,0.7582695,1.536862,0.2004273,0.4871887,1.027914,0.288194,298.1479,218.8932,15.28524
1,0.03333334,0.3156446,-0.8565908,-0.06424536,-1.544259,-4.201066,3.048007,0.6663728,1.262552,0.46212,-0.4553087,0.4359208,-0.7000894,4.64513,-4.089684,1.064502,0.5823629,1.089112,0.4018081,-0.4753764,0.2672977,-0.2001954,-0.7179749,-4.1515,-0.389442,0.6780858,1.463343,0.3851836,-0.01262651,0.1526604,0.1406028,-0.9978875,0.1422734,-0.09348521,0.7577937,1.536979,0.2008238,0.486145,1.026102,0.2854609,298.6028,218.5127,15.34005
1,0.04444445,0.3064129,-0.9157912,-0.04773653,-1.544585,-4.190736,3.053328,0.6635029,1.261403,0.4615269,-0.4392114,0.4618391,-0.7348384,4.643697,-4.078206,1.061043,0.5797212,1.087682,0.4000336,-0.527423,0.4182622,-0.2807629,-0.7269977,-4.141481,-0.3894309,0.6766317,1.462587,0.3850809,-0.01542285,0.1900198,0.1639644,-0.995717,0.1463655,-0.09549589,0.7573121,1.537014,0.2011532,0.4850691,1.024391,0.2830931,298.8477,217.8844,15.46685
1,0.05555556,0.3262718,-0.9606915,-0.02685817,-1.545693,-4.17875,3.058367,0.6604996,1.260517,0.4608107,-0.4260498,0.4797019,-0.7929661,4.64208,-4.066455,1.056609,0.5772793,1.086346,0.3979823,-0.5730007,0.6118883,-0.3508682,-0.7377942,-4.126581,-0.3928101,0.6751113,1.46216,0.3848765,-0.03633249,0.270003,0.1853408,-0.9934667,0.1536154,-0.09830739,0.7568264,1.537052,0.2016866,0.4843645,1.022789,0.2801615,298.9736,217.0916,15.59232
1,0.06666667,0.3289758,-0.988381,-0.01266422,-1.546033,-4.167107,3.063951,0.6574204,1.259718,0.4600724,-0.4211408,0.5037796,-0.8189286,4.640584,-4.054821,1.05253,0.5748613,1.085373,0.3958361,-0.5739416,0.690774,-0.3395202,-0.7449197,-4.114202,-0.3955087,0.6736453,1.461637,0.3846585,-0.0617635,0.3243666,0.1908921,-0.9917266,0.1602001,-0.1004694,0.7564876,1.537101,0.2021115,0.4835006,1.020806,0.2767057,299.0357,216.7081,15.2718
1,0.07777778,0.2880098,-1.034772,-0.01890613,-1.546806,-4.153185,3.06731,0.6544065,1.259385,0.4593174,-0.369843,0.5334303,-0.8891981,4.640075,-4.042021,1.050429,0.5724976,1.084711,0.393803,-0.5481864,0.7192575,-0.1649564,-0.7442731,-4.099822,-0.4010353,0.6723261,1.461686,0.384379,-0.0719654,0.3338324,0.151601,-0.9917447,0.1650933,-0.1019794,0.7561879,1.537147,0.2024757,0.4829505,1.019705,0.2733014,298.9044,216.6042,14.31396
1,0.08888889,0.2143643,-1.071657,-0.0386341,-1.546906,-4.141587,3.071717,0.6513901,1.25853,0.4586608,-0.3544999,0.5440724,-0.8998256,4.640409,-4.028784,1.05011,0.5702217,1.08435,0.3919024,-0.5332437,0.7035462,-0.1031071,-0.746125,-4.089275,-0.4034164,0.6709895,1.461393,0.3841581,-0.09308273,0.324083,0.09656227,-0.9928648,0.1687846,-0.1023503,0.7557998,1.53716,0.2026812,0.482374,1.018659,0.2696835,298.7309,217.1228,12.64787
1,0.1,0.1556706,-1.091155,-0.03494291,-1.546717,-4.128235,3.073104,0.6484864,1.258425,0.457913,-0.2773467,0.5674034,-0.9263195,4.639663,-4.016218,1.049996,0.5674653,1.083666,0.3903748,-0.4576177,0.5586268,0.1393289,-0.7366453,-4.082207,-0.4065033,0.6698258,1.461625,0.3838449,-0.1095572,0.3112107,0.06596696,-0.9934912,0.1723482,-0.1024926,0.755439,1.537133,0.2029057,0.481849,1.017926,0.2661552,298.5811,217.6816,10.95663
