loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.4190289,0.9983038,0.1566441,-1.337259,-2.461973,-3.037292,0.6402695,1.257436,-0.05348706,-1.452478,0.001485168,0.3857961,-0.11986,-0.1391829,-0.8130599,-2.097715,0.5046839,0.6879175,1.440146,-0.02587566,0.2031746,-0.135328,-0.1918554,-0.7143775,-0.08490384,0.09129263,0.7297096,1.522745,0.1582051,0.4652092,1.03602,0.1259351,60.64495,157.892,204.4736,False
1,0.01111111,0.4189479,0.803587,0.2160187,-1.341887,-2.463382,-3.041661,0.639915,1.257026,-0.05227104,-1.451961,0.04154806,0.381673,-0.1688837,-0.1411141,-0.8161817,-2.100845,0.5027084,0.6876886,1.440032,-0.02546313,0.1976818,-0.1373677,-0.206722,-0.7172953,-0.08695101,0.0907789,0.730299,1.522814,0.1586158,0.4664117,1.036315,0.1295667,61.47647,155.1626,200.2558,False
1,0.02222222,0.4251886,0.589673,0.2679394,-1.346589,-2.462374,-3.046705,0.6397336,1.256661,-0.05088183,-1.45127,0.05767077,0.3210295,-0.2041678,-0.131441,-0.8187761,-2.104262,0.5036629,0.6874156,1.439945,-0.02482769,0.1879805,-0.1415545,-0.2162261,-0.7202024,-0.08929978,0.09069635,0.730844,1.522795,0.159026,0.4680089,1.036115,0.1339414,61.65871,155.0595,198.8631,False
1,0.03333334,0.4403672,0.3574202,0.2569736,-1.34866,-2.458077,-3.053103,0.6395872,1.256428,-0.04983318,-1.450743,0.04232892,0.2741027,-0.1872509,-0.130504,-0.820782,-2.104906,0.5026062,0.6871309,1.439686,-0.02426496,0.1718426,-0.1393049,-0.230949,-0.7233881,-0.09116613,0.09079701,0.7314155,1.522952,0.1594931,0.469702,1.035736,0.1386918,61.63148,155.3935,198.0247,False
1,0.04444445,0.4379371,0.1952853,0.2075666,-1.348756,-2.454932,-3.0583,0.6393275,1.256166,-0.04857978,-1.450255,0.03954444,0.258976,-0.1063702,-0.140443,-0.8216395,-2.101729,0.4981861,0.6870959,1.439467,-0.02378556,0.1473656,-0.1232399,-0.2316466,-0.7258248,-0.09181554,0.09073683,0.7319031,1.522895,0.1598713,0.4713194,1.035437,0.1433128,61.67069,155.3792,197.0079,False
1,0.05555556,0.4159585,-0.05548571,0.1097287,-1.34555,-2.445167,-3.064344,0.6391554,1.255968,-0.04791203,-1.449484,0.06508626,0.2822812,-0.06153272,-0.133146,-0.8222707,-2.099809,0.4929005,0.6870651,1.439289,-0.02338254,0.1174878,-0.1017912,-0.2418618,-0.7288539,-0.09198812,0.09052324,0.7325327,1.522966,0.1602933,0.4725472,1.035399,0.1474806,61.73269,155.3278,196.0951,False
1,0.06666667,0.3751191,-0.2688711,0.04710391,-1.343145,-2.435033,-3.069104,0.6391137,1.255706,-0.04730728,-1.449584,-0.01652632,0.3301315,0.003698349,-0.1003011,-0.8209961,-2.098707,0.4845864,0.6904595,1.440295,-0.02290642,0.09190831,-0.08250473,-0.2478538,-0.73159,-0.09195576,0.09037064,0.733182,1.522965,0.1606463,0.4729528,1.035782,0.1508833,61.81307,155.6044,195.6159,False
1,0.07777778,0.3307093,-0.4340461,0.05357455,-1.343507,-2.424672,-3.073415,0.6390462,1.255639,-0.04673633,-1.450187,-0.05788335,0.3183587,0.06109013,-0.1303692,-0.8218589,-2.094459,0.4773479,0.6924365,1.440909,-0.02255842,0.0823735,-0.07503961,-0.2445092,-0.7342005,-0.09269598,0.09032191,0.7340057,1.523024,0.1609275,0.4722625,1.036651,0.153279,61.97273,156.235,195.6889,False
1,0.08888889,0.3058063,-0.5553712,0.09481864,-1.345244,-2.413802,-3.078462,0.6390586,1.255653,-0.0464198,-1.451545,-0.1260407,0.2767692,0.08431897,-0.1518183,-0.8232327,-2.090863,0.4730757,0.6928782,1.441006,-0.0223068,0.06304076,-0.08451213,-0.2560614,-0.7375491,-0.09411598,0.0913166,0.7347281,1.523033,0.1611776,0.4702052,1.038061,0.1542273,62.26602,156.9475,196.1535,False
1,0.1,0.2931933,-0.6097009,0.102635,-1.346316,-2.405114,-3.08319,0.6393116,1.255721,-0.0459556,-1.45279,-0.1120677,0.2405403,0.1034311,-0.1444945,-0.8237168,-2.08813,0.4687427,0.695328,1.441743,-0.02222469,0.05331957,-0.08548886,-0.2676618,-0.7407817,-0.09515768,0.09183005,0.7354801,1.522997,0.1615323,0.4669017,1.039946,0.1535472,62.74097,156.9775,196.739,False
1,0.1111111,0.2747506,-0.6908627,0.06054823,-1.345057,-2.39433,-3.088052,0.6396148,1.256104,-0.0457775,-1.453028,-0.02073965,0.1870548,0.1694178,-0.1213888,-0.8223671,-2.082752,0.4648273,0.6959939,1.442035,-0.02195862,0.03175569,-0.0735755,-0.2939983,-0.7449746,-0.09519909,0.09223938,0.7362447,1.522995,0.1618529,0.4627782,1.042131,0.1515201,63.31415,156.0574,197.2453,False
1,0.1222222,0.2723932,-0.7069342,0.0382694,-1.344335,-2.385945,-3.092856,0.6397142,1.256223,-0.04535788,-1.452776,0.02008039,0.162407,0.2216243,-0.09925425,-0.8207841,-2.077742,0.4597492,0.6974168,1.442391,-0.02168971,0.02195096,-0.05105749,-0.3193519,-0.7494662,-0.09444288,0.09176587,0.7370999,1.523038,0.1621614,0.4583653,1.044396,0.1487011,63.88517,154.6517,197.8089,False
1,0.1333333,0.267167,-0.7328676,-0.05212604,-1.339962,-2.376825,-3.097718,0.6400051,1.256588,-0.04523057,-1.452602,0.01264542,0.1535707,0.3091475,-0.05168213,-0.8168054,-2.070338,0.4533491,0.6982658,1.442793,-0.02140245,0.008934379,-0.01891299,-0.3488785,-0.7542999,-0.09236761,0.09062844,0.7378747,1.52302,0.1625568,0.4542065,1.046533,0.1457261,64.33081,153.4611,198.5826,False
1,0.1444445,0.2742158,-0.7212853,-0.0863371,-1.337817,-2.369025,-3.102706,0.6403792,1.256708,-0.04504633,-1.451999,0.05304104,0.1586244,0.3860493,-0.002981653,-0.812465,-2.063231,0.446218,0.6993353,1.443154,-0.02115804,-0.002839178,0.02595495,-0.3655591,-0.7584651,-0.0889573,0.08858047,0.7385976,1.522929,0.1629555,0.4504833,1.048456,0.143016,64.63878,152.7333,199.3737,False
1,0.1555556,0.2816387,-0.7020973,-0.08649585,-1.336601,-2.361784,-3.107749,0.6405761,1.256872,-0.0448218,-1.451483,0.04304511,0.1573858,0.4372751,0.02237668,-0.8088664,-2.056169,0.4394929,0.7002892,1.443455,-0.02100462,-0.01867625,0.05153389,-0.3588701,-0.7620636,-0.08661479,0.08766674,0.7394114,1.523041,0.1633611,0.4472432,1.050094,0.1409358,64.88697,152.3511,200.0764,False
1,0.1666667,0.2904225,-0.6785474,-0.05897707,-1.337143,-2.354803,-3.112793,0.640929,1.257196,-0.0447444,-1.450772,0.06168443,0.1339393,0.4393492,0.02553639,-0.8064063,-2.050324,0.4347581,0.7013123,1.4438,-0.02083826,-0.04928416,0.06749842,-0.3371447,-0.7648844,-0.08433565,0.0875871,0.7401552,1.523063,0.163724,0.4445882,1.051485,0.1394104,65.02443,152.4543,200.808,False
1,0.1777778,0.3022416,-0.6720977,-0.04847768,-1.336858,-2.347196,-3.118134,0.6415401,1.257626,-0.04452208,-1.450097,0.05718331,0.0934391,0.449833,0.01478718,-0.8046203,-2.043695,0.4305096,0.7017734,1.443937,-0.02070355,-0.08443233,0.07506482,-0.3377931,-0.7686852,-0.08236837,0.08825716,0.7410831,1.523129,0.1639369,0.4425041,1.052677,0.1384563,65.17957,152.3696,201.1791,False
1,0.1888889,0.3296461,-0.6956045,-0.07852092,-1.334837,-2.338506,-3.124722,0.6420438,1.258168,-0.04428136,-1.449599,0.04118112,0.04116741,0.4847247,-0.01204913,-0.8028072,-2.034938,0.4256251,0.7029865,1.44442,-0.02064586,-0.1199236,0.07638758,-0.3682895,-0.7736382,-0.08044877,0.0893645,0.7419381,1.523104,0.1642295,0.440955,1.053728,0.138089,65.31264,152.0597,201.1996,False
1,0.2,0.3677282,-0.7340149,-0.1086271,-1.332369,-2.328662,-3.132414,0.6426063,1.258581,-0.04399443,-1.449202,0.03216312,0.0006825328,0.491987,-0.03024488,-0.8014959,-2.027136,0.4215251,0.703748,1.444771,-0.02053022,-0.1371645,0.08292876,-0.387251,-0.778573,-0.07816884,0.08976477,0.7428765,1.523089,0.1645624,0.4400022,1.054763,0.1381845,65.40014,151.6435,200.9794,False
1,0.2111111,0.5059981,-0.877755,-0.1511497,-1.329225,-2.313668,3.136992,0.6432707,1.259495,-0.04349607,-1.448352,0.07355383,-0.0619799,0.4310418,-0.0396583,-0.8010464,-2.023208,0.4215944,0.7054265,1.445483,-0.02055356,-0.1715328,0.1034236,-0.4176645,-0.784041,-0.07484162,0.09051046,0.7437451,1.523096,0.1648977,0.4394165,1.055915,0.1386518,65.4208,151.5781,200.8808,False
1,0.2222222,0.6115054,-0.9734932,-0.162605,-1.32729,-2.299184,3.123293,0.6438911,1.260216,-0.04292685,-1.447316,0.08747566,-0.1045293,0.4064263,-0.03640915,-0.799767,-2.018528,0.4209422,0.7068627,1.446045,-0.02029407,-0.1877214,0.137716,-0.4450009,-0.7894179,-0.06983887,0.08967689,0.7445223,1.523019,0.1654144,0.4386823,1.057339,0.1393552,65.43802,151.9847,201.0168,False
1,0.2333333,0.7885008,-1.149012,-0.1766692,-1.325412,-2.279688,3.103688,0.644428,1.261007,-0.0421052,-1.443615,0.3302568,-0.1590884,0.4924725,-0.05706377,-0.7975352,-2.006953,0.4166691,0.7089448,1.446759,-0.02012509,-0.2124312,0.1976188,-0.4795871,-0.7956386,-0.06284487,0.0880204,0.74541,1.523061,0.1659033,0.4372775,1.05921,0.1400928,65.48777,152.452,201.194,False
1,0.2444444,0.942111,-1.332015,-0.1872506,-1.324026,-2.258411,3.083293,0.6450679,1.261715,-0.04115495,-1.441285,0.1903964,-0.1554749,0.7256557,-0.0899683,-0.793213,-1.985116,0.4029813,0.7110941,1.447487,-0.01982948,-0.2520362,0.2757055,-0.5160353,-0.8017479,-0.05377614,0.08582889,0.7461679,1.523009,0.1665166,0.4345517,1.061853,0.140744,65.59565,152.6105,201.3262,False
1,0.2555556,1.026513,-1.459696,-0.1855559,-1.323427,-2.236992,3.06372,0.6454895,1.262292,-0.04022962,-1.437423,0.3394323,-0.1196139,0.8514203,-0.1010915,-0.7895048,-1.967326,0.3906192,0.7126596,1.44807,-0.01963753,-0.2713022,0.3067342,-0.5316386,-0.8075461,-0.04714847,0.08483206,0.7469966,1.523034,0.1669002,0.430565,1.065493,0.141057,65.94189,152.4861,201.6437,False
1,0.2666667,1.138998,-1.715102,-0.1687399,-1.32457,-2.209154,3.041306,0.6460133,1.262942,-0.03915966,-1.435273,0.1692669,-0.05928934,0.9932204,-0.1165098,-0.7853454,-1.945654,0.3739201,0.7148221,1.448596,-0.01946729,-0.2979483,0.3409546,-0.5418271,-0.8134301,-0.03960507,0.08380249,0.7477868,1.523011,0.1673898,0.4251744,1.070343,0.141031,66.54077,152.2433,202.2697,False
1,0.2777778,1.184098,-1.850277,-0.1569772,-1.325764,-2.183657,3.020815,0.6466103,1.263525,-0.0383209,-1.435645,-0.05296256,-0.03807497,1.032612,-0.1326298,-0.7829396,-1.928606,0.3618032,0.7162502,1.448952,-0.01932746,-0.3224076,0.3527419,-0.5414822,-0.818815,-0.03316581,0.0836435,0.7486439,1.522958,0.1678305,0.4189009,1.076482,0.140408,67.48221,152.1442,203.4113,False
1,0.2888889,1.245304,-2.058926,-0.1461769,-1.328381,-2.153013,2.997644,0.6469462,1.264077,-0.03742373,-1.436319,-0.07392852,-0.04869586,1.039852,-0.1784798,-0.7822151,-1.911209,0.3503737,0.7184107,1.449306,-0.0192433,-0.3467856,0.358093,-0.5315973,-0.8239948,-0.02690658,0.08397133,0.7494183,1.522946,0.1682554,0.4122879,1.083785,0.1390636,68.74971,152.2906,205.0142,False
1,0.3,1.281723,-2.198427,-0.1492161,-1.330968,-2.123701,2.975561,0.6474385,1.264791,-0.03662875,-1.438672,-0.2313484,-0.07630396,1.042645,-0.2584119,-0.7835553,-1.893367,0.3396995,0.7200789,1.449444,-0.01900384,-0.3616703,0.3645145,-0.5303301,-0.8293627,-0.02071886,0.08423445,0.750201,1.523036,0.1686603,0.4055214,1.092087,0.1369543,70.27049,152.634,206.9618,False
1,0.3111111,1.326738,-2.461543,-0.1657177,-1.334924,-2.085963,2.950119,0.6478751,1.265342,-0.03587511,-1.440346,-0.1619783,-0.09006304,1.04546,-0.3425987,-0.7860171,-1.874427,0.3278809,0.7221572,1.449603,-0.01888803,-0.3895799,0.3721586,-0.5512906,-0.8358847,-0.01390916,0.08501529,0.7509305,1.522994,0.1690876,0.3989909,1.101047,0.1340736,71.94236,153.5511,209.5659,False
1,0.3222222,1.329996,-2.581972,-0.178075,-1.33891,-2.052722,2.927623,0.6485865,1.265975,-0.03501117,-1.442614,-0.2225199,-0.09543473,1.095186,-0.4237711,-0.7885647,-1.852414,0.3135244,0.7240186,1.44957,-0.01871789,-0.39832,0.3797358,-0.5724702,-0.8427062,-0.007236741,0.08541556,0.7517304,1.522894,0.1696578,0.392435,1.110394,0.1306051,73.65385,154.9428,212.6507,False
