loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,-0.9202551,-1.448035,0.2112195,-1.219096,-2.335173,-3.003156,0.7092206,1.298407,-0.09096894,-1.456834,0.2631994,-0.5066699,0.05356002,-0.2480478,-0.6677541,-1.729299,0.375356,0.7673662,1.472708,-0.04065505,-0.2600544,-0.04344219,0.03122293,-0.8010187,0.2020367,0.03417475,0.7588353,1.527355,0.145134,0.4971089,1.078801,0.05958611,59.13389,159.9888,212.0854,False
0,0.01111111,-0.91771,-1.385226,0.1408551,-1.216508,-2.321001,-2.997912,0.7113488,1.298084,-0.09260792,-1.452959,0.3583781,-0.481133,0.09508431,-0.2715621,-0.670128,-1.72319,0.37485,0.7683268,1.472091,-0.04119325,-0.2685762,-0.03274783,0.02707685,-0.8009889,0.2018209,0.03752953,0.7589629,1.527227,0.1444935,0.4974695,1.075451,0.05229864,58.53176,157.8674,211.3455,False
0,0.02222222,-0.9455844,-1.193622,0.03970385,-1.212281,-2.313978,-2.989005,0.7133522,1.297775,-0.09400642,-1.451033,0.1744248,-0.4322557,0.1601467,-0.2812584,-0.6719379,-1.714977,0.3715205,0.7689118,1.471445,-0.04173687,-0.2685774,-0.01673755,0.02076272,-0.8009968,0.2022935,0.04022678,0.7590702,1.527099,0.1438975,0.4984193,1.071662,0.04635433,57.55046,156.1992,210.4075,False
0,0.03333334,-0.9503027,-1.063663,0.0311282,-1.211373,-2.305785,-2.981136,0.7153513,1.297069,-0.09546122,-1.450575,0.04981692,-0.3897995,0.1933845,-0.2503725,-0.6723262,-1.70932,0.3699831,0.7694142,1.470807,-0.04214591,-0.2728821,-0.01242289,0.01335731,-0.8011311,0.2023001,0.04330753,0.7589808,1.526989,0.1433364,0.4998247,1.067999,0.04133007,56.47154,155.1023,209.4065,False
0,0.04444445,-0.9165559,-0.8494067,0.07550094,-1.213105,-2.303017,-2.972933,0.7172499,1.296329,-0.09671259,-1.451278,-0.05350972,-0.3868479,0.2064779,-0.1662653,-0.6706292,-1.70581,0.3714452,0.7720945,1.470885,-0.04263714,-0.2739623,-0.01454499,0.01229018,-0.8010538,0.2019681,0.04660026,0.7590189,1.526896,0.142712,0.5015502,1.064872,0.0367384,55.63196,154.3659,208.6266,False
0,0.05555556,-0.87068,-0.7309748,0.1390601,-1.216241,-2.297498,-2.966612,0.7192488,1.295679,-0.09819123,-1.451539,-0.01043276,-0.4082677,0.2076465,-0.123718,-0.6698202,-1.702266,0.373992,0.7728753,1.470243,-0.04315317,-0.2717833,-0.02739125,0.02286806,-0.8004147,0.2007387,0.05038088,0.7590318,1.526798,0.1419876,0.503659,1.062349,0.03233307,55.06839,154.0264,208.37,False
0,0.06666667,-0.7244005,-0.6782918,0.2126446,-1.22023,-2.290254,-2.965629,0.7207391,1.294985,-0.09944367,-1.450718,0.08478712,-0.4625625,0.2011042,-0.1312934,-0.6707848,-1.698073,0.3778155,0.7733285,1.469435,-0.04365721,-0.2684392,-0.03923264,0.04622417,-0.7991641,0.1995184,0.05415698,0.7589488,1.526748,0.1412635,0.5060152,1.060276,0.02814387,54.86716,153.5107,208.2283,False
0,0.07777778,-0.641186,-0.7941822,0.1802181,-1.219061,-2.2768,-2.965486,0.7222552,1.294407,-0.101115,-1.449602,0.1071128,-0.4846575,0.1390966,-0.1780065,-0.6743236,-1.696459,0.3826451,0.7742536,1.468548,-0.04443425,-0.2693992,-0.04996976,0.06322059,-0.7980013,0.1980801,0.05817515,0.7590396,1.526654,0.1406399,0.5086409,1.058364,0.02444209,54.8082,152.7988,208.0901,False
0,0.08888889,-0.6071398,-0.923025,0.1161706,-1.215724,-2.261587,-2.964816,0.7238777,1.293802,-0.1026408,-1.445912,0.3419968,-0.4717549,0.1155962,-0.2045108,-0.6767822,-1.693792,0.3853946,0.7748377,1.467652,-0.04508433,-0.2725725,-0.05531079,0.06854486,-0.7971267,0.1968911,0.06224313,0.7590988,1.526512,0.1399095,0.5112782,1.056438,0.02141673,54.71151,151.9679,207.6645,False
0,0.1,-0.5901806,-1.114809,0.01711684,-1.209313,-2.242227,-2.96561,0.7254744,1.293485,-0.1041438,-1.444458,0.1236488,-0.4174076,0.1889673,-0.2770743,-0.6802576,-1.683964,0.3806134,0.7753606,1.466653,-0.04587477,-0.2726163,-0.04246888,0.05688332,-0.7970223,0.1969056,0.06513426,0.7592368,1.526359,0.1393077,0.5132003,1.054474,0.0192259,54.49949,151.2908,206.9809,False
0,0.1111111,-0.6019102,-1.191571,-0.01897146,-1.205164,-2.225935,-2.964319,0.7268872,1.29286,-0.1055821,-1.44506,-0.0516094,-0.3280168,0.2933677,-0.3347439,-0.683087,-1.670905,0.3712111,0.7757516,1.465649,-0.04665947,-0.2664535,-0.04662156,0.030183,-0.7975971,0.1960225,0.06856308,0.759342,1.526306,0.1385058,0.5142647,1.052822,0.01703928,54.1966,151.2077,206.407,False
0,0.1222222,-0.6187883,-1.186274,0.009886369,-1.203865,-2.212339,-2.961486,0.7280693,1.29186,-0.1064839,-1.446206,-0.09652548,-0.2119592,0.3308864,-0.3452295,-0.6852676,-1.661273,0.3624211,0.776027,1.464655,-0.04743603,-0.2635132,-0.07208934,0.007663865,-0.7983635,0.1938219,0.07292853,0.7594731,1.52617,0.1377104,0.5144202,1.051831,0.01398662,53.93511,151.3592,206.1214,False
0,0.1333333,-0.5791062,-1.085959,0.09477811,-1.205809,-2.202141,-2.959795,0.7291183,1.290778,-0.1074886,-1.44822,-0.1770543,-0.154395,0.3086879,-0.3375413,-0.687331,-1.655704,0.358242,0.7762165,1.463811,-0.04806381,-0.2561632,-0.1030087,0.007461801,-0.7983187,0.1907878,0.0778181,0.7594998,1.526016,0.1367835,0.5135342,1.051715,0.009475553,53.82999,151.3722,206.2761,False
0,0.1444445,-0.5182241,-1.004773,0.1550401,-1.207867,-2.192401,-2.959354,0.7301323,1.289701,-0.1085015,-1.450452,-0.193046,-0.1265484,0.2172261,-0.3126373,-0.6900357,-1.655132,0.3582258,0.7762353,1.462773,-0.0488804,-0.2486143,-0.1222996,0.02648469,-0.7975677,0.1879117,0.08233456,0.7595754,1.525884,0.1359325,0.5119435,1.052324,0.00349832,54.08131,150.8618,207.0115,False
0,0.1555556,-0.3764782,-0.8881861,0.21899,-1.211191,-2.185467,-2.962023,0.7307899,1.288588,-0.1091463,-1.450632,-0.004964828,-0.1667921,0.08618268,-0.2920205,-0.6933806,-1.658442,0.3644325,0.7761791,1.461677,-0.04973429,-0.2356069,-0.143822,0.06356575,-0.7957877,0.1846138,0.0868811,0.759521,1.525717,0.1350547,0.510133,1.053163,-0.003277984,54.58976,149.7697,208.1606,False
0,0.1666667,-0.2465154,-0.7972211,0.2585465,-1.214022,-2.178183,-2.96582,0.7315784,1.287507,-0.1098048,-1.449787,0.07901595,-0.2017098,-0.0002375245,-0.3056496,-0.6980103,-1.660552,0.3695027,0.7761376,1.460609,-0.05061537,-0.2333598,-0.1524386,0.081617,-0.7944263,0.1816586,0.09147186,0.7595444,1.52558,0.1341536,0.5085467,1.053676,-0.009880342,55.10505,148.3459,209.2766,False
