loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.6141638,1.469226,0.3198568,-1.42825,-2.403721,-3.090721,0.6635573,1.249844,-0.07018048,-1.327602,-0.07236496,0.7459503,-0.6349615,-0.2146227,-0.8984184,-1.96049,0.4621389,0.7022753,1.433915,-0.05814293,0.4434284,-0.4877985,-0.1359807,-0.7564107,-0.04625298,0.172016,0.723901,1.52099,0.1248906,0.4889968,1.010409,0.1115931,59.55185,134.585,183.8059,False
1,0.01111111,0.6386068,1.303205,0.4104161,-1.436199,-2.412825,-3.09735,0.6618109,1.248953,-0.06910557,-1.328012,-0.04101318,0.734447,-0.709685,-0.2549076,-0.9068921,-1.969717,0.4599519,0.7008343,1.432935,-0.05862138,0.4478061,-0.5017954,-0.1158653,-0.7582414,-0.05490626,0.1731643,0.7244377,1.520943,0.1244068,0.4895969,1.011304,0.117083,59.33746,140.9036,188.196,False
1,0.02222222,0.6539972,1.129607,0.4200968,-1.441511,-2.419729,-3.104333,0.6604719,1.248606,-0.06800705,-1.327798,0.01353325,0.7166067,-0.8375831,-0.2630514,-0.9159804,-1.983298,0.4608342,0.6996009,1.432307,-0.05887121,0.4428053,-0.5201644,-0.07012393,-0.7586312,-0.06435502,0.1752501,0.7249413,1.520971,0.1238465,0.4906951,1.011532,0.1228874,59.54748,142.302,188.2254,False
1,0.03333334,0.64637,1.014459,0.3584962,-1.443417,-2.427888,-3.110087,0.6590602,1.248217,-0.06669989,-1.327142,0.05171353,0.7112862,-0.848246,-0.2598395,-0.9227651,-1.99273,0.4586885,0.6978548,1.431525,-0.05912611,0.4260274,-0.522445,-0.03803503,-0.7591591,-0.07325491,0.1773942,0.7255101,1.521056,0.12327,0.4921212,1.011192,0.1287462,59.66228,142.1469,186.8528,False
1,0.04444445,0.6116477,0.8490926,0.2129782,-1.440888,-2.431959,-3.11525,0.6579771,1.248233,-0.06576023,-1.32671,0.02971695,0.6599427,-0.8203392,-0.1620009,-0.925261,-2.003026,0.4592067,0.6969032,1.431527,-0.0591065,0.38967,-0.5115643,-0.05790856,-0.7614068,-0.08069045,0.1795519,0.7261155,1.521106,0.1227124,0.4937057,1.010589,0.1345173,59.47972,141.7649,185.3673,False
1,0.05555556,0.5844847,0.698676,0.08869515,-1.437787,-2.435306,-3.120193,0.655951,1.247731,-0.06500551,-1.327246,-0.05724674,0.6148641,-0.7454914,-0.0451386,-0.9250697,-2.011372,0.458799,0.6957657,1.431402,-0.05907965,0.3681143,-0.4953101,-0.09384752,-0.7645355,-0.0874164,0.1809282,0.7267025,1.521129,0.1222354,0.4952302,1.010148,0.1399488,59.14193,141.8746,184.3191,False
1,0.06666667,0.5790589,0.5952744,0.03984585,-1.436526,-2.438424,-3.126044,0.6548595,1.247491,-0.06433058,-1.328475,-0.1163381,0.5847179,-0.6494182,0.03547221,-0.9241046,-2.017722,0.4571265,0.695061,1.431304,-0.05904856,0.3390166,-0.4490845,-0.149792,-0.7687129,-0.09145281,0.1810414,0.7273822,1.521101,0.1218462,0.4963678,1.010162,0.1447885,58.91046,142.7298,183.8696,False
1,0.07777778,0.5974768,0.3758317,0.01119795,-1.435896,-2.435609,-3.133765,0.6536381,1.247201,-0.06407291,-1.329527,-0.09793156,0.5405504,-0.4723924,0.1211368,-0.9200258,-2.019284,0.4534586,0.6944797,1.431095,-0.05898923,0.3218824,-0.3944805,-0.1802379,-0.7722448,-0.09372369,0.1796928,0.7282522,1.521263,0.1215992,0.4965926,1.010806,0.1486114,58.93621,144.0893,183.8219,False
1,0.08888889,0.5957589,0.187254,0.007163316,-1.435999,-2.432139,-3.140851,0.6523769,1.246973,-0.06389678,-1.329526,-0.002908992,0.4880494,-0.3318304,0.1344575,-0.9182531,-2.019454,0.449715,0.6945705,1.430966,-0.05918124,0.3058803,-0.3388828,-0.2021656,-0.7755487,-0.09570082,0.1781612,0.7288923,1.521318,0.1213576,0.4953287,1.011992,0.1512834,59.30034,145.1319,183.9435,False
1,0.1,0.5778247,0.04656761,-0.01492497,-1.435092,-2.428134,3.135987,0.6515045,1.24706,-0.06382608,-1.328607,0.07661098,0.419751,-0.2394186,0.09250977,-0.9183474,-2.018788,0.4469373,0.6946974,1.430863,-0.05936074,0.265581,-0.282309,-0.2004241,-0.7779424,-0.09697688,0.1773876,0.7294376,1.52136,0.1211766,0.4928993,1.013693,0.1526867,59.82183,145.3733,184.1646,False
1,0.1111111,0.540453,-0.1922593,-0.1070836,-1.430814,-2.41827,3.129967,0.6503599,1.247115,-0.06407309,-1.328328,0.0155538,0.3514898,-0.1524327,0.03249592,-0.9196417,-2.017886,0.4445596,0.6950243,1.430712,-0.05958128,0.231817,-0.2429353,-0.1775475,-0.7794732,-0.0991616,0.177175,0.7299275,1.521354,0.1207052,0.4893071,1.015764,0.1530681,60.39888,145.0755,184.4333,False
