loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.283996,1.210841,-0.2419906,-1.555263,-2.398365,-2.950826,0.6069195,1.21578,-0.09108347,-1.611732,-0.01806751,0.5481621,-0.7928945,0.3326399,-1.02064,-2.29913,0.5233841,0.6129384,1.402265,-0.07293153,0.4654624,-0.5906097,0.1841658,-0.6930307,-0.5349572,0.3602024,0.6864591,1.514203,0.08134191,0.4700103,1.01686,0.1066008,65.49017,126.8409,170.9481,False
3,0.01111111,0.3151551,1.116092,-0.2314029,-1.554671,-2.407804,-2.955184,0.6047022,1.215156,-0.08974627,-1.61203,-0.03149001,0.5275156,-0.6385844,0.3054089,-1.019249,-2.302399,0.5199902,0.6121712,1.401914,-0.07190469,0.4480999,-0.5562408,0.1365676,-0.6948134,-0.5427231,0.3616615,0.6867011,1.514165,0.08159977,0.4688039,1.017471,0.1094854,65.75227,126.6883,170.3211,False
3,0.02222222,0.3302277,1.02555,-0.2345513,-1.553382,-2.41653,-2.959198,0.602596,1.214732,-0.08846557,-1.612003,-0.0006103494,0.523087,-0.570538,0.2731943,-1.019842,-2.307976,0.5174972,0.6104844,1.401373,-0.07083142,0.4383253,-0.5315769,0.1080188,-0.6963948,-0.550549,0.3630983,0.686552,1.514036,0.0818536,0.4677426,1.018026,0.1126456,66.0748,127.0515,170.1156,False
3,0.03333334,0.339869,0.9733493,-0.2398653,-1.552099,-2.425889,-2.963064,0.6005273,1.214301,-0.08706135,-1.611885,0.005706247,0.5272018,-0.4844713,0.2089678,-1.020879,-2.31046,0.512764,0.6096482,1.401055,-0.06991288,0.425444,-0.5101164,0.08590553,-0.6976731,-0.5582989,0.3643894,0.6866238,1.513461,0.08218445,0.4668098,1.018534,0.1160445,66.36173,127.5739,170.0415,False
3,0.04444445,0.340899,0.8891471,-0.2652891,-1.549468,-2.433367,-2.966735,0.5986702,1.21409,-0.08576778,-1.612215,-0.03539216,0.5174865,-0.4165075,0.1543834,-1.022074,-2.313046,0.5088875,0.6083066,1.400649,-0.06887698,0.410414,-0.4929647,0.06908169,-0.6992662,-0.5660498,0.3663058,0.6866078,1.513446,0.08236237,0.4660114,1.019017,0.1195465,66.6088,128.2068,170.015,False
3,0.05555556,0.3344655,0.7963879,-0.292779,-1.5463,-2.43949,-2.969833,0.5968771,1.213922,-0.08454931,-1.612727,-0.04979104,0.4907136,-0.3580661,0.1306857,-1.02238,-2.315539,0.5058547,0.6069248,1.400367,-0.06798354,0.4007815,-0.4705106,0.05863009,-0.7003975,-0.5725927,0.3674198,0.6856,1.513257,0.0825904,0.4653626,1.019526,0.1229613,66.81831,128.9533,170.0629,False
3,0.06666667,0.3399299,0.7037012,-0.2979811,-1.543606,-2.444857,-2.9737,0.5950603,1.213709,-0.08335146,-1.613348,-0.059859,0.4735982,-0.3325565,0.1284339,-1.022585,-2.31928,0.5030328,0.60618,1.400293,-0.06707343,0.3857523,-0.4405193,0.03543296,-0.7024391,-0.5779179,0.3674622,0.6854839,1.513385,0.08286229,0.4648147,1.02009,0.1262188,67.02045,129.7645,170.1844,False
3,0.07777778,0.3562679,0.6196253,-0.2723838,-1.542096,-2.449535,-2.97822,0.5934117,1.213499,-0.08228016,-1.614248,-0.08469215,0.466067,-0.3261175,0.1443741,-1.022441,-2.323993,0.5008383,0.6042988,1.399816,-0.06621587,0.3781765,-0.429763,0.01851156,-0.7043747,-0.5844193,0.3683764,0.6854818,1.513342,0.08311796,0.46425,1.02074,0.1291771,67.22663,130.7576,170.4666,False
3,0.08888889,0.3833418,0.5377086,-0.2351593,-1.541063,-2.453225,-2.983358,0.5918751,1.213324,-0.08104658,-1.614397,-0.01450291,0.4499803,-0.3058143,0.1741022,-1.021166,-2.32851,0.4986759,0.6036773,1.399857,-0.06527829,0.367192,-0.4177806,-0.02500998,-0.7075667,-0.5896313,0.3684228,0.6858237,1.513217,0.08345141,0.4634543,1.021469,0.1317446,67.46603,131.728,170.793,False
3,0.1,0.408156,0.4674807,-0.2107213,-1.539871,-2.456466,-2.988552,0.5903382,1.213157,-0.07973093,-1.613995,0.03196075,0.4391429,-0.2609921,0.2037472,-1.01902,-2.331846,0.4958955,0.6030483,1.399834,-0.06433454,0.3582778,-0.3876435,-0.07910565,-0.7112281,-0.5929793,0.367199,0.6859672,1.513191,0.08389696,0.4622334,1.022256,0.1339691,67.73238,132.3624,170.9989,False
