loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.1285681,0.8448668,0.1959092,4.69953,-2.206562,-3.064713,0.6750677,1.204302,-0.002569377,-1.525328,0.04780379,0,0,0.1125762,-0.1886491,-0.1152183,-1.073207,-2.132144,0.2025185,0.6597664,1.375673,0.01427069,-0.01372329,-0.009768475,0.00206992,-0.5610524,-0.5590858,0.2829454,0.7480986,1.502343,0.1836329,0.4687093,1.019331,0.156232,71.18337,121.6516,190.1468,True
1,0.01111111,0.1370335,0.7020264,0.1493035,4.699371,-2.209193,-3.066562,0.6749105,1.204308,-0.002263635,-1.524574,0.06621509,0,0,0.1129004,-0.1343591,-0.09910639,-1.073649,-2.131535,0.2009533,0.659925,1.375769,0.01427606,-0.01830321,-0.006414451,-0.02128426,-0.5621076,-0.558424,0.2827409,0.7482004,1.502369,0.1836391,0.4732138,1.018199,0.1645812,69.43718,105.0924,169.1034,True
1,0.02222222,0.1414962,0.3726805,0.07761103,4.701734,-2.20215,-3.068028,0.6748052,1.204326,-0.002161264,-1.524383,0.01271257,0,0,0.09011249,-0.04275045,-0.05718857,-1.072165,-2.128772,0.1992758,0.6604803,1.376105,0.01424104,-0.01545373,0.002242379,-0.04898578,-0.5636303,-0.5570412,0.2815563,0.7483661,1.502371,0.1836339,0.4795276,1.015941,0.175528,68.54236,106.2132,165.4546,True
1,0.03333334,0.1429369,0.21287,0.071592,4.701288,-2.199361,-3.069688,0.6747816,1.204265,-0.002034187,-1.524766,-0.03719182,0,0,0.0735153,0.0222315,-0.02816244,-1.070914,-2.126021,0.1977386,0.6606715,1.376239,0.01421541,-0.009129673,0.01504277,-0.05859648,-0.5643819,-0.5554485,0.2801901,0.7485428,1.502442,0.1835289,0.486151,1.013667,0.1867691,67.54675,110.8261,165.1043,True
1,0.04444445,0.150246,-0.06511945,0.09137167,4.700386,-2.189193,-3.071354,0.6748185,1.204125,-0.001935214,-1.525424,-0.06068446,0,0,0.04650838,0.1159762,0.02017924,-1.068081,-2.121407,0.195872,0.6612084,1.37656,0.01411331,-0.00369997,0.01176715,-0.05017006,-0.5646365,-0.5552602,0.2798937,0.7485559,1.502488,0.1835265,0.4916366,1.011865,0.1963392,66.73415,114.6183,164.4931,True
1,0.05555556,0.1558834,-0.1759,0.09371127,4.699684,-2.184177,-3.073131,0.6746972,1.204001,-0.001685649,-1.525933,-0.04681937,0,0,0.03280985,0.1426498,0.02672133,-1.067063,-2.118736,0.1947008,0.6613607,1.37661,0.0140816,-0.007794976,0.002119329,-0.03524866,-0.5646104,-0.5559398,0.2805986,0.7486308,1.50242,0.1836021,0.4947812,1.010772,0.2027708,66.24893,117.1827,163.8622,True
1,0.06666667,0.1485348,-0.2942215,0.07169692,4.700131,-2.176854,-3.074437,0.6746707,1.20396,-0.001641512,-1.526307,-0.03523248,0,0,0.0379761,0.1341553,0.006427512,-1.067484,-2.117403,0.1934454,0.6614461,1.376603,0.01407653,-0.001350049,-0.00434631,-0.02898582,-0.5647867,-0.5563669,0.280763,0.7486651,1.502461,0.1835937,0.4953799,1.010521,0.2054193,66.08952,117.9105,163.2764,True
1,0.07777778,0.1333485,-0.3497723,0.02722521,4.701734,-2.171707,-3.075346,0.6745348,1.20399,-0.0015513,-1.526585,-0.02691287,0,0,0.04520918,0.1182083,-0.01922412,-1.068362,-2.116287,0.1921737,0.6614861,1.376599,0.01407722,-0.003478425,-0.002193356,-0.03000249,-0.565061,-0.5559711,0.2804894,0.7486682,1.502572,0.18363,0.493405,1.011048,0.2043677,66.22313,117.1122,162.9709,True
1,0.08888889,0.111658,-0.3286122,-0.00778177,4.703154,-2.168917,-3.075945,0.6743953,1.203981,-0.001520723,-1.527107,-0.04915416,0,0,0.06617145,0.07664229,-0.04715408,-1.070046,-2.116733,0.1908845,0.6614387,1.376581,0.01406792,-0.005654892,-0.002162617,-0.03316717,-0.5655148,-0.5557548,0.2804711,0.7487187,1.502605,0.1836314,0.4896234,1.012198,0.2003345,66.60344,115.4288,163.2197,True
1,0.1,0.09333496,-0.2743503,-0.01520217,4.703641,-2.167745,-3.076396,0.6741991,1.203966,-0.001409441,-1.527777,-0.06125531,0,0,0.07453022,0.04359372,-0.05154834,-1.070921,-2.117375,0.1900453,0.6613994,1.376592,0.01408356,-0.002619501,-0.005325548,-0.04281442,-0.5662882,-0.5557582,0.2804567,0.748781,1.502635,0.1835972,0.4848614,1.01374,0.1942883,67.16654,113.4172,163.8711,True
1,0.1111111,0.06751241,-0.1518947,-0.007802555,4.703286,-2.170129,-3.076351,0.6738939,1.203958,-0.001243562,-1.52843,-0.05887942,0,0,0.08096269,-0.01940537,-0.002738534,-1.069879,-2.120403,0.1903636,0.6612864,1.376632,0.01414844,-0.001507308,-0.001081483,-0.04067225,-0.566539,-0.5552797,0.2801587,0.74876,1.502687,0.1835737,0.4799301,1.015407,0.1873982,67.82036,111.2943,164.6773,True
1,0.1222222,0.04700916,0.03134207,0.01538098,4.701906,-2.176417,-3.076356,0.6736624,1.203855,-0.001105934,-1.528891,-0.04128483,0,0,0.07366017,-0.03544121,0.0324261,-1.068314,-2.121619,0.1904123,0.6610281,1.376649,0.01418108,0.003823608,-0.001113688,-0.04074634,-0.5669252,-0.5551175,0.2797377,0.7487519,1.502692,0.1835856,0.4755923,1.016938,0.1808653,68.44257,109.1438,165.3206,True
1,0.1333333,0.04255728,0.1719945,0.0342482,4.700565,-2.182788,-3.076871,0.6734462,1.203705,-0.0007968247,-1.529413,-0.04720948,0,0,0.05993155,-0.04610235,0.05911747,-1.06689,-2.122975,0.1908951,0.6609759,1.37668,0.01428658,0.002699867,-0.008559367,-0.04183154,-0.5674328,-0.5556041,0.280147,0.7487867,1.50266,0.1835505,0.4723661,1.018118,0.1757907,68.91252,107.1775,165.667,True
1,0.1444445,0.03391121,0.4000648,0.08490604,4.697145,-2.194593,-3.077204,0.6730812,1.203446,-0.000551343,-1.529609,-0.01609224,0,0,0.03118484,-0.07799922,0.0826573,-1.065571,-2.125429,0.1927175,0.6608851,1.376619,0.01439661,0.009035967,-0.02032109,-0.04092423,-0.5680331,-0.5564763,0.2805568,0.7487578,1.502694,0.1835349,0.4707087,1.018816,0.1729796,69.1847,105.7492,165.7719,True
1,0.1555556,0.02862466,0.4565605,0.1050534,4.695043,-2.200911,-3.077524,0.6727881,1.203294,-0.000243932,-1.529195,0.03823873,0,0,0.02365753,-0.08007623,0.07204279,-1.065414,-2.126588,0.1931434,0.6607635,1.376561,0.01441228,0.01019442,-0.02463824,-0.03244574,-0.5682829,-0.5571506,0.2810535,0.7487438,1.502833,0.1835414,0.4708408,1.018984,0.1728834,69.25883,105.1332,165.6645,True
1,0.1666667,0.03073475,0.4682876,0.1060669,4.693504,-2.206366,-3.078046,0.6725256,1.203298,-0.0001103282,-1.528881,0.02706593,0,0,0.03304635,-0.06936613,0.03259439,-1.066371,-2.126891,0.1926254,0.6606963,1.376482,0.01443845,0.01568041,-0.02366485,-0.02186517,-0.5682414,-0.5576062,0.2810807,0.7486789,1.502891,0.1835437,0.4725793,1.018664,0.1754829,69.14367,105.3699,165.3415,True
1,0.1777778,0.03594561,0.4341568,0.08265789,4.693348,-2.209641,-3.078825,0.6723847,1.203259,-0.0002076328,-1.528515,0.03319611,0,0,0.04137987,-0.06292197,-0.002594904,-1.067592,-2.127126,0.191946,0.6605227,1.37637,0.01442039,0.01893811,-0.0279816,-0.01554251,-0.5683346,-0.5583827,0.2814804,0.7487276,1.502989,0.1834637,0.4757395,1.017981,0.1803899,68.8609,106.288,164.7427,True
1,0.1888889,0.0250401,0.3391859,0.02973023,4.694886,-2.210089,-3.078717,0.6721852,1.203307,-0.0002011061,-1.528007,0.04576305,0,0,0.05508688,-0.04478306,-0.0377904,-1.069188,-2.126636,0.1906264,0.6604517,1.376337,0.01441342,0.01801133,-0.02802956,-0.005940574,-0.5681588,-0.559122,0.2819281,0.7486966,1.503072,0.1834395,0.4796475,1.017099,0.1866804,68.4715,108.0601,164.1571,True
1,0.2,0.006865597,0.2357161,-0.006066304,4.696258,-2.209243,-3.078103,0.6720955,1.203339,-0.0001428425,-1.527377,0.05621583,0,0,0.06251772,-0.02986318,-0.05270885,-1.070033,-2.126324,0.1895199,0.6602273,1.376224,0.01444951,0.01694678,-0.02802782,-0.005925648,-0.568358,-0.5597524,0.2823174,0.74877,1.502956,0.1832757,0.483645,1.016233,0.1931378,68.06644,110.2571,163.6325,True
1,0.2111111,0.004996251,0.14303,-0.004755212,4.696283,-2.207837,-3.078094,0.6719897,1.203351,-9.763241E-05,-1.527454,-0.009090261,0,0,0.06471196,-0.02242809,-0.04737749,-1.070375,-2.126247,0.1887007,0.6601627,1.376232,0.0144816,0.02220095,-0.03230228,-0.009221945,-0.5686781,-0.5605726,0.2825705,0.7487836,1.502967,0.1832261,0.487026,1.015534,0.1986406,67.76953,112.4854,163.2945,True
1,0.2222222,0.02577321,0.05048583,0.02617104,4.695132,-2.205458,-3.079011,0.671921,1.203278,3.451109E-05,-1.527866,-0.03604513,0,0,0.06164388,-0.03207026,-0.02074851,-1.069707,-2.127289,0.1886184,0.6598389,1.376217,0.01456213,0.03254222,-0.0322438,-0.03068371,-0.5698414,-0.560586,0.2819209,0.7488387,1.503038,0.1831794,0.489183,1.015075,0.2023458,67.61369,114.2975,163.201,True
1,0.2333333,0.05386376,-0.03995707,0.04211383,4.694307,-2.202176,-3.080519,0.6718736,1.203321,0.0001594126,-1.527704,0.01674532,0,0,0.0584937,-0.04487877,-0.005843358,-1.069441,-2.128524,0.1885912,0.6599665,1.376384,0.01461062,0.03787696,-0.03441361,-0.02970854,-0.5702744,-0.5612849,0.2818389,0.7488487,1.503044,0.1831065,0.4899058,1.014875,0.2038304,67.5714,115.1198,163.154,True
1,0.2444444,0.07101367,-0.1187666,0.03149499,4.694504,-2.198519,-3.08176,0.671798,1.20334,0.0002459288,-1.526873,0.07481466,0,0,0.06487055,-0.06090653,0.002602665,-1.069372,-2.129951,0.1883515,0.6597874,1.3764,0.01464322,0.0347891,-0.0344369,-0.02220611,-0.5704022,-0.5619631,0.2821206,0.7488561,1.503094,0.1830733,0.4892136,1.014911,0.2032444,67.59197,114.7689,163.0405,True
