loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.6193432,0.7577662,0.4425555,-1.341323,-2.117383,2.937154,0.7515869,1.251712,-0.01674032,-1.1243,0.03412253,0.1354819,-0.369794,-0.4510217,-1.003019,-1.411032,-0.2422307,0.8233523,1.415998,0.01119262,0.08715431,-0.2277904,-0.02499711,-0.9895886,0.04385481,-0.006131396,0.8574846,1.500185,0.2215349,0.490652,1.020983,0.1208103,58.73722,132.9527,196.2233,False
3,0.01111111,0.6642492,0.7173645,0.4517038,-1.345134,-2.125305,2.930153,0.7497957,1.251253,-0.0159224,-1.123384,0.07649457,0.1736668,-0.2560256,-0.4054128,-1.006233,-1.411269,-0.2453144,0.8226807,1.415676,0.01052195,0.08502497,-0.2182,-0.02385408,-0.9896275,0.04146795,-0.005708219,0.8573033,1.50021,0.2209007,0.4888083,1.021975,0.1242016,58.83585,133.3499,196.4338,False
3,0.02222222,0.6854343,0.6705111,0.4323385,-1.347901,-2.132214,2.923336,0.7482159,1.251092,-0.01514727,-1.123474,-0.02022076,0.2328757,-0.17221,-0.3801438,-1.0097,-1.411396,-0.249743,0.8219025,1.415355,0.01002249,0.07966341,-0.2075217,-0.02586098,-0.9895945,0.03945207,-0.005093029,0.857154,1.500225,0.2201878,0.4866837,1.023437,0.1281217,59.17976,133.6262,196.383,False
3,0.03333334,0.6852263,0.6364018,0.4067976,-1.350168,-2.139048,2.917231,0.7463913,1.250802,-0.01449448,-1.123564,-0.01525049,0.2692449,-0.1319439,-0.4005585,-1.014582,-1.413474,-0.2528796,0.8211629,1.415133,0.009409189,0.07329236,-0.2032887,-0.0215355,-0.9896908,0.03687053,-0.004227768,0.856948,1.500209,0.2195164,0.4844798,1.025334,0.1326067,59.72218,133.832,196.2393,False
3,0.04444445,0.6709272,0.6075878,0.3590221,-1.351103,-2.145367,2.911639,0.7447631,1.250529,-0.01378313,-1.124297,-0.07658825,0.290441,-0.1256799,-0.430492,-1.019919,-1.416496,-0.2553023,0.8202684,1.414793,0.008862555,0.06580458,-0.1968733,-0.02568767,-0.9897527,0.0345408,-0.00338328,0.8569427,1.500132,0.2188628,0.4827304,1.027627,0.1374944,60.36887,134.247,196.1942,False
3,0.05555556,0.6598745,0.5947657,0.3186558,-1.351796,-2.152273,2.906189,0.7429321,1.250241,-0.01323271,-1.125715,-0.1362364,0.2815276,-0.1724956,-0.4549371,-1.024611,-1.422207,-0.2550448,0.8192291,1.414559,0.008280009,0.07102509,-0.1946506,-0.04168982,-0.990739,0.03201359,-0.002983539,0.8567513,1.500075,0.2182207,0.4815387,1.030231,0.1425745,61.03946,135.0315,196.2433,False
3,0.06666667,0.6607509,0.6096708,0.302653,-1.352785,-2.160205,2.900455,0.7411721,1.249974,-0.01258013,-1.127419,-0.1599698,0.2660648,-0.2331333,-0.4942718,-1.030093,-1.42937,-0.2538,0.818177,1.414268,0.007717907,0.08057219,-0.1967374,-0.04707753,-0.991284,0.02943752,-0.002682602,0.8566688,1.500077,0.2175487,0.4806685,1.032962,0.1476255,61.76533,136.1301,196.39,False
3,0.07777778,0.6702396,0.637384,0.2971985,-1.353887,-2.168962,2.894593,0.7393711,1.249878,-0.01196447,-1.128756,-0.1254313,0.2592505,-0.2874052,-0.517666,-1.03508,-1.436356,-0.2529364,0.8169518,1.413925,0.007082552,0.07746392,-0.2053338,-0.03431953,-0.9911801,0.02637741,-0.001728392,0.8564376,1.50005,0.2169009,0.4799182,1.035629,0.152385,62.48472,137.4156,196.6805,False
3,0.08888889,0.6723061,0.6544356,0.2939645,-1.355008,-2.177485,2.888985,0.7376225,1.249765,-0.01131642,-1.129342,-0.0583318,0.2697451,-0.3162298,-0.5155846,-1.039434,-1.443,-0.2528773,0.8159378,1.413696,0.006538481,0.06896602,-0.2096219,-0.03001486,-0.9912301,0.02351984,-0.0005278385,0.8563012,1.5001,0.2163331,0.4790423,1.038055,0.1567276,63.13604,138.5716,196.9952,False
3,0.1,0.6722007,0.6650826,0.2854354,-1.355791,-2.185743,2.883474,0.73592,1.24964,-0.01069957,-1.129471,-0.01887551,0.2803572,-0.3439967,-0.4868591,-1.042172,-1.449263,-0.2529324,0.8148446,1.4132,0.006080389,0.06471885,-0.2096368,-0.02785649,-0.9914549,0.02080262,0.0004032026,0.856096,1.500087,0.2157446,0.4780084,1.040143,0.1606919,63.64648,139.3575,197.2324,False
