loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,-0.3455626,-0.3411046,0.161513,-1.257798,-4.157313,-2.814494,0.659091,1.210732,0.4830015,-1.13406,0.01987102,-0.2955543,0.1490623,-0.09117511,-0.5265821,1.386436,0.2403665,0.7625365,1.434385,0.398767,-0.1384551,0.209225,-0.07358375,-0.9242037,0.01932962,0.04167315,0.8087857,1.471701,0.2170978,0.4384601,1.047131,0.2938005,303.3757,219.3463,9.391146,False
2,0.01111111,-0.3222845,-0.3079983,0.1570341,-1.258574,-4.154327,-2.812503,0.6581033,1.210582,0.4825664,-1.134475,-0.03813127,-0.3008454,0.1554233,-0.08682488,-0.5269112,1.390606,0.2403362,0.7620413,1.43426,0.3990347,-0.1415499,0.2219819,-0.06180957,-0.9243619,0.02306737,0.0411208,0.8089349,1.471655,0.2175126,0.4380516,1.047731,0.2919549,303.2516,219.0399,9.437136,False
2,0.02222222,-0.2937181,-0.2663121,0.1599702,-1.25993,-4.151768,-2.810814,0.6570696,1.210397,0.4821038,-1.134536,-0.005333435,-0.2975924,0.1660585,-0.08042844,-0.5270827,1.395213,0.2395077,0.7615865,1.43417,0.3992915,-0.1403054,0.2347046,-0.03940916,-0.9238032,0.02683068,0.04034183,0.809024,1.471644,0.2180102,0.4376577,1.048247,0.2901585,303.1127,218.7029,9.523403,False
2,0.03333334,-0.2767824,-0.2417034,0.1651339,-1.261178,-4.149129,-2.809088,0.6561254,1.210232,0.4816978,-1.134804,-0.02462057,-0.2932928,0.1660537,-0.07728417,-0.5274076,1.399054,0.2392917,0.7611127,1.434076,0.3995745,-0.1391991,0.23682,-0.03408609,-0.9239624,0.03017135,0.03984302,0.8091683,1.471513,0.2184229,0.4372651,1.048672,0.2884277,302.9872,218.4084,9.548376,False
2,0.04444445,-0.2407544,-0.2053451,0.1606207,-1.262271,-4.147388,-2.807907,0.6554098,1.210054,0.4814281,-1.135086,-0.02575198,-0.2752413,0.1746263,-0.08065884,-0.5278694,1.403589,0.2378301,0.7606947,1.433907,0.3998344,-0.1456115,0.2389663,-0.03722959,-0.9243193,0.03361349,0.03959295,0.8092681,1.471446,0.2188156,0.4368582,1.049035,0.2868179,302.8791,218.2268,9.449163,False
2,0.05555556,-0.2290822,-0.1967821,0.1594981,-1.263259,-4.144679,-2.806423,0.6545269,1.209817,0.4811723,-1.134855,0.02120707,-0.2710561,0.1714627,-0.08817768,-0.5286572,1.407383,0.2373601,0.7602873,1.433781,0.4000945,-0.1424113,0.2410947,-0.03724437,-0.924616,0.0370487,0.03895592,0.8093449,1.471435,0.2193017,0.436405,1.049339,0.2853451,302.7736,218.14,9.305574,False
2,0.06666667,-0.211022,-0.1882376,0.1487785,-1.263907,-4.142457,-2.805365,0.6537529,1.209621,0.4808528,-1.135431,-0.05304806,-0.2615918,0.1704632,-0.09894709,-0.5296319,1.411657,0.2362378,0.7598239,1.433675,0.4003181,-0.1382668,0.2283419,-0.05115687,-0.9255289,0.03976259,0.03871677,0.8094342,1.471403,0.2196646,0.4359803,1.04961,0.2840466,302.6833,218.0576,9.206939,False
2,0.07777778,-0.2004167,-0.1808062,0.1370073,-1.264356,-4.140177,-2.804105,0.6529981,1.209453,0.4804649,-1.134686,0.06850747,-0.2605236,0.1662005,-0.100038,-0.5302908,1.415149,0.2360051,0.7594157,1.433614,0.4005022,-0.1339828,0.2229967,-0.04694537,-0.9258661,0.04257542,0.03839186,0.8095363,1.471437,0.2200539,0.4356389,1.049848,0.2829815,302.5704,217.9382,9.163668,False
2,0.08888889,-0.1749523,-0.1615988,0.1219499,-1.264695,-4.13867,-2.803419,0.6523726,1.209208,0.480191,-1.134969,-0.02665496,-0.249843,0.1545088,-0.1002095,-0.5310743,1.418228,0.2357755,0.7589633,1.4335,0.4007213,-0.1286726,0.2187301,-0.04806034,-0.9263358,0.04552714,0.03795058,0.8096128,1.471402,0.2203815,0.4352771,1.050003,0.2820512,302.4892,217.8413,9.144418,False
2,0.1,-0.1696472,-0.1594828,0.1155434,-1.265172,-4.136552,-2.802254,0.6516709,1.209034,0.479867,-1.134607,0.03318925,-0.2433878,0.1438555,-0.0971286,-0.5316852,1.420923,0.2359385,0.7585247,1.433408,0.400902,-0.123345,0.2176538,-0.04704421,-0.9268456,0.04851307,0.03741581,0.8098109,1.471395,0.2207565,0.4348901,1.050078,0.2812025,302.4448,217.7557,9.156803,False
2,0.1111111,-0.1410359,-0.1295864,0.1036227,-1.265745,-4.13587,-2.801855,0.6512121,1.208849,0.4797289,-1.135182,-0.0529696,-0.2327469,0.1279194,-0.1015782,-0.5327377,1.42318,0.2362258,0.7581192,1.433292,0.4011126,-0.1222056,0.2229595,-0.03851706,-0.9268807,0.05188743,0.03664696,0.8098891,1.471388,0.2211094,0.4344814,1.050091,0.2803871,302.4348,217.6785,9.173272,False
2,0.1222222,-0.1283828,-0.1039926,0.09919864,-1.266537,-4.135146,-2.800985,0.6507381,1.208651,0.4795451,-1.134402,0.07168368,-0.2147573,0.109908,-0.115708,-0.5343345,1.425097,0.2363555,0.7576437,1.433222,0.401298,-0.1253738,0.2250871,-0.03422001,-0.9269068,0.05520813,0.03622245,0.8099445,1.471278,0.2214601,0.4341064,1.050063,0.2796417,302.4027,217.5935,9.177013,False
2,0.1333333,-0.1051387,-0.06449346,0.09362081,-1.267607,-4.135528,-2.800436,0.6503947,1.208448,0.4794405,-1.135316,-0.08439691,-0.1997593,0.1013984,-0.1106007,-0.5352746,1.427243,0.2362599,0.7572675,1.433119,0.4015357,-0.1286462,0.2229902,-0.044855,-0.9277356,0.05829393,0.03587731,0.8100153,1.471233,0.221755,0.4337629,1.050015,0.2789337,302.4008,217.5556,9.128678,False
2,0.1444445,-0.08516583,-0.01009399,0.09008921,-1.269045,-4.136857,-2.799634,0.6501425,1.208249,0.4793608,-1.134748,0.05257494,-0.1835629,0.1045585,-0.09160228,-0.5352917,1.429776,0.2355465,0.7568171,1.433084,0.4016907,-0.129818,0.202776,-0.05555778,-0.9287529,0.06023404,0.03623683,0.8101418,1.471244,0.2220221,0.4335202,1.049986,0.2783581,302.3626,217.5229,9.049398,False
2,0.1555556,-0.07573237,0.02190155,0.08883391,-1.270465,-4.1377,-2.798759,0.6498661,1.208056,0.4792445,-1.135117,-0.03444302,-0.1780898,0.1066487,-0.07887644,-0.5354461,1.43236,0.2351425,0.7563534,1.433074,0.4018967,-0.1308923,0.2017147,-0.05661798,-0.9293431,0.0630297,0.03606613,0.8102,1.471231,0.2223341,0.4332911,1.049962,0.2778947,302.3283,217.5587,8.924644,False
2,0.1666667,-0.04622532,0.08801901,0.07669899,-1.271934,-4.1408,-2.798369,0.6498114,1.207837,0.4792726,-1.13499,0.01185663,-0.1705419,0.1098353,-0.07149552,-0.5356736,1.43516,0.2341885,0.7559135,1.432987,0.4020226,-0.1372573,0.1889276,-0.0512778,-0.9296249,0.06509431,0.03652472,0.8101201,1.471189,0.2225409,0.4330471,1.049956,0.277584,302.2809,217.6541,8.760674,False
2,0.1777778,-0.03567565,0.1104249,0.07443132,-1.273318,-4.142262,-2.797886,0.6495534,1.207668,0.4792397,-1.134553,0.03958919,-0.1587887,0.1162433,-0.06842475,-0.5360906,1.438071,0.2328767,0.7554199,1.43298,0.4021356,-0.1414047,0.1910298,-0.03738663,-0.9293638,0.0678459,0.03640728,0.8100271,1.47115,0.2227974,0.4327269,1.049969,0.2774388,302.2284,217.8338,8.574295,False
2,0.1888889,-0.02201158,0.1477113,0.06354567,-1.274623,-4.145043,-2.797315,0.649479,1.207467,0.4792998,-1.135461,-0.08341926,-0.1460171,0.1194693,-0.06855704,-0.5364938,1.44119,0.231388,0.7549551,1.432935,0.4022756,-0.1369954,0.1909726,-0.01717779,-0.9287907,0.07040772,0.0362363,0.8099136,1.471148,0.2229998,0.4323117,1.050004,0.2774293,302.188,218.037,8.421292,False
2,0.2,-0.006110609,0.163738,0.05811125,-1.275843,-4.147149,-2.797156,0.6493366,1.207311,0.479373,-1.134776,0.0632337,-0.1343504,0.1205738,-0.07295612,-0.5372166,1.444059,0.2299922,0.7545586,1.432841,0.4024832,-0.1348121,0.1898894,-0.01080202,-0.9286262,0.0729605,0.03600167,0.8098406,1.471102,0.2232988,0.4318242,1.050067,0.2776401,302.1057,218.2481,8.281238,False
2,0.2111111,0.01506335,0.1904255,0.05047742,-1.277133,-4.150097,-2.797241,0.6493223,1.207115,0.4795146,-1.134781,-0.001291332,-0.1194767,0.111044,-0.07849527,-0.5380432,1.446216,0.2289179,0.7541355,1.432827,0.4026031,-0.1326669,0.1760271,-0.00659214,-0.9284973,0.07474148,0.03630048,0.8097376,1.471096,0.2234805,0.4312357,1.050113,0.2780063,302.0392,218.4858,8.186248,False
2,0.2222222,0.03191934,0.2299009,0.04597256,-1.278869,-4.153832,-2.797042,0.649346,1.20696,0.4797807,-1.134821,-0.003658357,-0.101262,0.09615451,-0.07344862,-0.5386392,1.447598,0.2281589,0.7536677,1.43281,0.4027541,-0.1295003,0.1643166,-0.008768078,-0.9285569,0.0765555,0.03652392,0.8095243,1.471081,0.2238076,0.4306004,1.050147,0.2785318,301.9795,218.7423,8.111453,False
2,0.2333333,0.05191793,0.2811307,0.04671597,-1.280977,-4.158274,-2.796943,0.6495105,1.206767,0.4799786,-1.135117,-0.02716773,-0.08841028,0.08339049,-0.07045404,-0.5391916,1.44873,0.2276931,0.7532314,1.432803,0.402864,-0.1253243,0.1526233,-0.01948377,-0.9291157,0.07823236,0.03668797,0.8093629,1.47108,0.2239568,0.4299622,1.050154,0.279182,301.9286,219.012,8.052832,False
2,0.2444444,0.07082997,0.3354923,0.03679001,-1.282953,-4.163754,-2.796825,0.6498027,1.206522,0.4801748,-1.134884,0.02140049,-0.0743712,0.05994829,-0.06004743,-0.5393711,1.448572,0.2280819,0.7527351,1.432805,0.4028821,-0.1221414,0.1504929,-0.02057743,-0.9293111,0.08032387,0.03673298,0.8092643,1.471055,0.2241457,0.4293694,1.050123,0.2799698,301.8738,219.3183,7.943808,False
2,0.2555556,0.08866362,0.3930574,0.02897666,-1.285181,-4.170005,-2.796646,0.6501524,1.206264,0.4803808,-1.134946,-0.006054206,-0.07220252,0.0546189,-0.05796331,-0.5398398,1.449614,0.2279211,0.7522653,1.432789,0.4029801,-0.1210773,0.1430319,-0.01953912,-0.9294502,0.08202989,0.03703259,0.8090874,1.471052,0.2243252,0.4287978,1.050057,0.2809005,301.8378,219.7374,7.726603,False
2,0.2666667,0.1086457,0.4474555,0.02437608,-1.287605,-4.17666,-2.796653,0.6505489,1.20599,0.4806204,-1.135023,-0.007088905,-0.06353131,0.04926997,-0.04636408,-0.5398148,1.450491,0.2276113,0.7517288,1.432832,0.4030511,-0.1220856,0.1440814,-0.01207167,-0.9292408,0.08416282,0.03717027,0.8089113,1.471045,0.224571,0.4282231,1.04996,0.2819567,301.8042,220.2369,7.482334,False
2,0.2777778,0.1212557,0.4837146,0.02202304,-1.289979,-4.182859,-2.796635,0.650914,1.20569,0.4808714,-1.134969,0.004786956,-0.05714534,0.05568046,-0.0464237,-0.5402675,1.452581,0.226142,0.7511697,1.432815,0.4032423,-0.1210082,0.1451411,-0.009947362,-0.9292414,0.08627723,0.03727626,0.8085933,1.471134,0.2248046,0.4276164,1.049827,0.283144,301.768,220.7576,7.245801,False
