loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,0.6291624,-1.513157,0.1827613,-1.463532,-4.419062,-3.12099,0.7570251,1.201069,0.4555764,0.1338229,-0.1011703,-1.475301,-1.5249,-4.289723,1.491093,0.629185,1.078653,0.4200656,-0.4307412,0.673647,-0.1737285,-0.5953428,-4.358997,-0.00164104,0.7509634,1.429703,0.3716476,-0.2236111,0.3342354,0.1605253,-0.9454131,0.1207412,0.0102324,0.8649645,1.498169,0.1665308,0.4581108,1.038481,0.2926424,279.1096,173.8115,71.43716
1,0.01111111,0.6931671,-1.478468,0.2091599,-1.465894,-4.403918,-3.12226,0.7544609,1.200399,0.4550996,0.1078834,-0.09007919,-1.447201,-1.52873,-4.274849,1.480104,0.6273599,1.076551,0.4176247,-0.48276,0.6956919,-0.133892,-0.5955126,-4.34371,-0.007118097,0.7500117,1.429502,0.3714085,-0.2224959,0.3289057,0.1647698,-0.9433875,0.1250282,0.01017168,0.8650365,1.49824,0.1667886,0.4585239,1.034377,0.2891704,278.6639,179.1633,66.23194
1,0.02222222,0.7740405,-1.436897,0.2507444,-1.467757,-4.38945,-3.120161,0.752058,1.199829,0.4546013,0.02644227,-0.060274,-1.408113,-1.533583,-4.260683,1.467606,0.625582,1.074703,0.4153321,-0.4991965,0.6952472,-0.03898466,-0.5928777,-4.32988,-0.01254828,0.7490888,1.429211,0.3710122,-0.2053579,0.3065206,0.1720193,-0.9410471,0.1279349,0.01004172,0.8652403,1.498322,0.1669416,0.4588877,1.03023,0.2852835,278.0236,187.2922,58.03091
1,0.03333334,0.8596994,-1.369865,0.2852948,-1.469719,-4.375332,-3.117908,0.7494909,1.199274,0.45415,-0.04001276,-0.02939582,-1.378677,-1.538706,-4.248542,1.454016,0.6233234,1.072876,0.4130099,-0.4688711,0.6780087,0.03106443,-0.5901656,-4.317263,-0.01889326,0.7483418,1.429038,0.3707466,-0.1798697,0.2799498,0.1642454,-0.9395339,0.1314662,0.009144496,0.8655611,1.49834,0.1671045,0.4590549,1.026071,0.2816262,277.5117,197.9901,47.17949
1,0.04444445,0.8096561,-1.332951,0.2193881,-1.469816,-4.363086,-3.112758,0.7465998,1.198613,0.4536459,-0.153871,0.03643,-1.313161,-1.538949,-4.235335,1.445392,0.620823,1.071777,0.4108679,-0.4233531,0.5989859,0.1135364,-0.5862747,-4.310113,-0.02202674,0.7474986,1.428778,0.3704395,-0.1725677,0.2757029,0.1503099,-0.9383073,0.1350454,0.008687498,0.865714,1.498329,0.1672978,0.4590793,1.022552,0.2780652,277.6005,208.6154,36.23029
1,0.05555556,0.7288588,-1.320353,0.1691251,-1.469188,-4.349259,-3.110008,0.7437801,1.198105,0.4532328,-0.188915,0.09972632,-1.288724,-1.539131,-4.221222,1.438491,0.6184204,1.070533,0.4085393,-0.4069002,0.4669017,0.1224859,-0.5846038,-4.309009,-0.01890392,0.7470211,1.428383,0.369946,-0.1631421,0.2906587,0.1363752,-0.9370657,0.1402298,0.007215569,0.8657629,1.498332,0.1675761,0.4588457,1.019473,0.2743238,278.342,216.5319,27.83399
1,0.06666667,0.7288588,-1.320353,0.1691251,-1.469188,-4.349259,-3.110008,0.7437801,1.198105,0.4532328,-0.188915,0.09972632,-1.288724,-1.539131,-4.221222,1.438491,0.6184204,1.070533,0.4085393,-0.4069002,0.4669017,0.1224859,-0.5846038,-4.309009,-0.01890392,0.7470211,1.428383,0.369946,-0.1631421,0.2906587,0.1363752,-0.9370657,0.1402298,0.007215569,0.8657629,1.498332,0.1675761,0.4588457,1.019473,0.2743238,278.342,216.5319,27.83399
1,0.07777778,0.4265172,-1.303499,-0.03386678,-1.46164,-4.321719,-3.103297,0.7373285,1.197573,0.4523315,-0.2380776,0.3098671,-1.240739,-1.531851,-4.19301,1.432778,0.6126634,1.069947,0.4050066,-0.3564725,0.2297683,0.05725243,-0.5855982,-4.3113,-0.01062308,0.7450728,1.427684,0.3693206,-0.1505331,0.3311766,0.1224183,-0.9345341,0.1510943,0.00390446,0.8659205,1.498179,0.1680055,0.457841,1.015456,0.2685382,280.4623,221.9361,21.22923
1,0.08888889,0.3089994,-1.304089,-0.08796288,-1.455845,-4.307509,-3.100978,0.7338831,1.197789,0.4519098,-0.2218018,0.414955,-1.229198,-1.528346,-4.178644,1.431099,0.6097616,1.070041,0.4032292,-0.3573624,0.156295,0.04843656,-0.5853351,-4.312644,-0.005536445,0.7440516,1.427297,0.3690009,-0.1549558,0.3471658,0.1086316,-0.9337666,0.1565487,0.002546515,0.8660108,1.498143,0.1682618,0.4568256,1.015569,0.2654927,281.1061,221.0442,21.45678
1,0.1,0.3089994,-1.304089,-0.08796288,-1.455845,-4.307509,-3.100978,0.7338831,1.197789,0.4519098,-0.2218018,0.414955,-1.229198,-1.528346,-4.178644,1.431099,0.6097616,1.070041,0.4032292,-0.3573624,0.156295,0.04843656,-0.5853351,-4.312644,-0.005536445,0.7440516,1.427297,0.3690009,-0.1549558,0.3471658,0.1086316,-0.9337666,0.1565487,0.002546515,0.8660108,1.498143,0.1682618,0.4568256,1.015569,0.2654927,281.1061,221.0442,21.45678
