loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,0.1575374,-1.564707,0.5853282,-1.387354,-4.307003,-3.119228,0.7464991,1.210988,0.4653482,0.1645087,-0.4828318,-1.608812,-1.449879,-4.181602,1.475715,0.6162444,1.088427,0.4309072,-0.4528111,0.6763207,-0.2708213,-0.5857548,-4.409195,-0.003613643,0.76389,1.432164,0.3763115,-0.1965863,0.3137118,0.0977845,-0.9289212,-0.005951765,0.001410676,0.8535202,1.502391,0.1621251,0.4547124,1.042944,0.2894715,282.9238,172.5302,72.07254
3,0.01111111,0.3068295,-1.475182,0.6291082,-1.393684,-4.296425,-3.117239,0.7448548,1.209647,0.4638977,0.0290567,-0.4571466,-1.455737,-1.458732,-4.168516,1.465908,0.6148715,1.086172,0.4281526,-0.4412912,0.6433801,-0.3082402,-0.5904819,-4.398622,-0.007878962,0.7623291,1.431573,0.3761451,-0.2113742,0.3478307,0.1022574,-0.9277622,0.0001916144,0.0005840312,0.8532144,1.50242,0.1625376,0.4558009,1.039758,0.2849796,282.4476,174.8315,69.379
3,0.02222222,0.4928625,-1.354,0.6928084,-1.400629,-4.28378,-3.116513,0.7426373,1.208465,0.4627676,-0.03872456,-0.4504631,-1.383334,-1.46941,-4.157828,1.453041,0.613904,1.083809,0.4245186,-0.4180881,0.5763868,-0.3596403,-0.5964006,-4.391732,-0.009760485,0.7608302,1.430878,0.3761423,-0.2187516,0.3680833,0.1055749,-0.9264477,0.006175871,-0.0002820287,0.8527173,1.502509,0.163012,0.4568398,1.036869,0.2807085,281.796,177.185,66.64878
3,0.03333334,0.4663493,-1.222701,0.6964139,-1.409444,-4.273453,-3.117787,0.7407274,1.206896,0.4614592,-0.04380587,-0.503577,-1.288708,-1.477532,-4.148788,1.448202,0.6132767,1.081787,0.4213278,-0.3885468,0.511543,-0.41747,-0.6029817,-4.385758,-0.01128115,0.7593178,1.430084,0.3760695,-0.2153184,0.4085105,0.1216522,-0.9245286,0.01351474,-0.002408297,0.8522785,1.50265,0.1635633,0.4577506,1.033594,0.2763898,281.1151,180.0161,63.55954
3,0.04444445,0.4045373,-1.169462,0.6764719,-1.417082,-4.262197,-3.120519,0.7387421,1.205447,0.4602263,-0.02429563,-0.5249326,-1.22697,-1.484042,-4.137337,1.445339,0.6126351,1.07937,0.4173887,-0.3745937,0.4817383,-0.4112157,-0.6071821,-4.377693,-0.01430091,0.7576941,1.429509,0.3759232,-0.2131628,0.4202293,0.1205966,-0.9233723,0.01975586,-0.003910319,0.8518636,1.502625,0.1641147,0.4588816,1.030723,0.2722818,280.6838,183.2502,60.09466
3,0.05555556,0.3734183,-1.097753,0.6655089,-1.42375,-4.252999,-3.122578,0.7369717,1.204098,0.459044,-0.009013444,-0.5187283,-1.146964,-1.491183,-4.127811,1.441866,0.6119985,1.07738,0.4145763,-0.3477325,0.454045,-0.3848096,-0.6105957,-4.370702,-0.01713185,0.7561814,1.428979,0.3758039,-0.2131502,0.4308887,0.1184976,-0.9221472,0.02624066,-0.005470666,0.8513989,1.502686,0.1645958,0.4599134,1.02794,0.2684924,280.2215,188.2131,54.98555
3,0.06666667,0.3967458,-1.013725,0.6811438,-1.430318,-4.243947,-3.123481,0.7352219,1.202901,0.4578769,-0.01692486,-0.5095454,-1.07391,-1.499824,-4.119438,1.436066,0.6112536,1.075373,0.4115143,-0.3282453,0.4316474,-0.3444915,-0.6130895,-4.363363,-0.02003549,0.7544955,1.428485,0.3756232,-0.2206392,0.438389,0.1111305,-0.9211166,0.03267539,-0.00667468,0.8508513,1.502638,0.1650391,0.4608777,1.025337,0.2647739,279.6382,194.0125,48.93052
3,0.07777778,0.4038558,-0.9323828,0.6759868,-1.437544,-4.235597,-3.124357,0.7335013,1.201906,0.4567761,-0.02219284,-0.5135127,-1.007036,-1.507621,-4.111916,1.431148,0.610631,1.073823,0.4089024,-0.3291703,0.4220296,-0.3263897,-0.6162166,-4.355802,-0.02247495,0.7528772,1.428083,0.3754902,-0.2249201,0.4373418,0.1090307,-0.9200151,0.03883075,-0.00772077,0.8503526,1.502687,0.1654999,0.4618394,1.022743,0.2609416,279.1448,199.9265,42.75012
3,0.08888889,0.3741392,-0.8638849,0.6476922,-1.443997,-4.227075,-3.125754,0.7317754,1.200716,0.4555483,-0.01502271,-0.505533,-0.9599274,-1.514248,-4.104481,1.427662,0.6098976,1.07241,0.4063599,-0.3514126,0.4113138,-0.3102739,-0.6192904,-4.348518,-0.02362171,0.7510601,1.427736,0.3753262,-0.2281749,0.4341677,0.1015965,-0.9190484,0.04463192,-0.008724249,0.849714,1.502725,0.1658731,0.4623539,1.020755,0.2576839,278.8558,205.5543,36.86229
3,0.1,0.336103,-0.8013223,0.6096855,-1.449657,-4.220363,-3.127125,0.7301949,1.200046,0.454622,-0.004471295,-0.4879482,-0.8866798,-1.519966,-4.097589,1.425053,0.6091756,1.071483,0.4043202,-0.3673663,0.4240585,-0.3037544,-0.6226039,-4.339836,-0.02608646,0.7494358,1.427557,0.3751023,-0.2401709,0.4203427,0.07945637,-0.9186574,0.05038967,-0.009429455,0.8492368,1.502801,0.1662309,0.4628238,1.019122,0.2552254,278.8044,210.7131,31.31207
