loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.2042296,0.007739373,0.1409161,-1.372558,-3.997946,2.9074,0.5842561,1.230412,0.5210257,-1.699271,-0.03470066,1.1,1.8,-0.03621055,0.08886898,-0.1661788,-0.8140942,-4.178154,-0.1547563,0.5996789,1.43212,0.4252942,0.05021143,0.1690314,0.07784293,-0.889532,0.5302327,-0.1466539,0.7389591,1.545833,0.2826641,0.4231035,1.084521,0.295349,302.0129,219.5792,358.5742,True
2,0.01111111,0.2042296,0.007739373,0.1409161,-1.372558,-3.997946,2.9074,0.5842561,1.230412,0.5210257,-1.700016,-0.06754085,1.1,1.8,-0.03621055,0.08886898,-0.1661788,-0.8140942,-4.178154,-0.1547563,0.5996789,1.43212,0.4252942,0.05021143,0.1690314,0.07784293,-0.889532,0.5302327,-0.1466539,0.7389591,1.545833,0.2826641,0.4233039,1.083389,0.2948849,302.2294,220.0035,357.9631,True
2,0.02222222,0.1500351,-0.06710398,0.1201839,-1.373863,-3.99472,2.906971,0.584064,1.229897,0.5206308,-1.698034,0.1818986,1.1,1.8,-0.04251682,0.1037609,-0.1575462,-0.8157358,-4.176029,-0.1556125,0.5992621,1.431833,0.4252789,0.04911546,0.1615709,0.07569426,-0.8888524,0.5321282,-0.148329,0.7387085,1.545834,0.2828801,0.4236944,1.082685,0.2942522,302.272,220.0765,357.6748,True
2,0.03333334,0.1032813,-0.1257782,0.1217059,-1.377612,-3.991117,2.905353,0.5834794,1.228844,0.5198793,-1.699893,-0.1713628,1.1,1.8,-0.05289374,0.1537268,-0.1285043,-0.8184251,-4.169642,-0.1585662,0.5984659,1.43115,0.4251964,0.05021428,0.1476746,0.08199856,-0.8873408,0.5359264,-0.1519155,0.7382117,1.54589,0.2833436,0.4241865,1.082406,0.2935369,302.2363,219.9665,357.5731,True
2,0.04444445,0.1032813,-0.1257782,0.1217059,-1.377612,-3.991117,2.905353,0.5834794,1.228844,0.5198793,-1.698656,0.114835,1.1,1.8,-0.05289374,0.1537268,-0.1285043,-0.8184251,-4.169642,-0.1585662,0.5984659,1.43115,0.4251964,0.05021428,0.1476746,0.08199856,-0.8873408,0.5359264,-0.1519155,0.7382117,1.54589,0.2833436,0.424676,1.082263,0.2924758,301.967,219.9646,357.4645,True
2,0.05555556,0.05229096,-0.194025,0.1275623,-1.382091,-3.985406,2.904678,0.5826826,1.227756,0.5191305,-1.698606,0.003577983,1.3,1.8,-0.08028026,0.1813073,-0.09302972,-0.8201923,-4.16311,-0.1604006,0.5977032,1.430466,0.4251208,0.04490581,0.1241957,0.08830763,-0.8856012,0.5386,-0.1544532,0.7377809,1.545844,0.2838223,0.4252764,1.082208,0.2912727,301.7786,219.9232,357.223,True
2,0.06666667,0.02890109,-0.215339,0.1330624,-1.384488,-3.98281,2.90467,0.5822092,1.227258,0.5186882,-1.699906,-0.1186289,1.3,1.8,-0.08269586,0.1707813,-0.127148,-0.8232156,-4.16184,-0.160334,0.5973303,1.430116,0.4251263,0.04056655,0.1103789,0.0818819,-0.8850185,0.5395696,-0.1553148,0.7376564,1.545816,0.2840261,0.4258816,1.08225,0.2901513,301.6521,219.7638,357.0101,True
2,0.07777778,0.01081929,-0.2281446,0.1352985,-1.386768,-3.980178,2.904737,0.5818151,1.226762,0.5182345,-1.698576,0.1228428,1.3,1.8,-0.08088033,0.1687961,-0.1655229,-0.8267661,-4.160145,-0.1606371,0.5970225,1.429788,0.4250998,0.03618918,0.1083212,0.06805551,-0.8849652,0.5410027,-0.1564559,0.7375327,1.545806,0.2841978,0.4263406,1.082135,0.2888657,301.4099,219.8604,356.7097,True
2,0.08888889,-0.01897185,-0.2452741,0.1322477,-1.388878,-3.977166,2.905402,0.5812544,1.226277,0.5176549,-1.698848,-0.02578562,1.3,1.8,-0.08630715,0.1763138,-0.179296,-0.829498,-4.15758,-0.1613122,0.596733,1.429599,0.425072,0.03401387,0.1040976,0.06272235,-0.8846723,0.5425584,-0.157795,0.7374051,1.545694,0.2842119,0.4268173,1.081857,0.2875038,301.2875,219.9754,356.3918,True
2,0.1,-0.05408978,-0.2623997,0.1313276,-1.39104,-3.973963,2.906678,0.580803,1.225767,0.5170474,-1.699087,-0.02142299,0.9,1.6,-0.0903932,0.1772996,-0.157952,-0.8308051,-4.155081,-0.1618264,0.5964949,1.429416,0.4250386,0.03081545,0.09130826,0.06481424,-0.8839671,0.543405,-0.1585633,0.7373217,1.5457,0.2843258,0.4273187,1.081479,0.2861441,301.2863,220.0001,356.1024,True
2,0.1111111,-0.08388573,-0.2784708,0.1282713,-1.393182,-3.970555,2.908013,0.5802816,1.225337,0.5165231,-1.698707,0.03510217,0.9,1.6,-0.09235412,0.1686987,-0.1366598,-0.8317286,-4.153179,-0.1620552,0.596294,1.429212,0.4249971,0.02980588,0.07634614,0.07539621,-0.8827788,0.544058,-0.1591678,0.7371536,1.545759,0.2844415,0.427828,1.081055,0.2848347,301.3371,220.0017,355.8304,True
2,0.1222222,-0.09985708,-0.2838514,0.125126,-1.39516,-3.967603,2.909135,0.5798383,1.224849,0.51594,-1.698307,0.03645301,0.9,1.6,-0.08689521,0.1473173,-0.1186779,-0.832527,-4.152289,-0.1618925,0.5961666,1.429042,0.4249396,0.02763963,0.06466106,0.07215476,-0.8822435,0.5447833,-0.1599588,0.7370993,1.545742,0.2845409,0.4282593,1.080628,0.2835059,301.407,220.0107,355.5869,True
2,0.1333333,-0.1360646,-0.2903411,0.1220064,-1.397189,-3.964481,2.911401,0.5794265,1.224433,0.515353,-1.698495,-0.01720047,0.9,1.6,-0.08359487,0.1355518,-0.1059691,-0.8334821,-4.150975,-0.1620986,0.595944,1.428794,0.424957,0.02651107,0.05402191,0.06785296,-0.8816016,0.5450194,-0.1602174,0.7370154,1.545628,0.2847097,0.4286517,1.080288,0.2821466,301.4691,220.0319,355.3671,True
2,0.1444445,-0.1499064,-0.2925356,0.1167112,-1.399087,-3.961547,2.912911,0.5790746,1.223942,0.5148706,-1.699117,-0.05649503,0.9,1.6,-0.0708179,0.1121076,-0.1050985,-0.8346773,-4.15062,-0.1620739,0.5957665,1.428557,0.4248967,0.02106325,0.05197424,0.05403233,-0.8816192,0.5458036,-0.1606653,0.7370471,1.545646,0.2848978,0.4290344,1.080114,0.2807579,301.492,220.0293,355.1613,True
2,0.1555556,-0.1712278,-0.2905388,0.1049988,-1.400567,-3.95851,2.915101,0.5786747,1.223511,0.5143027,-1.698298,0.07548694,0.6,1.3,-0.0850821,0.1027209,-0.155089,-0.8383743,-4.150453,-0.1607383,0.5956573,1.428297,0.4248173,0.01135907,0.05312764,0.0392075,-0.8817407,0.5465892,-0.1609585,0.7370133,1.545573,0.2850385,0.4294142,1.08012,0.2793497,301.4328,220.0116,354.9705,True
