loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.003427804,1.060319,0.1422551,-1.343475,-2.19393,2.759973,0.7145145,1.264836,-0.05559295,-0.7554072,-0.005459105,0.20163,-0.4127276,0.04298745,-1.081168,-1.434529,-0.3049194,0.8081348,1.417834,-0.05633712,0.1353171,-0.1224091,-0.03308231,-1.036038,0.07442856,-0.04545031,0.8493404,1.499893,0.1634719,0.44334,1.001961,0.1048537,51.5779,129.4155,191.1583,False
2,0.01111111,0.01656133,0.9900255,0.1730388,-1.342969,-2.203282,2.761425,0.7138288,1.264882,-0.05521813,-0.7545881,0.07710158,0.1892925,-0.4179807,0.1250949,-1.076198,-1.438595,-0.3047721,0.8080072,1.418121,-0.05625677,0.1386073,-0.1053915,-0.02875117,-1.03606,0.07381204,-0.04683249,0.8494426,1.499892,0.163529,0.4439388,1.001705,0.1057993,50.96222,132.6541,194.069,False
2,0.02222222,0.01775572,0.9154413,0.1772877,-1.341922,-2.211128,2.762856,0.7131615,1.264894,-0.05470958,-0.7532458,0.1208774,0.1798437,-0.399821,0.1336665,-1.073336,-1.442124,-0.3047455,0.8075247,1.418228,-0.05614153,0.1354327,-0.09899904,-0.02757168,-1.036184,0.07283746,-0.04764315,0.8496244,1.49985,0.1635067,0.4449145,1.000908,0.1073766,50.62358,133.6301,194.7411,False
2,0.03333334,0.01892196,0.7780188,0.1719615,-1.342139,-2.215364,2.763541,0.7126098,1.264962,-0.05428767,-0.7517896,0.1302022,0.1721141,-0.3444172,0.03674514,-1.075808,-1.445259,-0.3050179,0.806638,1.417923,-0.05603531,0.1343518,-0.09366418,-0.02857766,-1.036495,0.07182652,-0.04857712,0.8497648,1.499854,0.1635142,0.4462419,0.9996018,0.1095973,50.26178,134.0117,194.6163,False
2,0.04444445,0.0348912,0.6491262,0.1537043,-1.341777,-2.218553,2.763238,0.7121685,1.265188,-0.05369028,-0.7508665,0.08108709,0.1727982,-0.2911924,-0.07726301,-1.07942,-1.448705,-0.3053679,0.8059893,1.417733,-0.05599883,0.1375481,-0.09046076,-0.0286049,-1.03665,0.07090586,-0.04971642,0.8497767,1.500038,0.1635092,0.4478546,0.9979821,0.1123355,49.81246,134.3405,194.1939,False
2,0.05555556,0.08282334,0.5650184,0.1426316,-1.341591,-2.222291,2.761585,0.7117829,1.265424,-0.0530282,-0.7502748,0.05304494,0.1726051,-0.2549888,-0.1433201,-1.082432,-1.451782,-0.3058398,0.8056664,1.417755,-0.05594072,0.1291783,-0.09904084,-0.01998963,-1.03651,0.06929865,-0.05005571,0.8498523,1.500056,0.163514,0.449544,0.9962996,0.1153266,49.3213,134.7499,193.5991,False
2,0.06666667,0.1168818,0.5277599,0.1327313,-1.340697,-2.227417,2.760159,0.7113643,1.265596,-0.05242503,-0.7493869,0.08013681,0.1693551,-0.2187718,-0.1848597,-1.085036,-1.454553,-0.3063666,0.8055184,1.417821,-0.0560047,0.1211003,-0.1045345,0.00462558,-1.035547,0.06788957,-0.05032495,0.8499238,1.500041,0.1634799,0.4510474,0.994861,0.1181834,48.85775,135.0457,192.819,False
2,0.07777778,0.172334,0.4905338,0.1343719,-1.340541,-2.231942,2.757276,0.7110379,1.265766,-0.05163151,-0.7478417,0.1379451,0.1515972,-0.19417,-0.1442831,-1.085,-1.456151,-0.3067535,0.8054056,1.417889,-0.05596468,0.1114959,-0.09919141,0.003778072,-1.035484,0.06688023,-0.05070392,0.8500772,1.50002,0.1635349,0.4520879,0.9939188,0.1206551,48.43986,135.2637,192.187,False
2,0.08888889,0.2056446,0.4500855,0.1596339,-1.341412,-2.236476,2.754834,0.7107856,1.265802,-0.05090371,-0.7468436,0.08420736,0.123223,-0.1876275,-0.0812749,-1.083093,-1.458005,-0.3063085,0.8050621,1.417948,-0.05596474,0.1059444,-0.08736292,-0.008819751,-1.036072,0.06640659,-0.05149275,0.8501717,1.50003,0.1636829,0.4525426,0.9936355,0.1227224,48.16329,135.4603,191.9266,False
2,0.1,0.2346463,0.4117675,0.1817515,-1.342794,-2.240624,2.7521,0.7104311,1.265765,-0.05022508,-0.7456062,0.1088731,0.04417802,-0.186127,0.06831649,-1.076881,-1.45816,-0.3040227,0.8050542,1.417959,-0.05591935,0.09400037,-0.07447572,-0.0212933,-1.036797,0.06598208,-0.05189675,0.8503994,1.500005,0.1637584,0.4524838,0.9940465,0.1244964,48.10154,135.6917,192.0501,False
