loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.390075,-2.252875,-0.4820944,-1.390585,-4.614006,3.058745,0.7555299,1.139431,0.3712871,0.01180199,0.1943129,-2.27575,-1.435026,-4.510373,1.582184,0.6350405,1.027511,0.3694429,-0.164248,0.2118475,-0.1419973,-0.542357,-4.227662,-0.2406539,0.7318858,1.343076,0.2813311,-0.005053698,0.007453022,0.01664333,-0.9516113,0.1278684,-0.07361616,0.8114206,1.404787,0.1375384,0.4978201,0.9846726,0.2563646,291.0208,257.7393,341.3112
3,0.01111111,-0.390075,-2.252875,-0.4820944,-1.390585,-4.614006,3.058745,0.7555299,1.139431,0.3712871,0.01180199,0.1943129,-2.27575,-1.435026,-4.510373,1.582184,0.6350405,1.027511,0.3694429,-0.164248,0.2118475,-0.1419973,-0.542357,-4.227662,-0.2406539,0.7318858,1.343076,0.2813311,-0.005053698,0.007453022,0.01664333,-0.9516113,0.1278684,-0.07361616,0.8114206,1.404787,0.1375384,0.4978201,0.9846726,0.2563646,291.0208,257.7393,341.3112
3,0.02222222,-0.4237066,-2.275592,-0.482594,-1.387784,-4.589076,3.058761,0.7523972,1.139483,0.371516,-0.06269991,0.197314,-2.2665,-1.43177,-4.483528,1.582879,0.6316825,1.027572,0.3667204,-0.1973846,0.2324435,-0.1822048,-0.5463496,-4.222991,-0.241533,0.7309563,1.342784,0.2810798,-0.01558604,0.05009417,0.01773664,-0.9515549,0.1303078,-0.07451259,0.8112366,1.404793,0.137526,0.4972841,0.9846518,0.2494883,291.2759,252.6614,343.6902
3,0.03333334,-0.4718493,-2.316092,-0.4910157,-1.382301,-4.536167,3.058745,0.7460204,1.139455,0.3722599,-0.1698775,0.1978586,-2.310827,-1.425054,-4.429129,1.58407,0.6255029,1.028003,0.361408,-0.2698214,0.255199,-0.1987792,-0.5525265,-4.213427,-0.2417168,0.7293613,1.342356,0.2806945,-0.005417079,0.1375024,0.04939954,-0.9498553,0.1373564,-0.07881705,0.8106525,1.404725,0.1375,0.4957351,0.9851613,0.2360996,291.3593,242.7657,349.0711
3,0.04444445,-0.5196774,-2.351893,-0.4651822,-1.37979,-4.508145,3.060661,0.7423956,1.139373,0.3722811,-0.2459914,0.1964536,-2.35873,-1.422791,-4.400849,1.586013,0.621735,1.028069,0.3582199,-0.3304042,0.2841711,-0.1940647,-0.5553751,-4.20678,-0.2415697,0.7283813,1.342008,0.2803621,-0.01717161,0.166274,0.03988279,-0.9500198,0.1408121,-0.0802011,0.8104606,1.404655,0.137485,0.4946455,0.9861869,0.2301182,290.6494,238.2051,352.6231
3,0.05555556,-0.5853403,-2.368108,-0.4251579,-1.378518,-4.478755,3.063346,0.7384145,1.139053,0.372256,-0.3283765,0.1684103,-2.420897,-1.421317,-4.373015,1.589585,0.6179577,1.028431,0.3548679,-0.3600576,0.3193998,-0.1873337,-0.558238,-4.198909,-0.2433344,0.7276306,1.341815,0.2799954,-0.04463013,0.1898198,0.0561259,-0.9490185,0.1445672,-0.0807822,0.8103278,1.404669,0.137538,0.4930993,0.9876771,0.2246815,289.7346,235.1118,355.3214
3,0.06666667,-0.6639637,-2.352669,-0.3742383,-1.37732,-4.451427,3.068493,0.7342643,1.138834,0.372314,-0.4405643,0.1443992,-2.433921,-1.420135,-4.346358,1.59456,0.6141014,1.02884,0.3515241,-0.4034033,0.3748332,-0.163381,-0.560638,-4.188003,-0.246552,0.7266078,1.341488,0.2796724,-0.05408314,0.2164841,0.06150446,-0.948357,0.1486543,-0.08234388,0.8100857,1.404481,0.1375394,0.491528,0.9893828,0.2193306,288.8646,233.7765,356.4025
3,0.07777778,-0.7220863,-2.299837,-0.327621,-1.377383,-4.426929,3.075781,0.7302974,1.138517,0.3721292,-0.564357,0.1089664,-2.375998,-1.418925,-4.321752,1.600108,0.6101203,1.029341,0.3484259,-0.435064,0.4110021,-0.1310703,-0.5623499,-4.177082,-0.2497164,0.7256455,1.34134,0.2793775,-0.05625919,0.2175457,0.05726538,-0.9480747,0.1517585,-0.08343843,0.8098567,1.404436,0.1375892,0.4896892,0.9910842,0.2141031,288.1536,232.6827,357.1357
3,0.08888889,-0.8055813,-2.159032,-0.2491182,-1.377386,-4.404712,3.082741,0.7263818,1.138178,0.3718009,-0.6489892,0.07345176,-2.291057,-1.419256,-4.302043,1.608472,0.6059387,1.030031,0.3454001,-0.4434939,0.4130724,-0.1139829,-0.5642722,-4.16926,-0.2511979,0.7246708,1.341211,0.2791791,-0.06379173,0.2196754,0.04989342,-0.9479581,0.1547378,-0.08427866,0.8096505,1.404422,0.13763,0.4874619,0.9933305,0.2096034,287.3081,233.6124,356.2821
3,0.1,-0.8788085,-1.979246,-0.1823635,-1.378125,-4.388014,3.093538,0.7224364,1.137861,0.3713846,-0.7680331,0.04463983,-2.122034,-1.419219,-4.286077,1.618014,0.6015149,1.030952,0.3426058,-0.4508435,0.3885577,-0.08404406,-0.5653353,-4.162364,-0.2518208,0.723752,1.341195,0.2788994,-0.07871024,0.2250365,0.04791848,-0.9477583,0.1581271,-0.08488373,0.8094138,1.40441,0.137733,0.4843969,0.9958879,0.2058433,286.4426,235.319,354.6959
