loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,-0.3883028,-1.869583,-0.4722488,-1.388204,-4.019904,2.947236,0.5966557,1.268245,0.5043104,-1.483925,0.03240117,-0.5683042,0.4640821,0.1265507,-0.4076751,-3.970499,-0.3544103,0.5891864,1.502018,0.3834758,-0.03526607,0.08729156,0.232194,-0.7262584,0.1569526,0.006411827,0.6714895,1.533675,0.2281182,0.4362647,1.067321,0.3037753,311.3794,228.8818,353.5075,False
0,0.01111111,-0.402261,-1.821654,-0.4661006,-1.387057,-4.000467,2.948531,0.5940758,1.268432,0.5040653,-1.484001,-0.007051653,-0.5461161,0.4469893,0.1165999,-0.4080383,-3.960015,-0.3590519,0.5887975,1.502121,0.3831801,-0.03425907,0.0947514,0.2183401,-0.7243153,0.1588891,0.005095692,0.67147,1.533689,0.2281313,0.435883,1.067641,0.3021182,311.3579,227.6857,354.4751,False
0,0.02222222,-0.4227759,-1.693707,-0.4348324,-1.386161,-3.985357,2.950971,0.5919572,1.268425,0.5032556,-1.483523,0.04390258,-0.5027398,0.4053184,0.106219,-0.408327,-3.952174,-0.3622259,0.5886068,1.502007,0.3828771,-0.03537454,0.1022087,0.2055653,-0.7224698,0.1608166,0.0038488,0.6714941,1.533736,0.228101,0.4359857,1.067969,0.2997237,311.309,226.5059,355.0987,False
0,0.03333334,-0.4314972,-1.61264,-0.4107697,-1.385393,-3.969399,2.953155,0.5896869,1.268262,0.5028722,-1.484066,-0.0498573,-0.4786228,0.3691452,0.08544065,-0.4090099,-3.945324,-0.3641039,0.5884051,1.501721,0.3826065,-0.03427613,0.1054016,0.2098203,-0.7200245,0.1627338,0.002746518,0.6715431,1.533801,0.2281537,0.4366564,1.068344,0.2965498,311.258,225.366,355.3601,False
0,0.04444445,-0.4392935,-1.464345,-0.3657736,-1.385039,-3.957521,2.956078,0.587898,1.268003,0.5022318,-1.483951,0.01110457,-0.464002,0.2706136,0.002488397,-0.4113156,-3.949752,-0.3553536,0.5879865,1.501675,0.3824513,-0.03850076,0.1160503,0.2141182,-0.7173895,0.164961,0.001777394,0.6714979,1.534015,0.2280967,0.4379078,1.068826,0.2927658,311.1735,224.1882,355.3307,False
0,0.05555556,-0.438611,-1.300053,-0.3240741,-1.384467,-3.948366,2.959213,0.5864646,1.26798,0.5014858,-1.484192,-0.0221178,-0.4926366,0.1642143,-0.1365197,-0.4165275,-3.959909,-0.3394937,0.5878996,1.501541,0.3823833,-0.05234131,0.1352521,0.20995,-0.7152137,0.1682203,0.0003739078,0.6716655,1.53409,0.2282403,0.4394476,1.069374,0.2885346,311.0195,223.0612,355.0731,False
0,0.06666667,-0.4388701,-1.185905,-0.2938174,-1.383908,-3.93818,2.962214,0.584805,1.268183,0.5007851,-1.484383,-0.01711503,-0.5098583,0.1373923,-0.2388115,-0.4223518,-3.962177,-0.330938,0.5878968,1.501287,0.3822165,-0.06730476,0.1587153,0.1962025,-0.7134705,0.1719925,-0.001164068,0.6718202,1.534115,0.228338,0.4411442,1.069984,0.284209,310.7669,221.9017,354.7184,False
0,0.07777778,-0.426596,-0.9683127,-0.2481472,-1.38337,-3.934158,2.965889,0.5840298,1.268302,0.4999783,-1.484812,-0.03900847,-0.4497125,0.1236291,-0.2864464,-0.4273196,-3.963974,-0.3261723,0.5877883,1.501284,0.3821809,-0.08236726,0.1853823,0.1654109,-0.7126257,0.1765616,-0.00318301,0.6721187,1.534154,0.2284553,0.442715,1.07065,0.2800843,310.5152,220.938,354.2651,False
0,0.08888889,-0.4215044,-0.8691204,-0.2252652,-1.382772,-3.926478,2.969118,0.5829483,1.268382,0.4993079,-1.484886,-0.006388464,-0.304087,0.1352652,-0.2239976,-0.4280973,-3.959166,-0.3320435,0.5878181,1.501347,0.3819726,-0.09098631,0.1928587,0.1473577,-0.7115514,0.1801483,-0.004671983,0.6723345,1.534243,0.2285335,0.4439583,1.071428,0.2764418,310.3307,220.1422,353.8918,False
0,0.1,-0.3962671,-0.7282374,-0.1898479,-1.382412,-3.923114,2.972008,0.5824529,1.268543,0.4987776,-1.485411,-0.04789582,-0.2072022,0.1244799,-0.1271125,-0.4267993,-3.955284,-0.3363261,0.5880052,1.501337,0.3816347,-0.08483265,0.1747444,0.1153545,-0.71139,0.1822007,-0.005471464,0.6727378,1.534267,0.2284937,0.4447483,1.072358,0.2734004,310.1981,219.4356,353.6979,False
