loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
0,0,-0.2493103,-0.8023357,-0.06366426,-1.477513,-4.060144,2.700948,0.598048,1.169291,0.5123794,-1.941745,0.2223417,18.86,11.59,-0.4200472,0.5237882,-0.03507268,-0.9350742,-3.69092,-0.4461178,0.5676445,1.377989,0.4348018,-0.1048049,0.3969857,0.2310968,-0.730749,0.744552,-0.4683762,0.7279038,1.516407,0.315757,0.4525587,1.056167,0.3040537,299.0235,234.5336,346.6834,True
0,0.01111111,-0.2620997,-0.8014199,-0.07752219,-1.480192,-4.051351,2.703436,0.5965258,1.168446,0.5112109,-1.94168,0.003877626,17.48,10.88,-0.424431,0.5110734,-0.04256813,-0.9380782,-3.685305,-0.4445021,0.566825,1.377436,0.4342246,-0.1038192,0.3894984,0.2215322,-0.7306142,0.751552,-0.4724988,0.7273892,1.516345,0.3162043,0.4523305,1.056325,0.302379,298.839,233.9716,346.9505,True
0,0.02222222,-0.2834038,-0.8037646,-0.09880751,-1.482339,-4.042389,2.706495,0.5951065,1.167807,0.5100791,-1.941393,0.02654933,16.2,10.22,-0.4159412,0.4886667,-0.03960788,-0.9404421,-3.680111,-0.4432528,0.5662669,1.377105,0.4336922,-0.1011438,0.3456484,0.1587973,-0.7319421,0.754612,-0.4738134,0.7271684,1.516316,0.3162792,0.4521821,1.056228,0.2997913,298.6846,233.8183,346.7358,True
0,0.03333334,-0.2972572,-0.7974626,-0.1041752,-1.484914,-4.033904,2.709369,0.593603,1.167128,0.5090392,-1.94184,-0.04084,15,9.61,-0.3967339,0.4522916,-0.02513817,-0.9418637,-3.675583,-0.4420144,0.5657997,1.376861,0.4332473,-0.09615688,0.3274465,0.1204565,-0.7333578,0.7592515,-0.4759937,0.7269009,1.516262,0.3163712,0.4523901,1.056008,0.2965392,298.604,233.5761,346.3795,True
0,0.04444445,-0.3164905,-0.7762558,-0.1107204,-1.486832,-4.026154,2.712903,0.5923588,1.166679,0.508045,-1.941618,0.02085367,13.88,9.03,-0.3659672,0.3786404,-0.01636107,-0.9425555,-3.673331,-0.4402575,0.5655178,1.376663,0.432857,-0.07386068,0.3082217,0.113952,-0.7337009,0.7635347,-0.479173,0.7268342,1.516242,0.3165543,0.4531045,1.055803,0.292942,298.5612,233.1587,345.9734,True
0,0.05555556,-0.3389273,-0.7475436,-0.1077546,-1.488858,-4.018823,2.716678,0.5911747,1.166232,0.507031,-1.942109,-0.04483868,12.74,8.38,-0.3447286,0.323109,-0.006300792,-0.9430179,-3.671224,-0.4382868,0.5651503,1.376506,0.432544,-0.07928184,0.2741328,0.1066456,-0.7336636,0.7672613,-0.4810138,0.7267824,1.515922,0.3172305,0.4542584,1.055729,0.2892534,298.5483,232.5934,345.5368,True
0,0.06666667,-0.3496511,-0.7209248,-0.1058184,-1.490737,-4.011906,2.720398,0.5900056,1.165835,0.5060918,-1.941846,0.02455051,11.68,7.77,-0.3053865,0.2333863,0.01291604,-0.9422999,-3.670955,-0.4361877,0.5648877,1.376513,0.432385,-0.09324075,0.2517512,0.09615953,-0.7339597,0.7703876,-0.4817994,0.7267428,1.515839,0.3173935,0.455615,1.055848,0.2856661,298.5093,232.0324,345.0215,True
0,0.07777778,-0.368978,-0.6655393,-0.09768659,-1.492468,-4.006274,2.724786,0.5891819,1.165617,0.505383,-1.94188,-0.003083527,10.68,7.2,-0.2630318,0.1448241,0.01399944,-0.9414823,-3.672484,-0.4338284,0.5648234,1.376491,0.4322195,-0.1054236,0.202617,0.04314445,-0.7352109,0.7705465,-0.4803616,0.7271427,1.515648,0.3176715,0.4569523,1.056215,0.2823452,298.4354,231.4999,344.559,True
0,0.08888889,-0.3786544,-0.6314399,-0.09260993,-1.494069,-4.000456,2.728855,0.5881492,1.165415,0.504544,-1.942242,-0.03286037,9.75,6.67,-0.228405,0.05965666,-0.009310395,-0.9415616,-3.674856,-0.4307397,0.5646048,1.376565,0.4320962,-0.1143005,0.1769437,0.0006703101,-0.7369744,0.771053,-0.4791634,0.7273108,1.515534,0.3178053,0.458033,1.056836,0.2793384,298.2877,231.0571,344.166,True
0,0.1,-0.3905803,-0.5557606,-0.081443,-1.495128,-3.996673,2.733371,0.5873833,1.165317,0.5039036,-1.941968,0.02544092,8.88,6.1,-0.2096816,0.001170129,-0.03440525,-0.9418823,-3.677667,-0.4273391,0.5645863,1.376644,0.4319818,-0.09875646,0.1384308,-0.05152481,-0.7390288,0.7701175,-0.4779692,0.7277039,1.515478,0.3179281,0.4587845,1.057711,0.2767373,298.0625,230.726,343.8315,True
0,0.1111111,-0.3928121,-0.5163344,-0.07747124,-1.496355,-3.991919,2.737423,0.5864852,1.165103,0.5031545,-1.942473,-0.04627082,8.06,5.56,-0.1959713,-0.01905867,-0.04107171,-0.9421316,-3.678467,-0.4250003,0.5645503,1.376701,0.4318092,-0.09672442,0.1288131,-0.06217604,-0.7404888,0.7711009,-0.4775964,0.7279052,1.515532,0.3180423,0.4592002,1.058838,0.274612,297.7937,230.5312,343.5591,True
0,0.1222222,-0.3951153,-0.4513117,-0.07155961,-1.496881,-3.989112,2.741671,0.5858318,1.165097,0.5025218,-1.942457,0.002008382,7.29,5.05,-0.1800383,-0.04469528,-0.03821915,-0.9418333,-3.680179,-0.4225736,0.5646483,1.376844,0.4316065,-0.1021158,0.08727112,-0.06308617,-0.7408839,0.769869,-0.4753644,0.7282414,1.515552,0.3179593,0.4592081,1.060152,0.2728484,297.468,230.4108,343.3818,True
0,0.1333333,-0.3962672,-0.4161722,-0.07181692,-1.497565,-3.985429,2.745702,0.5851942,1.165034,0.5018666,-1.943018,-0.05115746,6.58,4.58,-0.1704895,-0.05003268,-0.03942458,-0.9420501,-3.68094,-0.4204007,0.5648664,1.377035,0.4314694,-0.110684,0.06488469,-0.06614845,-0.7413868,0.7690873,-0.4734024,0.7283564,1.515441,0.3179836,0.4588604,1.061598,0.2714424,297.0906,230.378,343.2731,True
