loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.05493562,-1.034995,0.09680266,-1.444986,-4.333431,-3.047171,0.7048795,1.083902,0.4607551,-1.534626,0.01256543,-0.2574604,0.1755469,-0.03329352,-0.6957066,1.560344,0.2424465,0.7710921,1.327206,0.4059885,-0.1533904,0.1745132,-0.0542025,-1.025885,-0.008319049,0.03200001,0.8532574,1.382516,0.2153001,0.4697627,0.9889053,0.2856645,290.7994,245.5263,351.3691,False
1,0.01111111,0.03982978,-1.010838,0.05618717,-1.443295,-4.323104,-3.048487,0.7034883,1.084009,0.4605987,-1.534124,0.04581056,-0.2701664,0.1958354,-0.03310329,-0.6953833,1.564822,0.2424334,0.7703234,1.327216,0.4060605,-0.1585127,0.1862399,-0.03603858,-1.025601,-0.005498895,0.03241253,0.8531146,1.382498,0.2155876,0.4704246,0.9886267,0.2837471,290.9317,244.8518,351.3904,False
1,0.02222222,0.02156238,-0.9962824,0.01671023,-1.441242,-4.312154,-3.0496,0.7020146,1.084093,0.4605498,-1.533729,0.03562216,-0.2903036,0.2257603,-0.03494545,-0.6949279,1.57037,0.2420624,0.7693791,1.327331,0.406146,-0.1604602,0.1969,-0.02003689,-1.025244,-0.002420547,0.03260561,0.8529985,1.382471,0.2159903,0.4712905,0.9879695,0.2812175,291.0972,244.1676,351.3542,False
1,0.03333334,0.008674458,-1.000898,-0.02585353,-1.438502,-4.300716,-3.05086,0.700475,1.084381,0.4604979,-1.53346,0.0243661,-0.2977064,0.2396338,-0.03482172,-0.6945662,-4.708066,0.2419468,0.7685532,1.327316,0.4062309,-0.1635872,0.2011719,-0.01361748,-1.025188,0.0004187821,0.03312067,0.8529874,1.382385,0.2162254,0.4722033,0.9870436,0.2782775,291.3636,243.2196,351.4013,False
1,0.04444445,-0.003067359,-1.021426,-0.05976268,-1.43567,-4.288585,-3.052094,0.6989123,1.084739,0.4604707,-1.533166,0.02682121,-0.3136161,0.2513877,-0.03040074,-0.6939793,-4.70307,0.2421615,0.7677081,1.32743,0.4062891,-0.1657287,0.2065068,-0.01679203,-1.025385,0.003392335,0.03349644,0.8529413,1.382358,0.2165425,0.4731239,0.9859872,0.2751503,291.685,242.0559,351.5968,False
1,0.05555556,-0.01055805,-1.03119,-0.07992589,-1.433163,-4.276886,-3.053299,0.6974642,1.085058,0.4605474,-1.533249,-0.007866288,-0.318928,0.2524504,-0.02609887,-0.6933902,-4.698761,0.2427093,0.7669659,1.327594,0.4063444,-0.1636181,0.2097049,-0.02107359,-1.025728,0.006355767,0.03360057,0.8528966,1.382289,0.2168648,0.4740483,0.9849436,0.2720388,292.0227,240.8334,351.8531,False
1,0.06666667,-0.02444058,-1.036703,-0.09902436,-1.430398,-4.265298,-3.054168,0.6959949,1.085439,0.4604836,-1.533176,0.006901146,-0.3242415,0.239626,-0.01548855,-0.6926765,-4.69543,0.2439195,0.7661843,1.327794,0.4063411,-0.1689937,0.2150522,-0.02848037,-1.026209,0.009360079,0.03411802,0.8528478,1.382288,0.2171686,0.4749776,0.9840502,0.269086,292.3531,239.5958,352.1866,False
1,0.07777778,-0.0373428,-1.015549,-0.1140679,-1.427702,-4.254781,-3.054822,0.6946991,1.085717,0.4604065,-1.533228,-0.004779836,-0.3145561,0.2255903,0.01101341,-0.6911899,-4.692608,0.2449408,0.765402,1.327798,0.4062874,-0.1764445,0.2172155,-0.02841331,-1.026392,0.01241153,0.03476357,0.8529418,1.382338,0.2174566,0.4759273,0.983402,0.2663749,292.6197,238.4201,352.5377,False
1,0.08888889,-0.04701808,-0.9932415,-0.1184659,-1.425293,-4.244391,-3.055461,0.6933941,1.085996,0.4603033,-1.532954,0.02505401,-0.3048967,0.223344,0.02479392,-0.6898876,-4.689165,0.2454079,0.7645817,1.327943,0.4062696,-0.1838764,0.2246973,-0.02834334,-1.026611,0.01569228,0.0354038,0.852861,1.38235,0.2177465,0.4768693,0.9830348,0.2639464,292.7815,237.3719,352.856,False
1,0.1,-0.06320223,-0.9261252,-0.1093228,-1.423739,-4.236118,-3.055366,0.6921904,1.086254,0.4602063,-1.532917,0.003254265,-0.2972696,0.2327833,0.04611278,-0.6879755,-4.68506,0.2452137,0.7635093,1.328097,0.4062026,-0.192304,0.2321863,-0.0218738,-1.026574,0.0191195,0.03592338,0.8525759,1.382313,0.2179377,0.4776978,0.9829311,0.2617435,292.8488,236.3751,353.2337,False
