loc,t,aDotUA,bDotUA,gDotUA,aUA,bUA,gUA,xUA,yUA,zUA,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,-0.4856907,-0.9524232,-0.4076377,-1.378913,-3.95974,2.887747,0.5548682,1.272299,0.5143347,-1.606932,-0.05574504,-0.554723,0.4526913,0.2822219,-0.8393,-3.776717,-0.3421864,0.5493889,1.48503,0.4203823,-0.5284553,0.2630381,0.03475032,-0.8010618,0.5931084,-0.1362308,0.6920702,1.601726,0.2792366,0.4139142,1.090889,0.3047994,308.9517,223.0889,354.9812,False
3,0.01111111,-0.5049214,-0.9290184,-0.4024813,-1.377208,-3.948953,2.891853,0.5521076,1.272658,0.5127082,-1.610438,-0.3192561,-0.5441561,0.3683149,0.3038011,-0.8358043,-3.772897,-0.3389192,0.548733,1.48542,0.4191508,-0.5041406,0.2267508,0.01756764,-0.8015311,0.5948663,-0.1325524,0.6922948,1.601813,0.2788165,0.4117146,1.091966,0.301368,308.9931,222.1921,355.5957,False
3,0.02222222,-0.5444728,-0.883321,-0.4017646,-1.374876,-3.939554,2.897407,0.5495231,1.273219,0.5111532,-1.611439,-0.08851922,-0.5530692,0.2810884,0.2914389,-0.8331433,-3.77129,-0.3335218,0.5481251,1.486009,0.4181182,-0.5024069,0.1989296,-0.01964632,-0.8031785,0.5962439,-0.1279263,0.6926459,1.601844,0.2784753,0.4098441,1.093651,0.2974406,308.6007,221.1962,356.0086,False
3,0.03333334,-0.5679912,-0.8535876,-0.4030409,-1.372604,-3.929784,2.902567,0.5468777,1.273664,0.5096405,-1.610797,0.05934646,-0.5489349,0.2544572,0.2890161,-0.8311406,-3.767298,-0.3299768,0.5474317,1.486658,0.4172678,-0.4760186,0.1871274,-0.04227296,-0.8046368,0.5985078,-0.1249225,0.6931237,1.601788,0.278167,0.4084655,1.095764,0.2932015,307.9679,220.269,356.2236,False
3,0.04444445,-0.596896,-0.8057196,-0.4012792,-1.369952,-3.921463,2.908618,0.5444978,1.274334,0.5082033,-1.60981,0.08989366,-0.5306367,0.2595674,0.3080717,-0.8282356,-3.761516,-0.3285752,0.5469217,1.487413,0.4164453,-0.4645618,0.1742609,-0.0668495,-0.8062896,0.6003909,-0.1213688,0.6934898,1.601877,0.2778528,0.4076084,1.098102,0.2888667,307.2927,219.2941,356.3459,False
3,0.05555556,-0.6141168,-0.7439614,-0.396426,-1.367305,-3.914117,2.914359,0.5423408,1.274928,0.5068035,-1.610363,-0.05106402,-0.4996248,0.2422658,0.3289587,-0.8249136,-3.756375,-0.3274013,0.5465178,1.488111,0.4154744,-0.4604095,0.1582373,-0.07643428,-0.8075663,0.6017445,-0.1172212,0.6939152,1.601905,0.2776182,0.4070613,1.100522,0.2845744,306.7131,218.2469,356.431,False
3,0.06666667,-0.6313803,-0.6651267,-0.3863722,-1.364658,-3.908122,2.920582,0.5403143,1.275721,0.5056491,-1.610167,0.01866997,-0.4633492,0.1993513,0.3527593,-0.8209268,-3.753224,-0.325323,0.5463376,1.489097,0.4149761,-0.4457543,0.1240565,-0.09990884,-0.8093624,0.6016666,-0.112608,0.694391,1.601956,0.2773993,0.4066151,1.102903,0.2804447,306.2041,217.1746,356.5247,False
3,0.07777778,-0.6550809,-0.5767801,-0.3870623,-1.361162,-3.903662,2.927667,0.5383518,1.276538,0.5045826,-1.610952,-0.07173719,-0.4336452,0.1309832,0.3636504,-0.8164996,-3.752222,-0.3220872,0.5462388,1.489959,0.4144349,-0.4277929,0.0984422,-0.1138638,-0.8110971,0.6016734,-0.1084647,0.6949468,1.601984,0.2771266,0.4060977,1.105223,0.2766222,305.7932,216.1735,356.6387,False
3,0.08888889,-0.672291,-0.5236239,-0.3949389,-1.35746,-3.898454,2.934492,0.5363796,1.277229,0.5033617,-1.611101,-0.01273097,-0.3987184,0.1054225,0.3492729,-0.8135302,-3.750099,-0.3199911,0.5462484,1.490781,0.4138865,-0.4025085,0.07277122,-0.1396129,-0.8133667,0.601214,-0.1043821,0.6956983,1.602026,0.2767556,0.4053998,1.10748,0.273236,305.4231,215.2728,356.8066,False
3,0.1,-0.6958956,-0.4683926,-0.4070871,-1.353243,-3.894168,2.942069,0.5344874,1.278111,0.5024207,-1.610804,0.02738032,-0.3479943,0.0703797,0.3155055,-0.8111946,-3.749608,-0.3182491,0.5464787,1.491625,0.4135847,-0.3782454,0.04819405,-0.1621611,-0.815845,0.6005271,-0.1004851,0.696373,1.60202,0.2764723,0.4044221,1.10971,0.2703848,305.1144,214.4717,357.0209,False
